"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 2","control","study 2_s398","study 2_control_2","voting",2,0,81,65,70,0.247682880505658,0.21138149025926,-0.2348448036693,-0.256014348706082
"study 2","control","study 2_s398","study 2_control_3","voting",3,0,68,69,75,0.247682880505658,0.21138149025926,-0.0111830858890144,0.0808466364334998
"study 2","control","study 2_s398","study 2_control_4","voting",4,0,68,70,77,0.247682880505658,0.21138149025926,0.044732343556057,0.215591030489332
"study 2","control","study 2_s398","study 2_control_5","voting",5,0,63,75,76,0.247682880505658,0.21138149025926,0.324309490781414,0.148218833461416
"study 2","control","study 2_s400","study 2_control_1","voting",1,0,7,72,86,0.335929439719452,0.801637788496172,0.0335492576670425,-0.0404233182167494
"study 2","control","study 2_s400","study 2_control_2","voting",2,0,7,70,81,0.335929439719452,0.801637788496172,-0.0782816012231003,-0.377284303356331
"study 2","control","study 2_s400","study 2_control_3","voting",3,0,5,71,87,0.335929439719452,0.801637788496172,-0.0223661717780289,0.0269488788111669
"study 2","control","study 2_s400","study 2_control_4","voting",4,0,21,73,91,0.335929439719452,0.801637788496172,0.089464687112114,0.296437666922832
"study 2","control","study 2_s400","study 2_control_5","voting",5,0,4,71,88,0.335929439719452,0.801637788496172,-0.0223661717780289,0.0943210758390832
"study 2","control","study 2_s402","study 2_control_1","voting",1,0,0,84,80,0.897498452898139,0.58029167665733,-0.0782816012231003,-0.121269954650249
"study 2","control","study 2_s402","study 2_control_2","voting",2,0,1,86,83,0.897498452898139,0.58029167665733,0.0335492576670425,0.0808466364334998
"study 2","control","study 2_s402","study 2_control_3","voting",3,0,0,83,82,0.897498452898139,0.58029167665733,-0.134197030668172,0.0134744394055835
"study 2","control","study 2_s402","study 2_control_4","voting",4,0,0,92,87,0.897498452898139,0.58029167665733,0.369041834337471,0.350335424545165
"study 2","control","study 2_s402","study 2_control_5","voting",5,0,0,82,77,0.897498452898139,0.58029167665733,-0.190112460113243,-0.323386545733998
"study 2","control","study 2_s403","study 2_control_1","voting",1,0,2,70,43,-0.827320659007828,-1.78073351629032,1.54326585268397,0.835415243146162
"study 2","control","study 2_s403","study 2_control_2","voting",2,0,1,1,1,-0.827320659007828,-1.78073351629032,-2.31489877902596,-1.99421703202632
"study 2","control","study 2_s403","study 2_control_3","voting",3,0,1,67,50,-0.827320659007828,-1.78073351629032,1.37551956434876,1.30702062234158
"study 2","control","study 2_s403","study 2_control_4","voting",4,0,1,1,1,-0.827320659007828,-1.78073351629032,-2.31489877902596,-1.99421703202632
"study 2","control","study 2_s403","study 2_control_5","voting",5,0,1,73,58,-0.827320659007828,-1.78073351629032,1.71101214101919,1.84599819856491
"study 2","control","study 2_s406","study 2_control_1","voting",1,0,62,97,83,0.0230552752341837,0.497286884717764,1.86757534346539,0.202116591083749
"study 2","control","study 2_s406","study 2_control_2","voting",2,0,64,76,81,0.0230552752341837,0.497286884717764,0.693351325118886,0.0673721970279163
"study 2","control","study 2_s406","study 2_control_3","voting",3,0,0,9,81,0.0230552752341837,0.497286884717764,-3.0529824477009,0.0673721970279163
"study 2","control","study 2_s406","study 2_control_4","voting",4,0,89,75,82,0.0230552752341837,0.497286884717764,0.637435895673814,0.134744394055833
"study 2","control","study 2_s406","study 2_control_5","voting",5,0,71,61,73,0.0230552752341837,0.497286884717764,-0.145380116557186,-0.471605379195414
"study 2","control","study 2_s412","study 2_control_1","voting",1,0,100,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s412","study 2_control_2","voting",2,0,100,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s412","study 2_control_3","voting",3,0,100,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s412","study 2_control_4","voting",4,0,84,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s412","study 2_control_5","voting",5,0,100,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s418","study 2_control_1","voting",1,0,100,100,87,1.11410364369563,0.202158735599308,0.514421950894657,0.902787440174079
"study 2","control","study 2_s418","study 2_control_2","voting",2,0,100,90,75,1.11410364369563,0.202158735599308,-0.044732343556057,0.0943210758390832
"study 2","control","study 2_s418","study 2_control_3","voting",3,0,79,74,62,1.11410364369563,0.202158735599308,-0.9393792146772,-0.781517485523829
"study 2","control","study 2_s418","study 2_control_4","voting",4,0,100,100,73,1.11410364369563,0.202158735599308,0.514421950894657,-0.0404233182167494
"study 2","control","study 2_s418","study 2_control_5","voting",5,0,96,90,71,1.11410364369563,0.202158735599308,-0.044732343556057,-0.175167712272582
"study 2","control","study 2_s423","study 2_control_1","voting",1,0,100,71,70,0.311862196297508,0.202158735599308,0.0111830858890144,-0.242539909300498
"study 2","control","study 2_s423","study 2_control_2","voting",2,0,100,72,86,0.311862196297508,0.202158735599308,0.0670985153340859,0.835415243146163
"study 2","control","study 2_s423","study 2_control_3","voting",3,0,100,71,71,0.311862196297508,0.202158735599308,0.0111830858890144,-0.175167712272582
"study 2","control","study 2_s423","study 2_control_4","voting",4,0,100,69,70,0.311862196297508,0.202158735599308,-0.100647773001128,-0.242539909300498
"study 2","control","study 2_s423","study 2_control_5","voting",5,0,100,71,71,0.311862196297508,0.202158735599308,0.0111830858890144,-0.175167712272582
"study 2","control","study 2_s428","study 2_control_1","voting",1,0,77,73,49,-0.0250792116097038,-0.129860432158955,0.592703552117757,-1.17227622828574
"study 2","control","study 2_s428","study 2_control_2","voting",2,0,89,59,80,-0.0250792116097038,-0.129860432158955,-0.190112460113243,0.916261879579661
"study 2","control","study 2_s428","study 2_control_3","voting",3,0,100,82,67,-0.0250792116097038,-0.129860432158955,1.0959424171234,0.0404233182167494
"study 2","control","study 2_s428","study 2_control_4","voting",4,0,45,45,71,-0.0250792116097038,-0.129860432158955,-0.972928472344243,0.309912106328415
"study 2","control","study 2_s428","study 2_control_5","voting",5,0,100,53,65,-0.0250792116097038,-0.129860432158955,-0.525605036783671,-0.0943210758390832
"study 2","control","study 2_s430","study 2_control_1","voting",1,0,37,38,23,-1.62153969193197,-2.37098981452723,0.8610976134541,0.350335424545165
"study 2","control","study 2_s430","study 2_control_2","voting",2,0,58,12,18,-1.62153969193197,-2.37098981452723,-0.592703552117757,0.0134744394055832
"study 2","control","study 2_s430","study 2_control_3","voting",3,0,45,15,15,-1.62153969193197,-2.37098981452723,-0.424957263782543,-0.188642151678166
"study 2","control","study 2_s430","study 2_control_4","voting",4,0,56,21,14,-1.62153969193197,-2.37098981452723,-0.0894646871121143,-0.256014348706082
"study 2","control","study 2_s430","study 2_control_5","voting",5,0,72,27,19,-1.62153969193197,-2.37098981452723,0.246027889558314,0.0808466364334995
"study 2","control","study 2_s431","study 2_control_1","voting",1,0,56,82,81,0.90552086737212,0.358945564818488,-0.201295546002257,0.269488788111665
"study 2","control","study 2_s431","study 2_control_2","voting",2,0,64,87,77,0.90552086737212,0.358945564818488,0.0782816012231003,0
"study 2","control","study 2_s431","study 2_control_3","voting",3,0,58,88,78,0.90552086737212,0.358945564818488,0.134197030668172,0.0673721970279163
"study 2","control","study 2_s431","study 2_control_4","voting",4,0,69,87,77,0.90552086737212,0.358945564818488,0.0782816012231003,0
"study 2","control","study 2_s431","study 2_control_5","voting",5,0,58,84,72,0.90552086737212,0.358945564818488,-0.089464687112114,-0.336860985139582
"study 2","control","study 2_s437","study 2_control_1","voting",1,0,100,80,85,0.761117406840458,0.764746769856365,-0.111830858890143,-0.0538977576223329
"study 2","control","study 2_s437","study 2_control_2","voting",2,0,0,70,71,0.761117406840458,0.764746769856365,-0.670985153340857,-0.997108516013161
"study 2","control","study 2_s437","study 2_control_3","voting",3,0,50,79,91,0.761117406840458,0.764746769856365,-0.167746288335214,0.350335424545165
"study 2","control","study 2_s437","study 2_control_4","voting",4,0,95,100,100,0.761117406840458,0.764746769856365,1.00647773001129,0.956685197796412
"study 2","control","study 2_s437","study 2_control_5","voting",5,0,37,81,82,0.761117406840458,0.764746769856365,-0.0559154294450714,-0.256014348706082
"study 2","control","study 2_s438","study 2_control_1","voting",1,0,84,82,80,0.664848433152682,0.506509639377716,0.134197030668172,-0.0134744394055835
"study 2","control","study 2_s438","study 2_control_2","voting",2,0,81,86,85,0.664848433152682,0.506509639377716,0.357858748448457,0.323386545733998
"study 2","control","study 2_s438","study 2_control_3","voting",3,0,77,73,89,0.664848433152682,0.506509639377716,-0.369041834337471,0.592875333845663
"study 2","control","study 2_s438","study 2_control_4","voting",4,0,67,87,68,0.664848433152682,0.506509639377716,0.413774177893529,-0.821940803740579
"study 2","control","study 2_s438","study 2_control_5","voting",5,0,75,70,79,0.664848433152682,0.506509639377716,-0.536788122672685,-0.0808466364334998
"study 2","control","study 2_s443","study 2_control_1","voting",1,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s443","study 2_control_2","voting",2,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s443","study 2_control_3","voting",3,0,46,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s443","study 2_control_4","voting",4,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s443","study 2_control_5","voting",5,0,43,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s447","study 2_control_1","voting",1,0,10,49,62,0.0872345910260337,0.377391074138392,-0.905829957010157,-1.03753183422991
"study 2","control","study 2_s447","study 2_control_2","voting",2,0,30,77,84,0.0872345910260337,0.377391074138392,0.659802067451843,0.444656500384247
"study 2","control","study 2_s447","study 2_control_3","voting",3,0,17,75,81,0.0872345910260337,0.377391074138392,0.5479712085617,0.242539909300498
"study 2","control","study 2_s447","study 2_control_4","voting",4,0,7,60,85,0.0872345910260337,0.377391074138392,-0.290760233114372,0.512028697412164
"study 2","control","study 2_s447","study 2_control_5","voting",5,0,23,65,75,0.0872345910260337,0.377391074138392,-0.0111830858890144,-0.161693272867
"study 2","control","study 2_s448","study 2_control_1","voting",1,0,50,72,68,0.311862196297508,0.119153943659742,0.0670985153340859,-0.256014348706082
"study 2","control","study 2_s448","study 2_control_2","voting",2,0,73,72,74,0.311862196297508,0.119153943659742,0.0670985153340859,0.148218833461416
"study 2","control","study 2_s448","study 2_control_3","voting",3,0,64,69,68,0.311862196297508,0.119153943659742,-0.100647773001128,-0.256014348706082
"study 2","control","study 2_s448","study 2_control_4","voting",4,0,79,71,71,0.311862196297508,0.119153943659742,0.0111830858890144,-0.0538977576223329
"study 2","control","study 2_s448","study 2_control_5","voting",5,0,64,70,78,0.311862196297508,0.119153943659742,-0.044732343556057,0.417707621573081
"study 2","control","study 2_s456","study 2_control_1","voting",1,0,80,64,68,-0.0892585274015538,-0.240533488078376,0.178929374224229,0.269488788111665
"study 2","control","study 2_s456","study 2_control_2","voting",2,0,53,64,74,-0.0892585274015538,-0.240533488078376,0.178929374224229,0.673721970279163
"study 2","control","study 2_s456","study 2_control_3","voting",3,0,63,57,58,-0.0892585274015538,-0.240533488078376,-0.212478631891271,-0.404233182167498
"study 2","control","study 2_s456","study 2_control_4","voting",4,0,75,67,67,-0.0892585274015538,-0.240533488078376,0.346675662559443,0.202116591083749
"study 2","control","study 2_s456","study 2_control_5","voting",5,0,41,52,53,-0.0892585274015538,-0.240533488078376,-0.492055779116628,-0.741094167307079
"study 2","control","study 2_s460","study 2_control_1","voting",1,0,10,46,46,-0.249706816881179,-0.563329901176688,-0.603886638006771,-0.741094167307079
"study 2","control","study 2_s460","study 2_control_2","voting",2,0,13,72,73,-0.249706816881179,-0.563329901176688,0.849914527565086,1.07795515244666
"study 2","control","study 2_s460","study 2_control_3","voting",3,0,9,56,56,-0.249706816881179,-0.563329901176688,-0.044732343556057,-0.0673721970279163
"study 2","control","study 2_s460","study 2_control_4","voting",4,0,4,50,49,-0.249706816881179,-0.563329901176688,-0.380224920226486,-0.538977576223331
"study 2","control","study 2_s460","study 2_control_5","voting",5,0,6,60,61,-0.249706816881179,-0.563329901176688,0.178929374224229,0.269488788111665
"study 2","control","study 2_s461","study 2_control_1","voting",1,0,67,87,86,0.881453623950176,0.820083297816076,0.111830858890143,-0.0673721970279163
"study 2","control","study 2_s461","study 2_control_2","voting",2,0,79,91,92,0.881453623950176,0.820083297816076,0.335492576670429,0.336860985139582
"study 2","control","study 2_s461","study 2_control_3","voting",3,0,80,87,89,0.881453623950176,0.820083297816076,0.111830858890143,0.134744394055833
"study 2","control","study 2_s461","study 2_control_4","voting",4,0,53,71,85,0.881453623950176,0.820083297816076,-0.782816012231,-0.134744394055833
"study 2","control","study 2_s461","study 2_control_5","voting",5,0,72,89,83,0.881453623950176,0.820083297816076,0.223661717780286,-0.269488788111665
"study 2","control","study 2_s463","study 2_control_1","voting",1,0,0,1,65,-2.18310870511066,-0.175974205458714,-0.424957263782543,-0.0269488788111669
"study 2","control","study 2_s463","study 2_control_2","voting",2,0,0,18,62,-2.18310870511066,-0.175974205458714,0.525605036783671,-0.229065469894916
"study 2","control","study 2_s463","study 2_control_3","voting",3,0,0,9,70,-2.18310870511066,-0.175974205458714,0.0223661717780286,0.309912106328415
"study 2","control","study 2_s463","study 2_control_4","voting",4,0,0,8,67,-2.18310870511066,-0.175974205458714,-0.0335492576670428,0.107795515244666
"study 2","control","study 2_s463","study 2_control_5","voting",5,0,0,7,63,-2.18310870511066,-0.175974205458714,-0.0894646871121142,-0.161693272867
"study 2","control","study 2_s466","study 2_control_1","voting",1,0,1,57,56,0.696938091048608,0.635628204617041,-1.30842104901467,-1.81904931975374
"study 2","control","study 2_s466","study 2_control_2","voting",2,0,100,81,81,0.696938091048608,0.635628204617041,0.0335492576670425,-0.134744394055833
"study 2","control","study 2_s466","study 2_control_3","voting",3,0,100,100,100,0.696938091048608,0.635628204617041,1.0959424171234,1.14532734947458
"study 2","control","study 2_s466","study 2_control_4","voting",4,0,49,72,87,0.696938091048608,0.635628204617041,-0.4696896073386,0.269488788111665
"study 2","control","study 2_s466","study 2_control_5","voting",5,0,100,92,91,0.696938091048608,0.635628204617041,0.648618981562828,0.538977576223331
"study 2","control","study 2_s471","study 2_control_1","voting",1,0,97,97,98,1.20235020290943,1.216661748194,0.223661717780286,0.161693272867
"study 2","control","study 2_s471","study 2_control_2","voting",2,0,98,96,96,1.20235020290943,1.216661748194,0.167746288335214,0.0269488788111669
"study 2","control","study 2_s471","study 2_control_3","voting",3,0,99,96,96,1.20235020290943,1.216661748194,0.167746288335214,0.0269488788111669
"study 2","control","study 2_s471","study 2_control_4","voting",4,0,98,88,98,1.20235020290943,1.216661748194,-0.279577147225357,0.161693272867
"study 2","control","study 2_s471","study 2_control_5","voting",5,0,96,88,90,1.20235020290943,1.216661748194,-0.279577147225357,-0.377284303356331
"study 2","control","study 2_s478","study 2_control_1","voting",1,0,84,78,80,0.769139821314439,0.617182695297137,-0.2348448036693,-0.175167712272582
"study 2","control","study 2_s478","study 2_control_2","voting",2,0,81,80,80,0.769139821314439,0.617182695297137,-0.123013944779157,-0.175167712272582
"study 2","control","study 2_s478","study 2_control_3","voting",3,0,98,95,95,0.769139821314439,0.617182695297137,0.715717496896914,0.835415243146163
"study 2","control","study 2_s478","study 2_control_4","voting",4,0,80,80,80,0.769139821314439,0.617182695297137,-0.123013944779157,-0.175167712272582
"study 2","control","study 2_s478","study 2_control_5","voting",5,0,80,78,78,0.769139821314439,0.617182695297137,-0.2348448036693,-0.309912106328415
"study 2","control","study 2_s479","study 2_control_1","voting",1,0,67,79,69,0.833319137106289,0.423504847438151,-0.268394061336343,-0.633298652062414
"study 2","control","study 2_s479","study 2_control_2","voting",2,0,72,82,75,0.833319137106289,0.423504847438151,-0.100647773001128,-0.229065469894916
"study 2","control","study 2_s479","study 2_control_3","voting",3,0,71,80,85,0.833319137106289,0.423504847438151,-0.212478631891271,0.444656500384247
"study 2","control","study 2_s479","study 2_control_4","voting",4,0,76,90,82,0.833319137106289,0.423504847438151,0.346675662559443,0.242539909300498
"study 2","control","study 2_s479","study 2_control_5","voting",5,0,70,88,81,0.833319137106289,0.423504847438151,0.2348448036693,0.175167712272582
"study 2","control","study 2_s482","study 2_control_1","voting",1,0,94,95,85,1.28257434764924,0.755524015196413,0,-0.0404233182167494
"study 2","control","study 2_s482","study 2_control_2","voting",2,0,76,94,85,1.28257434764924,0.755524015196413,-0.0559154294450714,-0.0404233182167494
"study 2","control","study 2_s482","study 2_control_3","voting",3,0,82,97,89,1.28257434764924,0.755524015196413,0.111830858890143,0.229065469894916
"study 2","control","study 2_s482","study 2_control_4","voting",4,0,77,94,85,1.28257434764924,0.755524015196413,-0.0559154294450714,-0.0404233182167494
"study 2","control","study 2_s482","study 2_control_5","voting",5,0,92,95,84,1.28257434764924,0.755524015196413,0,-0.107795515244666
"study 2","control","study 2_s491","study 2_control_1","voting",1,0,100,69,76,0.384063926563339,0.395836583458295,-0.201295546002257,-0.121269954650249
"study 2","control","study 2_s491","study 2_control_2","voting",2,0,89,65,73,0.384063926563339,0.395836583458295,-0.424957263782542,-0.323386545733998
"study 2","control","study 2_s491","study 2_control_3","voting",3,0,82,65,76,0.384063926563339,0.395836583458295,-0.424957263782542,-0.121269954650249
"study 2","control","study 2_s491","study 2_control_4","voting",4,0,100,79,74,0.384063926563339,0.395836583458295,0.357858748448457,-0.256014348706082
"study 2","control","study 2_s491","study 2_control_5","voting",5,0,100,85,90,0.384063926563339,0.395836583458295,0.693351325118886,0.821940803740579
"study 2","control","study 2_s492","study 2_control_1","voting",1,0,78,82,81,0.833319137106289,0.690964732576752,-0.100647773001128,-0.215591030489332
"study 2","control","study 2_s492","study 2_control_2","voting",2,0,72,86,86,0.833319137106289,0.690964732576752,0.123013944779157,0.121269954650249
"study 2","control","study 2_s492","study 2_control_3","voting",3,0,88,83,82,0.833319137106289,0.690964732576752,-0.044732343556057,-0.148218833461416
"study 2","control","study 2_s492","study 2_control_4","voting",4,0,86,89,88,0.833319137106289,0.690964732576752,0.290760233114372,0.256014348706082
"study 2","control","study 2_s492","study 2_control_5","voting",5,0,76,79,84,0.833319137106289,0.690964732576752,-0.268394061336343,-0.0134744394055835
"study 2","control","study 2_s493","study 2_control_1","voting",1,0,8,39,41,-0.915567218221621,-1.04291314349418,-0.0670985153340859,-0.377284303356331
"study 2","control","study 2_s493","study 2_control_2","voting",2,0,8,50,61,-0.915567218221621,-1.04291314349418,0.5479712085617,0.970159637201995
"study 2","control","study 2_s493","study 2_control_3","voting",3,0,7,50,60,-0.915567218221621,-1.04291314349418,0.5479712085617,0.902787440174079
"study 2","control","study 2_s493","study 2_control_4","voting",4,0,12,12,10,-0.915567218221621,-1.04291314349418,-1.57681511035101,-2.46582241122174
"study 2","control","study 2_s493","study 2_control_5","voting",5,0,5,50,61,-0.915567218221621,-1.04291314349418,0.5479712085617,0.970159637201995
"study 2","control","study 2_s498","study 2_control_1","voting",1,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s498","study 2_control_2","voting",2,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s498","study 2_control_3","voting",3,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s498","study 2_control_4","voting",4,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s498","study 2_control_5","voting",5,0,0,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s499","study 2_control_1","voting",1,0,81,64,79,0.384063926563339,0.524955148697619,-0.480872693227614,-0.107795515244666
"study 2","control","study 2_s499","study 2_control_2","voting",2,0,79,78,69,0.384063926563339,0.524955148697619,0.301943319003386,-0.781517485523829
"study 2","control","study 2_s499","study 2_control_3","voting",3,0,86,80,91,0.384063926563339,0.524955148697619,0.413774177893529,0.70067084909033
"study 2","control","study 2_s499","study 2_control_4","voting",4,0,86,64,76,0.384063926563339,0.524955148697619,-0.480872693227614,-0.309912106328415
"study 2","control","study 2_s499","study 2_control_5","voting",5,0,72,77,88,0.384063926563339,0.524955148697619,0.246027889558315,0.498554258006581
"study 2","control","study 2_s503","study 2_control_1","voting",1,0,26,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s503","study 2_control_2","voting",2,0,28,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s503","study 2_control_3","voting",3,0,21,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s503","study 2_control_4","voting",4,0,23,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s503","study 2_control_5","voting",5,0,1,100,100,1.48313470949877,1.41956235071294,0,0
"study 2","control","study 2_s505","study 2_control_1","voting",1,0,66,73,94,0.809251893684345,0.820083297816076,-0.570337380339729,0.471605379195414
"study 2","control","study 2_s505","study 2_control_2","voting",2,0,65,80,94,0.809251893684345,0.820083297816076,-0.178929374224229,0.471605379195414
"study 2","control","study 2_s505","study 2_control_3","voting",3,0,71,78,90,0.809251893684345,0.820083297816076,-0.290760233114372,0.202116591083749
"study 2","control","study 2_s505","study 2_control_4","voting",4,0,74,95,76,0.809251893684345,0.820083297816076,0.659802067451843,-0.741094167307079
"study 2","control","study 2_s505","study 2_control_5","voting",5,0,93,90,81,0.809251893684345,0.820083297816076,0.380224920226486,-0.404233182167498
"study 2","control","study 2_s507","study 2_control_1","voting",1,0,17,81,80,0.688915676574626,0.515732394037668,0.044732343556057,-0.0269488788111669
"study 2","control","study 2_s507","study 2_control_2","voting",2,0,18,80,80,0.688915676574626,0.515732394037668,-0.0111830858890144,-0.0269488788111669
"study 2","control","study 2_s507","study 2_control_3","voting",3,0,13,79,80,0.688915676574626,0.515732394037668,-0.0670985153340859,-0.0269488788111669
"study 2","control","study 2_s507","study 2_control_4","voting",4,0,17,81,81,0.688915676574626,0.515732394037668,0.044732343556057,0.0404233182167494
"study 2","control","study 2_s507","study 2_control_5","voting",5,0,19,80,81,0.688915676574626,0.515732394037668,-0.0111830858890144,0.0404233182167494
"study 2","control","study 2_s512","study 2_control_1","voting",1,0,86,91,68,1.13817088711758,0.220604244919212,-0.0223661717780289,-0.404233182167498
"study 2","control","study 2_s512","study 2_control_2","voting",2,0,95,95,77,1.13817088711758,0.220604244919212,0.201295546002257,0.202116591083749
"study 2","control","study 2_s512","study 2_control_3","voting",3,0,90,90,73,1.13817088711758,0.220604244919212,-0.0782816012231003,-0.0673721970279163
"study 2","control","study 2_s512","study 2_control_4","voting",4,0,85,93,78,1.13817088711758,0.220604244919212,0.089464687112114,0.269488788111665
"study 2","control","study 2_s512","study 2_control_5","voting",5,0,88,88,74,1.13817088711758,0.220604244919212,-0.190112460113243,0
"study 2","control","study 2_s514","study 2_control_1","voting",1,0,1,1,8,-2.39971389590815,-2.77679101956511,-0.123013944779157,-0.0673721970279163
"study 2","control","study 2_s514","study 2_control_2","voting",2,0,1,4,6,-2.39971389590815,-2.77679101956511,0.0447323435560571,-0.202116591083749
"study 2","control","study 2_s514","study 2_control_3","voting",3,0,2,2,6,-2.39971389590815,-2.77679101956511,-0.0670985153340857,-0.202116591083749
"study 2","control","study 2_s514","study 2_control_4","voting",4,0,0,8,20,-2.39971389590815,-2.77679101956511,0.268394061336343,0.741094167307079
"study 2","control","study 2_s514","study 2_control_5","voting",5,0,0,1,5,-2.39971389590815,-2.77679101956511,-0.123013944779157,-0.269488788111665
"study 2","control","study 2_s518","study 2_control_1","voting",1,0,0,8,11,-0.706984441898109,-1.22736823669321,-2.09123706124567,-2.12896142608216
"study 2","control","study 2_s518","study 2_control_2","voting",2,0,25,69,69,-0.706984441898109,-1.22736823669321,1.31960413490369,1.77862600153699
"study 2","control","study 2_s518","study 2_control_3","voting",3,0,0,50,50,-0.706984441898109,-1.22736823669321,0.257210975447329,0.498554258006581
"study 2","control","study 2_s518","study 2_control_4","voting",4,0,9,51,49,-0.706984441898109,-1.22736823669321,0.3131264048924,0.431182060978664
"study 2","control","study 2_s518","study 2_control_5","voting",5,0,7,49,34,-0.706984441898109,-1.22736823669321,0.201295546002257,-0.57940089444008
"study 2","control","study 2_s522","study 2_control_1","voting",1,0,92,87,96,1.20235020290943,1.26277552149376,-0.335492576670429,-0.0404233182167494
"study 2","control","study 2_s522","study 2_control_2","voting",2,0,89,94,93,1.20235020290943,1.26277552149376,0.0559154294450714,-0.242539909300498
"study 2","control","study 2_s522","study 2_control_3","voting",3,0,90,93,100,1.20235020290943,1.26277552149376,0,0.229065469894916
"study 2","control","study 2_s522","study 2_control_4","voting",4,0,68,92,97,1.20235020290943,1.26277552149376,-0.0559154294450714,0.0269488788111669
"study 2","control","study 2_s522","study 2_control_5","voting",5,0,64,99,97,1.20235020290943,1.26277552149376,0.335492576670429,0.0269488788111669
"study 2","control","study 2_s525","study 2_control_1","voting",1,0,0,45,77,-1.05997067875328,0.156044962299549,0.4696896073386,0.296437666922832
"study 2","control","study 2_s525","study 2_control_2","voting",2,0,1,31,74,-1.05997067875328,0.156044962299549,-0.3131264048924,0.0943210758390832
"study 2","control","study 2_s525","study 2_control_3","voting",3,0,0,41,71,-1.05997067875328,0.156044962299549,0.246027889558314,-0.107795515244666
"study 2","control","study 2_s525","study 2_control_4","voting",4,0,0,25,66,-1.05997067875328,0.156044962299549,-0.648618981562828,-0.444656500384247
"study 2","control","study 2_s525","study 2_control_5","voting",5,0,0,41,75,-1.05997067875328,0.156044962299549,0.246027889558314,0.161693272867
"study 2","control","study 2_s531","study 2_control_1","voting",1,0,52,68,45,-0.755118928741996,-1.67928321503085,1.3307872207927,0.821940803740579
"study 2","control","study 2_s531","study 2_control_2","voting",2,0,40,50,46,-0.755118928741996,-1.67928321503085,0.324309490781414,0.889313000768496
"study 2","control","study 2_s531","study 2_control_3","voting",3,0,4,52,37,-0.755118928741996,-1.67928321503085,0.436140349671557,0.282963227517249
"study 2","control","study 2_s531","study 2_control_4","voting",4,0,1,1,1,-0.755118928741996,-1.67928321503085,-2.41554655202709,-2.14243586548774
"study 2","control","study 2_s531","study 2_control_5","voting",5,0,66,50,35,-0.755118928741996,-1.67928321503085,0.324309490781414,0.148218833461416
"study 2","control","study 2_s532","study 2_control_1","voting",1,0,90,84,89,0.929588110794064,0.773969524516317,-0.123013944779157,0.202116591083749
"study 2","control","study 2_s532","study 2_control_2","voting",2,0,79,85,93,0.929588110794064,0.773969524516317,-0.0670985153340859,0.471605379195414
"study 2","control","study 2_s532","study 2_control_3","voting",3,0,80,93,84,0.929588110794064,0.773969524516317,0.380224920226486,-0.134744394055833
"study 2","control","study 2_s532","study 2_control_4","voting",4,0,78,88,76,0.929588110794064,0.773969524516317,0.100647773001128,-0.673721970279163
"study 2","control","study 2_s532","study 2_control_5","voting",5,0,93,81,88,0.929588110794064,0.773969524516317,-0.290760233114372,0.134744394055833
"study 2","control","study 2_s533","study 2_control_1","voting",1,0,12,83,83,1.05794674237776,0.930756353735497,-0.357858748448457,-0.431182060978665
"study 2","control","study 2_s533","study 2_control_2","voting",2,0,15,91,92,1.05794674237776,0.930756353735497,0.089464687112114,0.175167712272582
"study 2","control","study 2_s533","study 2_control_3","voting",3,0,12,93,92,1.05794674237776,0.930756353735497,0.201295546002257,0.175167712272582
"study 2","control","study 2_s533","study 2_control_4","voting",4,0,12,90,90,1.05794674237776,0.930756353735497,0.0335492576670425,0.0404233182167494
"study 2","control","study 2_s533","study 2_control_5","voting",5,0,9,90,90,1.05794674237776,0.930756353735497,0.0335492576670425,0.0404233182167494
"study 2","control","study 2_s538","study 2_control_1","voting",1,0,66,64,74,0.00701044628622129,-0.701671221075964,0.044732343556057,1.34744394055833
"study 2","control","study 2_s538","study 2_control_2","voting",2,0,70,70,49,0.00701044628622129,-0.701671221075964,0.380224920226486,-0.336860985139582
