"study","condition","SID","survey_name","item","value"
"study1","message control","s0414","msg_share","msg_share_20","5"
"study1","message control","s0419","msg_share","msg_share_20","4"
"study1","message control","s0421","msg_share","msg_share_20","1"
"study1","message control","s0468","msg_share","msg_share_20","3"
"study1","message control","s0477","msg_share","msg_share_20","7"
"study1","message control","s0489","msg_share","msg_share_20","7"
"study1","message control","s0500","msg_share","msg_share_20","2"
"study1","message control","s0535","msg_share","msg_share_20","7"
"study1","message control","s0538","msg_share","msg_share_20","5"
"study1","message control","s0544","msg_share","msg_share_20","6"
"study1","message control","s0547","msg_share","msg_share_20","6"
"study1","message control","s0611","msg_share","msg_share_20","1"
"study1","message control","s0648","msg_share","msg_share_20","3"
"study1","message control","s0649","msg_share","msg_share_20","7"
"study1","message control","s0650","msg_share","msg_share_20","6"
"study1","message control","s0669","msg_share","msg_share_20","4"
"study1","message control","s0677","msg_share","msg_share_20","5"
"study1","message control","s0719","msg_share","msg_share_20","7"
"study1","message control","s0742","msg_share","msg_share_20","7"
"study1","message control","s0752","msg_share","msg_share_20","5"
"study1","message control","s0765","msg_share","msg_share_20","5"
"study1","message control","s0781","msg_share","msg_share_20","7"
"study1","message control","s0790","msg_share","msg_share_20","7"
"study1","message control","s0793","msg_share","msg_share_20","1"
"study1","message control","s0797","msg_share","msg_share_20","6"
"study1","message control","s0806","msg_share","msg_share_20","7"
"study1","message control","s0855","msg_share","msg_share_20","6"
"study1","message control","s0877","msg_share","msg_share_20","7"
"study1","message control","s0890","msg_share","msg_share_20","5"
"study1","message control","s0915","msg_share","msg_share_20","6"
"study1","message control","s0936","msg_share","msg_share_20","7"
"study1","message control","s0970","msg_share","msg_share_20","4"
"study1","message control","s0971","msg_share","msg_share_20","4"
"study1","message control","s0973","msg_share","msg_share_20","7"
"study1","message control","s0986","msg_share","msg_share_20","1"
"study1","message control","s1004","msg_share","msg_share_20","5"
"study1","message control","s1013","msg_share","msg_share_20","3"
"study1","message control","s1050","msg_share","msg_share_20","7"
"study1","message control","s1067","msg_share","msg_share_20","5"
"study1","message control","s1072","msg_share","msg_share_20","2"
"study1","message control","s0004","msg_share","msg_share_23","7"
"study1","message control","s0030","msg_share","msg_share_23","5"
"study1","message control","s0052","msg_share","msg_share_23","3"
"study1","message control","s0090","msg_share","msg_share_23","3"
"study1","message control","s0112","msg_share","msg_share_23","7"
"study1","message control","s0116","msg_share","msg_share_23","7"
"study1","message control","s0117","msg_share","msg_share_23","6"
"study1","message control","s0123","msg_share","msg_share_23","3"
"study1","message control","s0139","msg_share","msg_share_23","4"
"study1","message control","s0163","msg_share","msg_share_23","4"
"study1","message control","s0175","msg_share","msg_share_23","6"
"study1","message control","s0190","msg_share","msg_share_23","4"
"study1","message control","s0246","msg_share","msg_share_23","1"
"study1","message control","s0249","msg_share","msg_share_23","5"
"study1","message control","s0252","msg_share","msg_share_23","2"
"study1","message control","s0256","msg_share","msg_share_23","6"
"study1","message control","s0259","msg_share","msg_share_23","4"
"study1","message control","s0261","msg_share","msg_share_23","3"
"study1","message control","s0307","msg_share","msg_share_23","4"
"study1","message control","s0311","msg_share","msg_share_23","5"
"study1","message control","s0340","msg_share","msg_share_23","4"
"study1","message control","s0381","msg_share","msg_share_23","6"
"study1","message control","s0382","msg_share","msg_share_23","3"
"study1","message control","s0399","msg_share","msg_share_23","7"
"study1","message control","s0406","msg_share","msg_share_23","6"
"study1","message control","s0458","msg_share","msg_share_23","3"
"study1","message control","s0460","msg_share","msg_share_23","2"
"study1","message control","s0468","msg_share","msg_share_23","4"
"study1","message control","s0477","msg_share","msg_share_23","7"
"study1","message control","s0492","msg_share","msg_share_23","7"
"study1","message control","s0547","msg_share","msg_share_23","6"
"study1","message control","s0551","msg_share","msg_share_23","5"
"study1","message control","s0566","msg_share","msg_share_23","1"
"study1","message control","s0617","msg_share","msg_share_23","7"
"study1","message control","s0629","msg_share","msg_share_23","7"
"study1","message control","s0631","msg_share","msg_share_23","5"
"study1","message control","s0649","msg_share","msg_share_23","7"
"study1","message control","s0650","msg_share","msg_share_23","7"
"study1","message control","s0675","msg_share","msg_share_23","7"
"study1","message control","s0677","msg_share","msg_share_23","3"
"study1","message control","s0684","msg_share","msg_share_23","5"
"study1","message control","s0719","msg_share","msg_share_23","4"
"study1","message control","s0724","msg_share","msg_share_23","7"
"study1","message control","s0790","msg_share","msg_share_23","5"
"study1","message control","s0792","msg_share","msg_share_23","2"
"study1","message control","s0801","msg_share","msg_share_23","5"
"study1","message control","s0803","msg_share","msg_share_23","7"
"study1","message control","s0818","msg_share","msg_share_23","5"
"study1","message control","s0832","msg_share","msg_share_23","6"
"study1","message control","s0895","msg_share","msg_share_23","4"
"study1","message control","s0923","msg_share","msg_share_23","6"
"study1","message control","s0929","msg_share","msg_share_23","4"
"study1","message control","s0936","msg_share","msg_share_23","7"
"study1","message control","s0945","msg_share","msg_share_23","7"
"study1","message control","s0995","msg_share","msg_share_23","4"
"study1","message control","s1004","msg_share","msg_share_23","5"
"study1","message control","s1050","msg_share","msg_share_23","7"
"study1","message control","s1072","msg_share","msg_share_23","2"
"study1","message control","s1089","msg_share","msg_share_23","5"
"study1","message control","s1099","msg_share","msg_share_23","4"
"study1","message control","s0004","msg_share","msg_share_24","6"
"study1","message control","s0030","msg_share","msg_share_24","1"
"study1","message control","s0041","msg_share","msg_share_24","4"
"study1","message control","s0058","msg_share","msg_share_24","6"
"study1","message control","s0090","msg_share","msg_share_24","5"
"study1","message control","s0115","msg_share","msg_share_24","7"
"study1","message control","s0116","msg_share","msg_share_24","6"
"study1","message control","s0117","msg_share","msg_share_24","6"
"study1","message control","s0123","msg_share","msg_share_24","2"
"study1","message control","s0167","msg_share","msg_share_24","6"
"study1","message control","s0180","msg_share","msg_share_24","7"
"study1","message control","s0189","msg_share","msg_share_24","7"
"study1","message control","s0225","msg_share","msg_share_24","6"
"study1","message control","s0246","msg_share","msg_share_24","4"
"study1","message control","s0290","msg_share","msg_share_24","2"
"study1","message control","s0307","msg_share","msg_share_24","5"
"study1","message control","s0310","msg_share","msg_share_24","6"
"study1","message control","s0321","msg_share","msg_share_24","2"
"study1","message control","s0335","msg_share","msg_share_24","4"
"study1","message control","s0336","msg_share","msg_share_24","5"
"study1","message control","s0340","msg_share","msg_share_24","1"
"study1","message control","s0353","msg_share","msg_share_24","4"
"study1","message control","s0407","msg_share","msg_share_24","7"
"study1","message control","s0419","msg_share","msg_share_24","4"
"study1","message control","s0424","msg_share","msg_share_24","6"
"study1","message control","s0468","msg_share","msg_share_24","4"
"study1","message control","s0469","msg_share","msg_share_24","6"
"study1","message control","s0500","msg_share","msg_share_24","5"
"study1","message control","s0510","msg_share","msg_share_24","7"
"study1","message control","s0535","msg_share","msg_share_24","6"
"study1","message control","s0544","msg_share","msg_share_24","6"
"study1","message control","s0554","msg_share","msg_share_24","3"
"study1","message control","s0563","msg_share","msg_share_24","4"
"study1","message control","s0580","msg_share","msg_share_24","2"
"study1","message control","s0601","msg_share","msg_share_24","6"
"study1","message control","s0648","msg_share","msg_share_24","6"
"study1","message control","s0661","msg_share","msg_share_24","4"
"study1","message control","s0663","msg_share","msg_share_24","6"
"study1","message control","s0696","msg_share","msg_share_24","5"
"study1","message control","s0715","msg_share","msg_share_24","6"
"study1","message control","s0724","msg_share","msg_share_24","7"
"study1","message control","s0742","msg_share","msg_share_24","7"
"study1","message control","s0757","msg_share","msg_share_24","3"
"study1","message control","s0758","msg_share","msg_share_24","1"
"study1","message control","s0772","msg_share","msg_share_24","5"
"study1","message control","s0793","msg_share","msg_share_24","1"
"study1","message control","s0797","msg_share","msg_share_24","5"
"study1","message control","s0806","msg_share","msg_share_24","7"
"study1","message control","s0855","msg_share","msg_share_24","5"
"study1","message control","s0880","msg_share","msg_share_24","5"
"study1","message control","s0895","msg_share","msg_share_24","6"
"study1","message control","s0901","msg_share","msg_share_24","6"
"study1","message control","s0915","msg_share","msg_share_24","7"
"study1","message control","s0945","msg_share","msg_share_24","7"
"study1","message control","s0970","msg_share","msg_share_24","2"
"study1","message control","s0973","msg_share","msg_share_24","7"
"study1","message control","s0997","msg_share","msg_share_24","6"
"study1","message control","s1033","msg_share","msg_share_24","5"
"study1","message control","s1034","msg_share","msg_share_24","5"
"study1","message control","s1072","msg_share","msg_share_24","2"
"study1","message control","s1089","msg_share","msg_share_24","4"
"study1","message control","s0004","msg_share","msg_share_25","2"
"study1","message control","s0058","msg_share","msg_share_25","6"
"study1","message control","s0092","msg_share","msg_share_25","6"
"study1","message control","s0113","msg_share","msg_share_25","6"
"study1","message control","s0123","msg_share","msg_share_25","2"
"study1","message control","s0126","msg_share","msg_share_25","6"
"study1","message control","s0139","msg_share","msg_share_25","4"
"study1","message control","s0163","msg_share","msg_share_25","2"
"study1","message control","s0181","msg_share","msg_share_25","5"
"study1","message control","s0225","msg_share","msg_share_25","7"
"study1","message control","s0246","msg_share","msg_share_25","1"
"study1","message control","s0256","msg_share","msg_share_25","6"
"study1","message control","s0311","msg_share","msg_share_25","5"
"study1","message control","s0334","msg_share","msg_share_25","6"
"study1","message control","s0375","msg_share","msg_share_25","5"
"study1","message control","s0381","msg_share","msg_share_25","5"
"study1","message control","s0404","msg_share","msg_share_25","7"
"study1","message control","s0406","msg_share","msg_share_25","5"
"study1","message control","s0414","msg_share","msg_share_25","1"
"study1","message control","s0419","msg_share","msg_share_25","4"
"study1","message control","s0424","msg_share","msg_share_25","2"
"study1","message control","s0460","msg_share","msg_share_25","1"
"study1","message control","s0487","msg_share","msg_share_25","6"
"study1","message control","s0489","msg_share","msg_share_25","7"
"study1","message control","s0538","msg_share","msg_share_25","7"
"study1","message control","s0554","msg_share","msg_share_25","5"
"study1","message control","s0563","msg_share","msg_share_25","3"
"study1","message control","s0566","msg_share","msg_share_25","5"
"study1","message control","s0582","msg_share","msg_share_25","1"
"study1","message control","s0614","msg_share","msg_share_25","7"
"study1","message control","s0617","msg_share","msg_share_25","7"
"study1","message control","s0648","msg_share","msg_share_25","5"
"study1","message control","s0649","msg_share","msg_share_25","4"
"study1","message control","s0650","msg_share","msg_share_25","6"
"study1","message control","s0696","msg_share","msg_share_25","6"
"study1","message control","s0713","msg_share","msg_share_25","7"
"study1","message control","s0742","msg_share","msg_share_25","7"
"study1","message control","s0757","msg_share","msg_share_25","1"
"study1","message control","s0765","msg_share","msg_share_25","5"
"study1","message control","s0772","msg_share","msg_share_25","5"
"study1","message control","s0778","msg_share","msg_share_25","7"
"study1","message control","s0781","msg_share","msg_share_25","7"
"study1","message control","s0792","msg_share","msg_share_25","5"
"study1","message control","s0801","msg_share","msg_share_25","5"
"study1","message control","s0832","msg_share","msg_share_25","6"
"study1","message control","s0880","msg_share","msg_share_25","4"
"study1","message control","s0895","msg_share","msg_share_25","5"
"study1","message control","s0899","msg_share","msg_share_25","7"
"study1","message control","s0906","msg_share","msg_share_25","3"
"study1","message control","s0918","msg_share","msg_share_25","7"
"study1","message control","s0942","msg_share","msg_share_25","7"
"study1","message control","s0943","msg_share","msg_share_25","2"
"study1","message control","s0973","msg_share","msg_share_25","7"
"study1","message control","s0997","msg_share","msg_share_25","4"
"study1","message control","s1005","msg_share","msg_share_25","1"
"study1","message control","s1033","msg_share","msg_share_25","7"
"study1","message control","s1061","msg_share","msg_share_25","4"
"study1","message control","s1085","msg_share","msg_share_25","1"
"study1","message control","s0005","msg_share","msg_share_31","7"
"study1","message control","s0030","msg_share","msg_share_31","1"
"study1","message control","s0063","msg_share","msg_share_31","5"
"study1","message control","s0113","msg_share","msg_share_31","7"
"study1","message control","s0117","msg_share","msg_share_31","6"
"study1","message control","s0123","msg_share","msg_share_31","2"
"study1","message control","s0125","msg_share","msg_share_31","6"
"study1","message control","s0129","msg_share","msg_share_31","7"
"study1","message control","s0156","msg_share","msg_share_31","2"
"study1","message control","s0175","msg_share","msg_share_31","6"
"study1","message control","s0190","msg_share","msg_share_31","4"
"study1","message control","s0249","msg_share","msg_share_31","7"
"study1","message control","s0261","msg_share","msg_share_31","7"
"study1","message control","s0290","msg_share","msg_share_31","2"
"study1","message control","s0311","msg_share","msg_share_31","5"
"study1","message control","s0316","msg_share","msg_share_31","7"
"study1","message control","s0321","msg_share","msg_share_31","3"
"study1","message control","s0335","msg_share","msg_share_31","5"
"study1","message control","s0340","msg_share","msg_share_31","4"
"study1","message control","s0421","msg_share","msg_share_31","1"
"study1","message control","s0460","msg_share","msg_share_31","7"
"study1","message control","s0468","msg_share","msg_share_31","4"
"study1","message control","s0469","msg_share","msg_share_31","7"
"study1","message control","s0475","msg_share","msg_share_31","6"
"study1","message control","s0497","msg_share","msg_share_31","4"
"study1","message control","s0503","msg_share","msg_share_31","2"
"study1","message control","s0510","msg_share","msg_share_31","7"
"study1","message control","s0535","msg_share","msg_share_31","6"
"study1","message control","s0544","msg_share","msg_share_31","6"
"study1","message control","s0547","msg_share","msg_share_31","5"
"study1","message control","s0563","msg_share","msg_share_31","5"
"study1","message control","s0580","msg_share","msg_share_31","2"
"study1","message control","s0635","msg_share","msg_share_31","2"
"study1","message control","s0656","msg_share","msg_share_31","4"
"study1","message control","s0661","msg_share","msg_share_31","7"
"study1","message control","s0675","msg_share","msg_share_31","5"
"study1","message control","s0696","msg_share","msg_share_31","7"
"study1","message control","s0719","msg_share","msg_share_31","7"
"study1","message control","s0757","msg_share","msg_share_31","7"
"study1","message control","s0765","msg_share","msg_share_31","5"
"study1","message control","s0790","msg_share","msg_share_31","6"
"study1","message control","s0792","msg_share","msg_share_31","5"
"study1","message control","s0801","msg_share","msg_share_31","6"
"study1","message control","s0803","msg_share","msg_share_31","6"
"study1","message control","s0818","msg_share","msg_share_31","5"
"study1","message control","s0849","msg_share","msg_share_31","6"
"study1","message control","s0890","msg_share","msg_share_31","7"
"study1","message control","s0901","msg_share","msg_share_31","6"
"study1","message control","s0918","msg_share","msg_share_31","7"
"study1","message control","s0970","msg_share","msg_share_31","7"
"study1","message control","s0973","msg_share","msg_share_31","7"
"study1","message control","s1004","msg_share","msg_share_31","7"
"study1","message control","s1005","msg_share","msg_share_31","5"
"study1","message control","s1027","msg_share","msg_share_31","3"
"study1","message control","s1034","msg_share","msg_share_31","6"
"study1","message control","s1059","msg_share","msg_share_31","5"
"study1","message control","s1085","msg_share","msg_share_31","1"
"study1","message control","s0011","msg_share","msg_share_32","4"
"study1","message control","s0040","msg_share","msg_share_32","6"
"study1","message control","s0052","msg_share","msg_share_32","5"
"study1","message control","s0082","msg_share","msg_share_32","2"
"study1","message control","s0092","msg_share","msg_share_32","5"
"study1","message control","s0125","msg_share","msg_share_32","6"
"study1","message control","s0126","msg_share","msg_share_32","7"
"study1","message control","s0149","msg_share","msg_share_32","4"
"study1","message control","s0167","msg_share","msg_share_32","6"
"study1","message control","s0181","msg_share","msg_share_32","7"
"study1","message control","s0225","msg_share","msg_share_32","7"
"study1","message control","s0233","msg_share","msg_share_32","6"
"study1","message control","s0256","msg_share","msg_share_32","5"
"study1","message control","s0259","msg_share","msg_share_32","4"
"study1","message control","s0295","msg_share","msg_share_32","3"
"study1","message control","s0307","msg_share","msg_share_32","4"
"study1","message control","s0316","msg_share","msg_share_32","3"
"study1","message control","s0318","msg_share","msg_share_32","1"
"study1","message control","s0336","msg_share","msg_share_32","5"
"study1","message control","s0424","msg_share","msg_share_32","1"
"study1","message control","s0460","msg_share","msg_share_32","7"
"study1","message control","s0469","msg_share","msg_share_32","6"
"study1","message control","s0475","msg_share","msg_share_32","6"
"study1","message control","s0477","msg_share","msg_share_32","7"
"study1","message control","s0488","msg_share","msg_share_32","6"
"study1","message control","s0497","msg_share","msg_share_32","3"
"study1","message control","s0510","msg_share","msg_share_32","7"
"study1","message control","s0538","msg_share","msg_share_32","7"
"study1","message control","s0554","msg_share","msg_share_32","3"
"study1","message control","s0566","msg_share","msg_share_32","1"
"study1","message control","s0582","msg_share","msg_share_32","1"
"study1","message control","s0617","msg_share","msg_share_32","7"
"study1","message control","s0631","msg_share","msg_share_32","5"
"study1","message control","s0669","msg_share","msg_share_32","4"
"study1","message control","s0675","msg_share","msg_share_32","6"
"study1","message control","s0696","msg_share","msg_share_32","5"
"study1","message control","s0715","msg_share","msg_share_32","6"
"study1","message control","s0724","msg_share","msg_share_32","7"
"study1","message control","s0742","msg_share","msg_share_32","7"
"study1","message control","s0758","msg_share","msg_share_32","1"
"study1","message control","s0766","msg_share","msg_share_32","1"
"study1","message control","s0772","msg_share","msg_share_32","5"
"study1","message control","s0781","msg_share","msg_share_32","7"
"study1","message control","s0797","msg_share","msg_share_32","5"
"study1","message control","s0806","msg_share","msg_share_32","7"
"study1","message control","s0846","msg_share","msg_share_32","6"
"study1","message control","s0849","msg_share","msg_share_32","4"
"study1","message control","s0890","msg_share","msg_share_32","6"
"study1","message control","s0901","msg_share","msg_share_32","4"
"study1","message control","s0906","msg_share","msg_share_32","2"
"study1","message control","s0929","msg_share","msg_share_32","7"
"study1","message control","s0942","msg_share","msg_share_32","4"
"study1","message control","s0943","msg_share","msg_share_32","2"
"study1","message control","s0986","msg_share","msg_share_32","1"
"study1","message control","s0995","msg_share","msg_share_32","5"
"study1","message control","s0999","msg_share","msg_share_32","6"
"study1","message control","s1061","msg_share","msg_share_32","4"
"study1","message control","s1089","msg_share","msg_share_32","3"
"study1","mocking","s0006","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0031","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0036","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0079","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0084","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0110","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0132","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0151","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0152","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0155","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0186","msg_rel_self","msg_rel_self_06","1"
"study1","mocking","s0188","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0202","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0208","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0217","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0240","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0245","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0253","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0257","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0281","msg_rel_self","msg_rel_self_06","1"
"study1","mocking","s0338","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0345","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0402","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0408","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0433","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0449","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0495","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0501","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0508","msg_rel_self","msg_rel_self_06","4"
"study1","mocking","s0523","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0556","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0561","msg_rel_self","msg_rel_self_06","3"
"study1","mocking","s0602","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0609","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0645","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0670","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0691","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0716","msg_rel_self","msg_rel_self_06","3"
"study1","mocking","s0725","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0728","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0756","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s0819","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0825","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0827","msg_rel_self","msg_rel_self_06","5"
"study1","mocking","s0856","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0867","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0884","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0933","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0959","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0978","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s1001","msg_rel_self","msg_rel_self_06","3"
"study1","mocking","s1002","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s1048","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s1052","msg_rel_self","msg_rel_self_06","7"
"study1","mocking","s1103","msg_rel_self","msg_rel_self_06","6"
"study1","mocking","s0001","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0014","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0031","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0077","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0084","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0099","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0104","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0128","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0150","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0151","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0155","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0176","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0188","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0219","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0248","msg_rel_self","msg_rel_self_07","3"
"study1","mocking","s0255","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0257","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0284","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0300","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0344","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0345","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0348","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0393","msg_rel_self","msg_rel_self_07","3"
"study1","mocking","s0402","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0412","msg_rel_self","msg_rel_self_07","4"
"study1","mocking","s0416","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0433","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0443","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0542","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0556","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0561","msg_rel_self","msg_rel_self_07","3"
"study1","mocking","s0569","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0579","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0600","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0639","msg_rel_self","msg_rel_self_07","3"
"study1","mocking","s0655","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0672","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0678","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0748","msg_rel_self","msg_rel_self_07","3"
"study1","mocking","s0762","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0771","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s0819","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0820","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0827","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0828","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0839","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0867","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0886","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0914","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0944","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0947","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s0985","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s1002","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s1003","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s1021","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s1052","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s1054","msg_rel_self","msg_rel_self_07","5"
"study1","mocking","s1069","msg_rel_self","msg_rel_self_07","7"
"study1","mocking","s1103","msg_rel_self","msg_rel_self_07","6"
"study1","mocking","s0006","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0031","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0072","msg_rel_self","msg_rel_self_08","3"
"study1","mocking","s0079","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0099","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0104","msg_rel_self","msg_rel_self_08","4"
"study1","mocking","s0133","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0150","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0155","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0176","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0208","msg_rel_self","msg_rel_self_08","5"
"study1","mocking","s0217","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0255","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0270","msg_rel_self","msg_rel_self_08","3"
"study1","mocking","s0281","msg_rel_self","msg_rel_self_08","1"
"study1","mocking","s0300","msg_rel_self","msg_rel_self_08","2"
"study1","mocking","s0344","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0398","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0402","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0416","msg_rel_self","msg_rel_self_08","2"
"study1","mocking","s0431","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0457","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0486","msg_rel_self","msg_rel_self_08","2"
"study1","mocking","s0495","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0516","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0527","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0583","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0639","msg_rel_self","msg_rel_self_08","3"
"study1","mocking","s0640","msg_rel_self","msg_rel_self_08","4"
"study1","mocking","s0645","msg_rel_self","msg_rel_self_08","2"
"study1","mocking","s0655","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0670","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0672","msg_rel_self","msg_rel_self_08","5"
"study1","mocking","s0716","msg_rel_self","msg_rel_self_08","3"
"study1","mocking","s0747","msg_rel_self","msg_rel_self_08","4"
"study1","mocking","s0762","msg_rel_self","msg_rel_self_08","2"
"study1","mocking","s0791","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0805","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0819","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0825","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0833","msg_rel_self","msg_rel_self_08","6"
"study1","mocking","s0839","msg_rel_self","msg_rel_self_08","1"
"study1","mocking","s0886","msg_rel_self","msg_rel_self_08","5"
"study1","mocking","s0910","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0933","msg_rel_self","msg_rel_self_08","7"
"study1","mocking","s0939","msg_rel_self","msg_rel_self_08","5"
