"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 4","none","study 4_s031","study 4_16","health",1,0,8.1,0,10,-1.2353538226045,2.07825842697091,-0.626534096087719,0.415706200401592
"study 4","none","study 4_s038","study 4_16","health",3,0,0,4.4,5.2,0.220289716011871,0.0152310377668714,-0.0540892744823928,-0.27911702026964
"study 4","none","study 4_s062","study 4_16","health",2,0,0,0,0,-1.95994082849353,-2.07870312880352,-0.121700867585384,-1.14022272110151
"study 4","none","study 4_s063","study 4_16","health",2,0,3.9,3.5,6.9,1.210127322271,0.594733113385983,-1.06826317102726,0.0831412400803187
"study 4","none","study 4_s065","study 4_16","health",1,0,1.4,0,6.3,-0.43313249465592,1.08924155124763,-1.18545659907245,-0.581988680562229
"study 4","none","study 4_s084","study 4_16","health",2,0,8.4,9,7.5,1.55948177153893,0.695180139826629,0.671608491489713,0.290994340281114
"study 4","none","study 4_s090","study 4_16","health",2,0,2.1,4.2,5.3,-0.439602021494216,-1.36784724937741,0.333550525974757,0.831412400803183
"study 4","none","study 4_s091","study 4_16","health",2,0,6.5,1.6,4.9,0.46613173586708,0.138858147232282,-1.23503843401464,-0.516663420499121
"study 4","none","study 4_s096","study 4_16","health",2,0,0,2.9,3,-0.808365051277029,-0.996965920981176,0.121700867585384,-0.546356720527806
"study 4","none","study 4_s098","study 4_16","health",1,0,5.2,10,10,2.47168505573852,2.09371181565409,0.396654679537548,0.403828880390117
"study 4","none","study 4_s128","study 4_16","health",2,0,4.3,6.4,4.3,0.284984984394821,0.0847712868411652,0.622026656547519,-0.760148480734339
"study 4","none","study 4_s129","study 4_16","health",3,0,3,1.8,5.8,-0.0773085185496973,0.332025505771986,-0.784294479994698,-0.237546400229481
"study 4","none","study 4_s132","study 4_16","health",2,0,5.1,7.3,5.5,0.744321389913764,0.100224675524341,0.626534096087719,-0.201914440195059
"study 4","none","study 4_s007","study 4_17","health",4,0,0,0.5,1.9,-0.808365051277029,-0.942879060590059,-0.743727524132903,-1.11052942107282
"study 4","none","study 4_s017","study 4_17","health",3,0,0,4,0.7,-0.148473313770942,-1.31376038898629,0.0585967140225924,-1.3955851013482
"study 4","none","study 4_s021","study 4_17","health",2,0,0.6,0.8,3.2,0.653748014177634,0.6488199737771,-1.65423031125319,-1.716272741658
"study 4","none","study 4_s032","study 4_17","health",1,0,0,3.9,4.9,-0.56252303142182,-0.811525256783061,0.31101332827376,0.213791760206533
"study 4","none","study 4_s051","study 4_17","health",3,0,1.8,1.6,7.3,0.543766057926619,1.09696824558921,-1.28912770849703,-0.112834540109003
"study 4","none","study 4_s052","study 4_17","health",3,0,9.9,9.2,9.4,1.79885426455584,1.59920337779244,0.576952261145525,0.49884744048191
"study 4","none","study 4_s055","study 4_17","health",3,0,3.2,9.5,6.8,0.252637350203346,-0.131576154723303,1.76240886021797,0.593866000573702
"study 4","none","study 4_s058","study 4_17","health",3,0,3.6,0,4.8,-0.918347007528043,0.0461378151332244,-0.84739863355749,-0.492908780476173
"study 4","none","study 4_s064","study 4_17","health",2,0,0,0,3.4,-1.80467218437445,-1.244220139912,-0.22987941655017,-0.166282480160637
"study 4","none","study 4_s066","study 4_17","health",1,0,0.3,0.6,3.1,-0.594870665613295,-0.68789814731765,-0.856413512637889,-0.736393840711391
"study 4","none","study 4_s067","study 4_17","health",1,0,0,0,5.2,0.45319268219049,-0.0465825169658336,-1.80297581607977,-0.231607740223744
"study 4","none","study 4_s080","study 4_17","health",3,0,0,0,0,-0.0967170990645822,-0.718804924684003,-1.41984345516282,-2.18542688211122
"study 4","none","study 4_s085","study 4_17","health",2,0,8.1,3.1,2.4,0.382027886969245,-0.247476569847126,-0.635548975168117,-1.40746242135967
"study 4","none","study 4_s099","study 4_17","health",1,0,0,0,3.6,0.55670511160321,0.324298811430397,-1.87509484872296,-1.27681190123346
"study 4","none","study 4_s100","study 4_17","health",1,0,6.4,7.2,7.2,1.66299420095165,0.610186502069159,-0.0495818349421936,0.213791760206533
"study 4","none","study 4_s115","study 4_17","health",3,0,6.3,8.8,7.2,1.54654271786234,0.94243435875745,0.608504337926921,-0.0415706200401589
"study 4","none","study 4_s133","study 4_17","health",1,0,3.2,3.5,3.8,-0.251985743183661,0.154311535915458,-0.0495818349421936,-1.05114282101545
"study 4","none","study 4_s134","study 4_17","health",1,0,8.8,8.7,7.6,0.724912809398878,1.31331568715368,1.14488964321065,-0.136589180131952
"study 4","none","study 4_s135","study 4_17","health",1,0,6.4,5,3.2,0.899590034032843,-0.293836735896655,-0.31101332827376,-0.991756220958083
"study 4","none","study 4_s136","study 4_17","health",1,0,0,0,1.3,-0.60134019245159,-1.46056758147647,-1.06826317102726,-0.99769488096382
"study 4","none","study 4_s031","study 4_18","health",2,0,0,0,5.1,-1.2353538226045,2.07825842697091,-0.626534096087719,-1.91224852184732
"study 4","none","study 4_s033","study 4_18","health",1,0,0,1.4,2.7,1.28129211749225,0.911527581391098,-1.87509484872296,-2.15573358208254
"study 4","none","study 4_s049","study 4_18","health",2,0,8.9,9.6,9.5,1.77297615720266,1.61465676647562,0.739220084592704,0.534479400516332
"study 4","none","study 4_s061","study 4_18","health",2,0,4.4,3,6,0.5696441652798,1.01970130217333,-0.802324238155496,-0.671068580648284
"study 4","none","study 4_s068","study 4_18","health",1,0,1.5,0.9,2.2,1.06779773182851,1.18196188334668,-1.90664692550435,-2.60113308251282
"study 4","none","study 4_s077","study 4_18","health",2,0,3.2,8,3.2,0.0326734377013171,-0.757438396391943,1.37476905976082,-0.635436620613862
"study 4","none","study 4_s089","study 4_18","health",3,0,8.1,8.5,8.5,0.155594447628921,0.56382633601963,1.46942529010501,0.867044360837605
"study 4","none","study 4_s092","study 4_18","health",3,0,8,10,8.4,1.41068265425814,1.39058263056956,1.13587476413025,0.184098460177847
"study 4","none","study 4_s093","study 4_18","health",3,0,0,0.1,1.2,-1.95994082849353,-2.4186776798334,-0.0856413512637889,-0.308810320298325
"study 4","none","study 4_s096","study 4_18","health",3,0,5.9,5.6,5.7,-0.808365051277029,-0.996965920981176,1.09530780826846,0.736393840711391
"study 4","none","study 4_s119","study 4_18","health",2,0,7.9,8.9,9,0.828425238811598,1.52966312871815,1.14488964321065,0.362258260349958
"study 4","none","study 4_s126","study 4_18","health",2,0,0.9,3.4,3.3,0.511418423735145,0.192945007623399,-0.61751921700732,-1.31838252127362
"study 4","none","study 4_s137","study 4_18","health",1,0,0,0,0,0.175003028143807,0.741540305876158,-1.60915591585119,-3.30783362319552
"study 4","none","study 4_s001","study 4_19","health",2,0,0,8.4,8.3,-0.879529846498273,-1.57646799660029,2.15455610021532,2.41703462233497
"study 4","none","study 4_s002","study 4_19","health",3,0,3.1,1.2,3.3,1.26835306381566,0.911527581391097,-1.93819900228575,-1.87067790180716
"study 4","none","study 4_s016","study 4_19","health",3,0,4.3,6.5,7.8,-0.0967170990645822,0.587006419044395,0.92402510574088,0.516663420499121
"study 4","none","study 4_s021","study 4_19","health",3,0,8.9,9.6,9.3,0.653748014177634,0.6488199737771,1.5190071250472,1.18179334114167
"study 4","none","study 4_s034","study 4_19","health",1,0,6,6.1,7.9,1.9800010160281,1.67647032120832,-0.667101051949514,-0.273178360263903
"study 4","none","study 4_s038","study 4_19","health",4,0,8.1,7.6,6.9,0.220289716011871,0.0152310377668714,1.09981524780866,0.528540740510595
"study 4","none","study 4_s041","study 4_19","health",3,0,8.7,7.9,7.2,1.19718826859441,1.15878180032192,0.527370426203332,-0.207853100200796
"study 4","none","study 4_s051","study 4_19","health",4,0,5.8,7.4,8.5,0.543766057926619,1.09696824558921,0.802324238155496,0.457276820441751
"study 4","none","study 4_s067","study 4_19","health",2,0,10,10,10,0.45319268219049,-0.0465825169658336,1.80297581607977,2.04883770197927
"study 4","none","study 4_s077","study 4_19","health",3,0,4,0,5.6,0.0326734377013171,-0.757438396391943,-1.5099922459668,0.504786100487647
"study 4","none","study 4_s089","study 4_19","health",4,0,0,0.3,8.1,0.155594447628921,0.56382633601963,-1.48745504826581,0.677007240654021
"study 4","none","study 4_s101","study 4_19","health",1,0,10,10,10,0.278515457556526,1.32104238149527,1.92467668366515,0.99769488096382
"study 4","none","study 4_s111","study 4_19","health",4,0,9.8,7.7,7.9,-0.633687826643065,-0.0929426830153627,1.73085678343658,1.08677478104988
"study 4","none","study 4_s114","study 4_19","health",4,0,7.9,6.6,5.2,0.821955711973303,0.633366585093924,0.320028207354158,-0.754209820728602
"study 4","none","study 4_s118","study 4_19","health",3,0,7.8,7.7,7.3,-0.116125679579467,-0.432917234045241,1.37026162022062,1.06302014102693
"study 4","none","study 4_s124","study 4_19","health",2,0,0.3,1.3,4.8,-1.1059632858386,-1.22876675122882,-0.247909174710968,0.486970120470436
"study 4","none","study 4_s126","study 4_19","health",3,0,9.2,9.3,9.2,0.511418423735145,0.192945007623399,1.5099922459668,1.48466500143426
"study 4","none","study 4_s135","study 4_19","health",2,0,8.8,10,5.5,0.899590034032843,-0.293836735896655,1.49196248780601,0.10095722009753
"study 4","none","study 4_s137","study 4_19","health",2,0,0.6,1.6,8.2,0.175003028143807,0.741540305876158,-1.03220365470567,0.587927340567965
"study 4","none","study 4_s028","study 4_20","health",2,0,6.3,3.4,5.2,-0.142003786932647,-0.131576154723303,-0.162267823447179,-0.166282480160636
"study 4","none","study 4_s029","study 4_20","health",2,0,7.4,5.2,7.1,0.0132648571864324,0.293392034064045,0.378624921376751,0.409767540395855
"study 4","none","study 4_s032","study 4_20","health",2,0,0,4,5.1,-0.56252303142182,-0.811525256783061,0.347072844595355,0.308810320298325
"study 4","none","study 4_s034","study 4_20","health",2,0,6.4,6.3,8.5,1.9800010160281,1.67647032120832,-0.594982019306323,0.0118773200114742
"study 4","none","study 4_s069","study 4_20","health",1,0,1.8,1.1,4.3,-0.258455270021956,-0.278383347213478,-0.910502787120282,-0.481031460464699
"study 4","none","study 4_s079","study 4_20","health",3,0,7.6,4.3,6.8,0.705504228883994,0.695180139826629,-0.428206756318944,-0.0415706200401593
"study 4","none","study 4_s080","study 4_20","health",4,0,6.9,7.7,7.2,-0.0967170990645822,-0.718804924684003,1.35673930160002,1.2352412811933
"study 4","none","study 4_s092","study 4_20","health",4,0,10,8.1,9.8,1.41068265425814,1.39058263056956,0.450743954019941,0.849228380820394
"study 4","none","study 4_s098","study 4_20","health",2,0,4.5,9.8,9.5,2.47168505573852,2.09371181565409,0.324535646894358,0.166282480160636
"study 4","none","study 4_s102","study 4_20","health",1,0,3.8,8.5,6.2,1.70828088881971,0.764720388900922,0.38763980045715,-0.380074240367169
"study 4","none","study 4_s110","study 4_20","health",3,0,8.3,10,6.2,1.02251104396045,0.455652615237396,1.40632113654222,-0.142527840137688
"study 4","none","study 4_s113","study 4_20","health",3,0,1.8,1.6,0.6,0.0520820182162019,-1.02014600400594,-0.946562303441877,-1.6687634616121
"study 4","none","study 4_s126","study 4_20","health",4,0,4.7,2.1,7.4,0.511418423735145,0.192945007623399,-1.08629292918806,0.629497960608125
"study 4","none","study 4_s132","study 4_20","health",3,0,4.8,4.8,6,0.744321389913764,0.100224675524341,-0.274953811952164,0.0356319600344222
"study 4","none","study 4_s010","study 4_21","health",2,0,4.5,2.3,1.5,-0.756608836570669,-0.626084592584945,-0.130715746665783,-1.54405160149163
"study 4","none","study 4_s016","study 4_21","health",4,0,4.6,2.6,3.7,-0.0967170990645822,0.587006419044395,-0.482296030801337,-1.43121706138262
"study 4","none","study 4_s022","study 4_21","health",2,0,0.5,0.7,0.8,-1.21594524208961,-1.91644254763017,-0.38763980045715,-0.884860340854816
"study 4","none","study 4_s023","study 4_21","health",3,0,3.1,2.5,2.9,-1.19653666157473,-1.46056758147647,0.247909174710968,-0.237546400229481
"study 4","none","study 4_s028","study 4_21","health",3,0,0,0,1.8,-0.142003786932647,-0.131576154723303,-1.38829137838142,-1.78159800172111
"study 4","none","study 4_s046","study 4_21","health",2,0,1.1,0,1.8,-0.394315333626151,0.702906834168217,-1.21250123631364,-2.42297328234071
"study 4","none","study 4_s063","study 4_21","health",3,0,6.8,4.2,5.9,1.210127322271,0.594733113385983,-0.815846556776094,-0.391951560378643
"study 4","none","study 4_s081","study 4_21","health",3,0,0,0,2.8,-1.00245085642588,-0.826978645466237,-0.788801919534898,-0.772025800745813
"study 4","none","study 4_s092","study 4_21","health",5,0,1.8,2.3,6,1.41068265425814,1.39058263056956,-1.64070799263259,-0.956124260923661
"study 4","none","study 4_s093","study 4_21","health",4,0,0,0,0.3,-1.95994082849353,-2.4186776798334,-0.121700867585384,-0.736393840711391
"study 4","none","study 4_s100","study 4_21","health",2,0,7.7,7.6,6.5,1.66299420095165,0.610186502069159,0.0946562303441875,-0.11877320011474
"study 4","none","study 4_s116","study 4_21","health",3,0,3.6,2.3,4.2,0.543766057926619,0.6488199737771,-1.03671109424587,-1.24117994119904
"study 4","none","study 4_s121","study 4_21","health",2,0,0.4,5,8.5,2.00587912338128,2.10916520433726,-1.08178548964786,-0.3206876403098
"study 4","none","study 4_s005","study 4_22","health",4,0,5,9.9,2.6,-0.452541075170805,0.0615912038164004,2.39795783538609,-1.54999026149736
"study 4","none","study 4_s013","study 4_22","health",3,0,4.6,2.4,4,0.50494889689685,0.617913196410748,-0.973606940683074,-1.31244386126788
"study 4","none","study 4_s017","study 4_22","health",4,0,0.6,5.9,4.6,-0.148473313770942,-1.31376038898629,0.743727524132904,0.457276820441751
"study 4","none","study 4_s024","study 4_22","health",4,0,0,0.3,1.5,-1.19653666157473,-1.1746798908377,-0.545400184364129,-1.1224067410843
"study 4","none","study 4_s041","study 4_22","health",4,0,7,6.3,8,1.19718826859441,1.15878180032192,-0.0495818349421936,0.172221140166374
"study 4","none","study 4_s052","study 4_22","health",4,0,8.8,9.6,8.3,1.79885426455584,1.59920337779244,0.721190326431906,-0.0237546400229476
"study 4","none","study 4_s068","study 4_22","health",2,0,9.3,8.1,8.1,1.06779773182851,1.18196188334668,0.68963824965051,0.201914440195059
"study 4","none","study 4_s103","study 4_22","health",1,0,5.5,5.5,7.6,0.194411608658691,-0.116122766040127,0.360595163215953,0.962062920929397
"study 4","none","study 4_s104","study 4_22","health",1,0,1.2,6.6,8.1,-0.905407953851453,0.641093279435512,1.5235145645874,0.61762064059665
"study 4","none","study 4_s105","study 4_22","health",1,0,0,0.5,5,-0.148473313770942,0.934707664415862,-1.20348635723324,-1.08083612104414
"study 4","none","study 4_s124","study 4_22","health",3,0,0,0.9,3.3,-1.1059632858386,-1.22876675122882,-0.392147239997349,-0.225669080218007
"study 4","none","study 4_s019","study 4_23","health",3,0,3.4,5.7,7.3,0.498479370058555,-0.193389709456008,0.220864537469771,0.878921680849079
"study 4","none","study 4_s024","study 4_23","health",5,0,0,5.3,6.6,-1.19653666157473,-1.1746798908377,1.25757563171564,1.30056654125641
"study 4","none","study 4_s027","study 4_23","health",3,0,0.8,4.3,7.5,-0.54958397774523,-1.34466716635264,0.446236514479742,1.85880058179569
"study 4","none","study 4_s034","study 4_23","health",3,0,9,9.7,9.3,1.9800010160281,1.67647032120832,0.631041535627918,0.391951560378644
"study 4","none","study 4_s038","study 4_23","health",5,0,4.7,2.5,4.7,0.220289716011871,0.0152310377668714,-0.739220084592704,-0.516663420499121
"study 4","none","study 4_s042","study 4_23","health",2,0,0.2,10,0.4,1.17777968807953,-1.15922650215453,1.29814258757743,-1.65688614160063
"study 4","none","study 4_s053","study 4_23","health",4,0,0.9,1.2,8.3,-0.931286061204633,0.718360222851393,-0.405669558617947,0.653252600631073
"study 4","none","study 4_s054","study 4_23","health",4,0,0,0,4.9,-1.06067659797053,-1.50692774752599,-0.748234963673103,0.748271160722865
"study 4","none","study 4_s081","study 4_23","health",4,0,0,1.5,5.2,-1.00245085642588,-0.826978645466237,-0.247909174710968,0.368196920355696
"study 4","none","study 4_s084","study 4_23","health",3,0,8.9,8.2,8.1,1.55948177153893,0.695180139826629,0.38313236091695,0.576050020556491
"study 4","none","study 4_s098","study 4_23","health",3,0,5.4,8.7,8.5,2.47168505573852,2.09371181565409,-0.072119032643191,-0.308810320298325
"study 4","none","study 4_s118","study 4_23","health",4,0,4.6,6.3,5.3,-0.116125679579467,-0.432917234045241,0.865428391718288,0.112834540109003
"study 4","none","study 4_s134","study 4_23","health",2,0,0.7,2.4,6.2,0.724912809398878,1.31331568715368,-1.12685988504985,-0.801719100774498
"study 4","none","study 4_s001","study 4_24","health",3,0,1,4.9,4.9,-0.879529846498273,-1.57646799660029,0.892473028959484,0.801719100774498
"study 4","none","study 4_s009","study 4_24","health",2,0,5.5,0.4,8.1,-1.2288842957662,-0.0234024339410694,-0.486803470341537,1.12834540109003
"study 4","none","study 4_s021","study 4_24","health",4,0,9.1,7.7,8.6,0.653748014177634,0.6488199737771,0.833876314936892,0.849228380820394
"study 4","none","study 4_s027","study 4_24","health",4,0,0,2.8,6,-0.54958397774523,-1.34466716635264,-0.0946562303441878,1.14616138110725
"study 4","none","study 4_s041","study 4_24","health",5,0,9.7,8.9,9.9,1.19718826859441,1.15878180032192,0.887965589419285,1.0748974610384
"study 4","none","study 4_s051","study 4_24","health",5,0,2.2,5,8.5,0.543766057926619,1.09696824558921,-0.0631041535627917,0.457276820441751
"study 4","none","study 4_s064","study 4_24","health",3,0,0,0,4.7,-1.80467218437445,-1.244220139912,-0.22987941655017,0.451338160436014
"study 4","none","study 4_s069","study 4_24","health",2,0,6.5,1.1,5.9,-0.258455270021956,-0.278383347213478,-0.910502787120282,0.27911702026964
"study 4","none","study 4_s084","study 4_24","health",4,0,4,4.4,5.6,1.55948177153893,0.695180139826629,-0.987129259303672,-0.611681980590914
"study 4","none","study 4_s086","study 4_24","health",2,0,4.8,4.9,5.7,-0.57546208509841,-0.873338811515766,0.680623370570112,0.641375280619599
"study 4","none","study 4_s087","study 4_24","health",4,0,2.4,2.9,4.8,-0.426662967817626,-1.49147435884282,-0.144238065286381,0.688884560665495
"study 4","none","study 4_s099","study 4_24","health",2,0,4.8,4.4,4.6,0.55670511160321,0.324298811430397,-0.288476130572763,-0.801719100774498
"study 4","none","study 4_s110","study 4_24","health",4,0,6.5,8.8,8.3,1.02251104396045,0.455652615237396,0.973606940683074,0.855167040826132
"study 4","none","study 4_s111","study 4_24","health",5,0,8.2,0.7,4.9,-0.633687826643065,-0.0929426830153627,-0.793309359075097,-0.33850362032701
"study 4","none","study 4_s116","study 4_24","health",4,0,7.3,8.7,9.2,0.543766057926619,0.6488199737771,1.27109795033623,1.13428406109577
"study 4","none","study 4_s119","study 4_24","health",3,0,7.6,5.4,8,0.828425238811598,1.52966312871815,-0.117193428045185,-0.112834540109004
"study 4","none","study 4_s131","study 4_24","health",2,0,4.3,2.9,4.6,-1.11243281267689,-0.695624841659238,0.333550525974757,-0.0178159800172113
"study 4","none","study 4_s136","study 4_24","health",2,0,2.7,1.1,3.9,-0.60134019245159,-1.46056758147647,-0.671608491489713,0.237546400229481
"study 4","none","study 4_s138","study 4_24","health",1,0,10,10,10,1.52713413734745,1.39830932491115,1.05474085240666,0.93830828090645
"study 4","none","study 4_s009","study 4_25","health",3,0,4.5,5.3,7,-1.2288842957662,-0.0234024339410694,1.28011282941663,0.605743320585177
"study 4","none","study 4_s019","study 4_25","health",4,0,4.7,5,5.1,0.498479370058555,-0.193389709456008,-0.031552076781396,-0.166282480160637
"study 4","none","study 4_s020","study 4_25","health",3,0,2.5,4.1,8.4,-0.323150538404906,0.672000056801865,0.216357097929572,0.736393840711391
"study 4","none","study 4_s022","study 4_25","health",3,0,0.4,3.4,4.3,-1.21594524208961,-1.91644254763017,0.585967140225924,0.77796446075155
"study 4","none","study 4_s028","study 4_25","health",4,0,2.3,3.7,5,-0.142003786932647,-0.131576154723303,-0.0540892744823929,-0.261301040252429
"study 4","none","study 4_s033","study 4_25","health",2,0,7.3,7.2,7.3,1.28129211749225,0.911527581391098,0.216357097929572,0.0296933000286847
"study 4","none","study 4_s034","study 4_25","health",4,0,8.1,9.4,9.6,1.9800010160281,1.67647032120832,0.522862986663132,0.534479400516332
"study 4","none","study 4_s035","study 4_25","health",1,0,0.9,0,5,-0.678974514511129,-0.595177815218593,-1.01417389654487,0.0950185600917925
"study 4","none","study 4_s040","study 4_25","health",5,0,6.2,2,6.7,0.433784101675605,1.02742799651492,-1.06826317102726,-0.344442280332747
"study 4","none","study 4_s041","study 4_25","health",6,0,5.3,6.7,9.1,1.19718826859441,1.15878180032192,0.0946562303441878,0.694823220671231
"study 4","none","study 4_s047","study 4_25","health",4,0,2.1,1.9,2,-0.0449608843582227,-1.54556121923394,-0.7707721613741,-0.599804660579439
"study 4","none","study 4_s049","study 4_25","health",3,0,10,8.3,9.4,1.77297615720266,1.61465676647562,0.270446372411965,0.486970120470436
"study 4","none","study 4_s050","study 4_25","health",3,0,0,1.7,2.8,0.259106877041641,-0.0929426830153627,-1.05474085240666,-1.33619850129083
"study 4","none","study 4_s053","study 4_25","health",5,0,7.2,0,9.1,-0.931286061204633,0.718360222851393,-0.838383754477091,1.03332684099824
"study 4","none","study 4_s057","study 4_25","health",2,0,0,2.4,3.4,0.149124920790627,-0.541090954827475,-0.725697765972106,-0.706700540682706
"study 4","none","study 4_s059","study 4_25","health",3,0,5.2,2.2,9.4,-0.60134019245159,-0.293836735896654,-0.274953811952164,1.95381914188748
"study 4","none","study 4_s061","study 4_25","health",3,0,9,3.5,9.6,0.5696441652798,1.01970130217333,-0.622026656547519,1.03926550100398
"study 4","none","study 4_s077","study 4_25","health",4,0,4.6,2.4,3,0.0326734377013171,-0.757438396391943,-0.644563854248516,-0.730455180705654
"study 4","none","study 4_s097","study 4_25","health",2,0,8.8,10,10,0.563174638441505,1.65329023818356,1.72634934389638,0.742332500717128
"study 4","none","study 4_s103","study 4_25","health",2,0,4.4,4.3,5.6,0.194411608658691,-0.116122766040127,-0.0721190326431907,0.0118773200114738
"study 4","none","study 4_s106","study 4_25","health",1,0,0,0,0,-0.51076681671546,0.602459807727571,-1.13136732459005,-3.20093774309226
"study 4","none","study 4_s119","study 4_25","health",4,0,2.4,2.5,8.7,0.828425238811598,1.52966312871815,-1.16291940137145,0.219730420212269
"study 4","none","study 4_s131","study 4_25","health",3,0,1,0.2,5.2,-1.11243281267689,-0.695624841659238,-0.640056414708317,0.267239700258166
"study 4","none","study 4_s136","study 4_25","health",3,0,3.8,2.3,3.7,-0.60134019245159,-1.46056758147647,-0.238894295630569,0.142527840137689
"study 4","none","study 4_s002","study 4_26","health",4,0,10,10,9.9,1.26835306381566,0.911527581391097,1.23503843401464,1.26493458122199
"study 4","none","study 4_s049","study 4_26","health",4,0,10,10,10,1.77297615720266,1.61465676647562,0.883458149879085,0.772025800745813
"study 4","none","study 4_s054","study 4_26","health",5,0,1.2,0.3,5.2,-1.06067659797053,-1.50692774752599,-0.640056414708317,0.890799000860554
"study 4","none","study 4_s057","study 4_26","health",3,0,4.4,7.7,7.8,0.149124920790627,-0.541090954827475,1.18545659907245,1.38370778133673
"study 4","none","study 4_s062","study 4_26","health",3,0,1.7,1.6,0.9,-1.95994082849353,-2.07870312880352,0.455251393560141,-0.712639200688443
"study 4","none","study 4_s070","study 4_26","health",1,0,1.3,4.4,4.4,-0.620748772966475,-1.66146163435776,0.531877865743531,0.629497960608125
"study 4","none","study 4_s083","study 4_26","health",5,0,4.8,7.3,7.3,-0.678974514511129,0.239305173672928,1.61817079493159,0.546356720527806
"study 4","none","study 4_s085","study 4_26","health",3,0,5.7,3.4,9.1,0.382027886969245,-0.247476569847126,-0.527370426203332,1.77565934171537
"study 4","none","study 4_s098","study 4_26","health",4,0,6.8,10,10,2.47168505573852,2.09371181565409,0.396654679537548,0.403828880390117
"study 4","none","study 4_s099","study 4_26","health",3,0,9.8,9,7.1,0.55670511160321,0.324298811430397,1.37026162022062,0.386012900372907
"study 4","none","study 4_s107","study 4_26","health",1,0,5.4,5.3,3.9,-1.17712808105984,-1.05877947571388,1.24405331309504,-0.0712639200688442
"study 4","none","study 4_s117","study 4_26","health",2,0,9.1,9.1,9.1,1.66946372778994,1.32104238149527,0.631041535627918,0.570111360550754
"study 4","none","study 4_s127","study 4_26","health",3,0,3,4.8,4.7,-0.148473313770942,-0.487004094436359,0.347072844595355,-0.130650520126214
"study 4","none","study 4_s134","study 4_26","health",3,0,7.3,6.3,8.7,0.724912809398878,1.31331568715368,0.279461251492364,0.386012900372906
"study 4","none","study 4_s139","study 4_26","health",1,0,3.7,4.8,6.7,-0.135534260094352,-1.1746798908377,0.338057965514956,1.3480758213023
"study 4","none","study 4_s004","study 4_27","health",3,0,0.6,0,6.7,-1.33886625201722,-0.973785837956412,-0.554415063444528,1.19367066115314
"study 4","none","study 4_s018","study 4_27","health",2,0,10,10,10,2.39405073367898,1.49102965701021,0.450743954019941,0.867044360837605
"study 4","none","study 4_s026","study 4_27","health",2,0,5.1,1.9,6.9,-0.911877480689748,0.849714026658392,-0.166775262987378,-0.112834540109003
"study 4","none","study 4_s031","study 4_27","health",3,0,4.8,0,10,-1.2353538226045,2.07825842697091,-0.626534096087719,0.415706200401592
"study 4","none","study 4_s033","study 4_27","health",3,0,4.8,4.9,8.4,1.28129211749225,0.911527581391098,-0.61301177746712,0.552295380533543
"study 4","none","study 4_s039","study 4_27","health",2,0,5.1,0.8,5.9,0.0262039108630221,0.733813611534569,-1.21700867585384,-0.498847440481909
"study 4","none","study 4_s058","study 4_27","health",4,0,0,5,3.6,-0.918347007528043,0.0461378151332244,0.955577182522276,-1.06302014102693
"study 4","none","study 4_s102","study 4_27","health",2,0,6.3,5.5,3.8,1.70828088881971,0.764720388900922,-0.69414568919071,-1.52029696146868
"study 4","none","study 4_s119","study 4_27","health",5,0,8.5,3.9,6.4,0.828425238811598,1.52966312871815,-0.658086172869114,-0.872983020843343
"study 4","none","study 4_s021","study 4_28","health",5,0,1.8,1.8,8.4,0.653748014177634,0.6488199737771,-1.29363514803723,0.754209820728602
"study 4","none","study 4_s026","study 4_28","health",3,0,2.5,2.2,8.8,-0.911877480689748,0.849714026658392,-0.0585967140225923,0.789841780763024
"study 4","none","study 4_s032","study 4_28","health",3,0,0,0,5.1,-0.56252303142182,-0.811525256783061,-1.09530780826846,0.308810320298325
"study 4","none","study 4_s043","study 4_28","health",3,0,4.1,2.2,4,0.970754829254087,-0.147029543406479,-1.37026162022062,-0.724516520699917
"study 4","none","study 4_s053","study 4_28","health",6,0,0,0,5.3,-0.931286061204633,0.718360222851393,-0.838383754477091,-0.772025800745813
"study 4","none","study 4_s059","study 4_28","health",4,0,0,0,0,-0.60134019245159,-0.293836735896654,-1.06826317102726,-2.51205318242676
"study 4","none","study 4_s060","study 4_28","health",3,0,0,0.9,7.7,-0.976572749072698,-0.293836735896655,-0.482296030801337,1.14616138110725
"study 4","none","study 4_s066","study 4_28","health",2,0,0.3,0.4,6.3,-0.594870665613295,-0.68789814731765,-0.928532545281079,0.783903120757287
"study 4","none","study 4_s077","study 4_28","health",5,0,2.2,3.9,2.1,0.0326734377013171,-0.757438396391943,-0.103671109424587,-1.15803870111872
"study 4","none","study 4_s088","study 4_28","health",3,0,0.6,1.2,8.4,0.252637350203346,0.455652615237396,-1.23053099447444,0.902676320872028
"study 4","none","study 4_s094","study 4_28","health",3,0,5,0.3,8.2,-0.957164168557813,0.386112366163103,-0.712175447351508,0.861105700831868
"study 4","none","study 4_s095","study 4_28","health",3,0,4.2,8.2,5.4,0.744321389913764,-0.301563430238242,0.951069742982076,0.0593866000573702
"study 4","none","study 4_s106","study 4_28","health",2,0,7.1,0,10,-0.51076681671546,0.602459807727571,-1.13136732459005,1.54999026149736
