"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 1","autonomous","study1_s0203","study 1_autonomous_8","covid",2,0,7,7,7,1.11337872713701,1.20538503167892,0.217492613065734,0
"study 1","autonomous","study1_s0203","study 1_autonomous_9","covid",3,0,7,7,7,1.11337872713701,1.20538503167892,0.217492613065734,0
"study 1","autonomous","study1_s0203","study 1_autonomous_18","covid",4,0,7,7,7,1.11337872713701,1.20538503167892,0.217492613065734,0
"study 1","autonomous","study1_s0203","study 1_autonomous_20","covid",5,0,7,7,7,1.11337872713701,1.20538503167892,0.217492613065734,0
"study 1","norm","study1_s0205","study 1_norm_7","covid",1,0,7,7,7,0.629848792862649,0.472611405623951,0.869970452262935,0.972915289951826
"study 1","norm","study1_s0205","study 1_norm_8","covid",2,0,4,6,6,0.629848792862649,0.472611405623951,-0.217492613065734,-0.243228822487957
"study 1","norm","study1_s0205","study 1_norm_9","covid",3,0,5,6,6,0.629848792862649,0.472611405623951,-0.217492613065734,-0.243228822487957
"study 1","norm","study1_s0205","study 1_norm_15","covid",4,0,4,6,6,0.629848792862649,0.472611405623951,-0.217492613065734,-0.243228822487957
"study 1","norm","study1_s0205","study 1_norm_23","covid",5,0,6,6,6,0.629848792862649,0.472611405623951,-0.217492613065734,-0.243228822487957
"study 1","autonomous","study1_s0206","study 1_autonomous_7","covid",1,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0206","study 1_autonomous_18","covid",2,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0206","study 1_autonomous_20","covid",3,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0206","study 1_autonomous_23","covid",4,0,5,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0206","study 1_autonomous_24","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","mocking","study1_s0208","study 1_mocking_6","covid",1,0,7,6,6,0.79102543762077,0.106224592596467,-0.434985226131468,0.243228822487957
"study 1","mocking","study1_s0208","study 1_mocking_8","covid",2,0,5,5,4,0.79102543762077,0.106224592596467,-1.52244829146014,-2.18905940239161
"study 1","mocking","study1_s0208","study 1_mocking_9","covid",3,0,3,7,5,0.79102543762077,0.106224592596467,0.652477839197201,-0.972915289951826
"study 1","mocking","study1_s0208","study 1_mocking_15","covid",4,0,7,7,7,0.79102543762077,0.106224592596467,0.652477839197201,1.45937293492774
"study 1","mocking","study1_s0208","study 1_mocking_25","covid",5,0,7,7,7,0.79102543762077,0.106224592596467,0.652477839197201,1.45937293492774
"study 1","norm","study1_s0209","study 1_norm_8","covid",1,0,3,5,6,0.468672148104527,0.655804812137692,-1.08746306532867,-0.486457644975914
"study 1","norm","study1_s0209","study 1_norm_15","covid",2,0,2,7,7,0.468672148104527,0.655804812137692,1.08746306532867,0.72968646746387
"study 1","norm","study1_s0209","study 1_norm_17","covid",3,0,3,7,7,0.468672148104527,0.655804812137692,1.08746306532867,0.72968646746387
"study 1","norm","study1_s0209","study 1_norm_23","covid",4,0,2,5,6,0.468672148104527,0.655804812137692,-1.08746306532867,-0.486457644975914
"study 1","norm","study1_s0209","study 1_norm_31","covid",5,0,2,6,6,0.468672148104527,0.655804812137692,0,-0.486457644975914
"study 1","norm","study1_s0211","study 1_norm_12","covid",1,0,6,4,5,-0.0148577861698377,0.106224592596467,-1.52244829146014,-0.972915289951826
"study 1","norm","study1_s0211","study 1_norm_17","covid",2,0,5,6,6,-0.0148577861698377,0.106224592596467,0.652477839197201,0.243228822487957
"study 1","norm","study1_s0211","study 1_norm_24","covid",3,0,5,5,6,-0.0148577861698377,0.106224592596467,-0.434985226131468,0.243228822487957
"study 1","norm","study1_s0211","study 1_norm_31","covid",4,0,7,7,6,-0.0148577861698377,0.106224592596467,1.73994090452587,0.243228822487957
"study 1","norm","study1_s0211","study 1_norm_32","covid",5,0,7,5,6,-0.0148577861698377,0.106224592596467,-0.434985226131468,0.243228822487957
"study 1","norm","study1_s0214","study 1_norm_9","covid",1,0,4,6,6,0.952202082378892,0.838998218651434,-0.652477839197201,-0.72968646746387
"study 1","norm","study1_s0214","study 1_norm_18","covid",2,0,4,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","norm","study1_s0214","study 1_norm_20","covid",3,0,4,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","norm","study1_s0214","study 1_norm_24","covid",4,0,4,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","norm","study1_s0214","study 1_norm_25","covid",5,0,3,6,6,0.952202082378892,0.838998218651434,-0.652477839197201,-0.72968646746387
"study 1","mocking","study1_s0217","study 1_mocking_6","covid",1,0,5,5,7,-0.0148577861698377,0.655804812137692,-0.434985226131468,0.72968646746387
"study 1","mocking","study1_s0217","study 1_mocking_8","covid",2,0,6,6,7,-0.0148577861698377,0.655804812137692,0.652477839197201,0.72968646746387
"study 1","mocking","study1_s0217","study 1_mocking_15","covid",3,0,5,5,5,-0.0148577861698377,0.655804812137692,-0.434985226131468,-1.7026017574157
"study 1","mocking","study1_s0217","study 1_mocking_20","covid",4,0,6,5,6,-0.0148577861698377,0.655804812137692,-0.434985226131468,-0.486457644975914
"study 1","mocking","study1_s0217","study 1_mocking_31","covid",5,0,5,6,7,-0.0148577861698377,0.655804812137692,0.652477839197201,0.72968646746387
"study 1","mocking","study1_s0219","study 1_mocking_7","covid",1,0,6,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","mocking","study1_s0219","study 1_mocking_15","covid",2,0,6,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","mocking","study1_s0219","study 1_mocking_17","covid",3,0,4,4,4,0.146318858588283,-0.0769688139172751,-1.73994090452587,-1.94583057990365
"study 1","mocking","study1_s0219","study 1_mocking_25","covid",4,0,6,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","mocking","study1_s0219","study 1_mocking_31","covid",5,0,6,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","control","study1_s0225","study 1_control_8","covid",1,0,5,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0225","study 1_control_10","covid",2,0,6,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0225","study 1_control_24","covid",3,0,6,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0225","study 1_control_25","covid",4,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0225","study 1_control_32","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0227","study 1_norm_8","covid",1,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","norm","study1_s0227","study 1_norm_9","covid",2,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","norm","study1_s0227","study 1_norm_17","covid",3,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","norm","study1_s0227","study 1_norm_20","covid",4,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","norm","study1_s0227","study 1_norm_23","covid",5,0,2,5,5,0.307495503346405,0.106224592596467,-0.869970452262935,-0.972915289951826
"study 1","autonomous","study1_s0228","study 1_autonomous_8","covid",1,0,5,5,5,-1.30427094423481,-2.09209628556843,1.3049556783944,1.94583057990365
"study 1","autonomous","study1_s0228","study 1_autonomous_9","covid",2,0,3,4,3,-1.30427094423481,-2.09209628556843,0.217492613065734,-0.486457644975913
"study 1","autonomous","study1_s0228","study 1_autonomous_10","covid",3,0,4,4,3,-1.30427094423481,-2.09209628556843,0.217492613065734,-0.486457644975913
"study 1","autonomous","study1_s0228","study 1_autonomous_12","covid",4,0,5,3,3,-1.30427094423481,-2.09209628556843,-0.869970452262935,-0.486457644975913
"study 1","autonomous","study1_s0228","study 1_autonomous_15","covid",5,0,5,3,3,-1.30427094423481,-2.09209628556843,-0.869970452262935,-0.486457644975913
"study 1","autonomous","study1_s0229","study 1_autonomous_7","covid",1,0,5,6,6,0.952202082378892,0.838998218651434,-0.652477839197201,-0.72968646746387
"study 1","autonomous","study1_s0229","study 1_autonomous_17","covid",2,0,7,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","autonomous","study1_s0229","study 1_autonomous_18","covid",3,0,7,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","autonomous","study1_s0229","study 1_autonomous_20","covid",4,0,5,7,7,0.952202082378892,0.838998218651434,0.434985226131468,0.486457644975914
"study 1","autonomous","study1_s0229","study 1_autonomous_32","covid",5,0,6,6,6,0.952202082378892,0.838998218651434,-0.652477839197201,-0.72968646746387
"study 1","mocking","study1_s0230","study 1_mocking_15","covid",1,0,5,7,7,-0.176034430927959,-0.260162220431016,1.9574335175916,1.94583057990365
"study 1","mocking","study1_s0230","study 1_mocking_24","covid",2,0,4,7,7,-0.176034430927959,-0.260162220431016,1.9574335175916,1.94583057990365
"study 1","mocking","study1_s0230","study 1_mocking_25","covid",3,0,1,4,4,-0.176034430927959,-0.260162220431016,-1.3049556783944,-1.7026017574157
"study 1","mocking","study1_s0230","study 1_mocking_31","covid",4,0,5,7,7,-0.176034430927959,-0.260162220431016,1.9574335175916,1.94583057990365
"study 1","mocking","study1_s0230","study 1_mocking_32","covid",5,0,1,1,2,-0.176034430927959,-0.260162220431016,-4.56734487438041,-4.13488998229526
"study 1","autonomous","study1_s0231","study 1_autonomous_7","covid",1,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0231","study 1_autonomous_15","covid",2,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0231","study 1_autonomous_18","covid",3,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0231","study 1_autonomous_31","covid",4,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0231","study 1_autonomous_32","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","autonomous","study1_s0232","study 1_autonomous_6","covid",1,0,4,6,5,0.468672148104527,0.106224592596467,0,-0.972915289951826
"study 1","autonomous","study1_s0232","study 1_autonomous_8","covid",2,0,5,6,6,0.468672148104527,0.106224592596467,0,0.243228822487957
"study 1","autonomous","study1_s0232","study 1_autonomous_10","covid",3,0,5,7,7,0.468672148104527,0.106224592596467,1.08746306532867,1.45937293492774
"study 1","autonomous","study1_s0232","study 1_autonomous_15","covid",4,0,4,6,6,0.468672148104527,0.106224592596467,0,0.243228822487957
"study 1","autonomous","study1_s0232","study 1_autonomous_31","covid",5,0,5,5,5,0.468672148104527,0.106224592596467,-1.08746306532867,-0.972915289951826
"study 1","control","study1_s0233","study 1_control_7","covid",1,0,6,6,6,0.629848792862649,0.655804812137692,-0.217492613065734,-0.486457644975914
"study 1","control","study1_s0233","study 1_control_9","covid",2,0,7,5,6,0.629848792862649,0.655804812137692,-1.3049556783944,-0.486457644975914
"study 1","control","study1_s0233","study 1_control_15","covid",3,0,7,7,7,0.629848792862649,0.655804812137692,0.869970452262935,0.72968646746387
"study 1","control","study1_s0233","study 1_control_17","covid",4,0,7,7,7,0.629848792862649,0.655804812137692,0.869970452262935,0.72968646746387
"study 1","control","study1_s0233","study 1_control_32","covid",5,0,6,6,6,0.629848792862649,0.655804812137692,-0.217492613065734,-0.486457644975914
"study 1","mocking","study1_s0240","study 1_mocking_6","covid",1,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","mocking","study1_s0240","study 1_mocking_20","covid",2,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","mocking","study1_s0240","study 1_mocking_23","covid",3,0,5,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","mocking","study1_s0240","study 1_mocking_31","covid",4,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","mocking","study1_s0240","study 1_mocking_32","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","mocking","study1_s0245","study 1_mocking_6","covid",1,0,2,6,6,0.146318858588283,0.289417999110209,0.434985226131468,0
"study 1","mocking","study1_s0245","study 1_mocking_10","covid",2,0,2,7,7,0.146318858588283,0.289417999110209,1.52244829146014,1.21614411243978
"study 1","mocking","study1_s0245","study 1_mocking_18","covid",3,0,2,5,5,0.146318858588283,0.289417999110209,-0.652477839197201,-1.21614411243978
"study 1","mocking","study1_s0245","study 1_mocking_20","covid",4,0,2,5,6,0.146318858588283,0.289417999110209,-0.652477839197201,0
"study 1","mocking","study1_s0245","study 1_mocking_32","covid",5,0,2,5,6,0.146318858588283,0.289417999110209,-0.652477839197201,0
"study 1","control","study1_s0246","study 1_control_18","covid",1,0,3,3,4,-2.75486074705791,-2.09209628556843,1.08746306532867,0.72968646746387
"study 1","control","study1_s0246","study 1_control_20","covid",2,0,1,1,2,-2.75486074705791,-2.09209628556843,-1.08746306532867,-1.7026017574157
"study 1","control","study1_s0246","study 1_control_23","covid",3,0,1,3,3,-2.75486074705791,-2.09209628556843,1.08746306532867,-0.486457644975913
"study 1","control","study1_s0246","study 1_control_24","covid",4,0,4,1,3,-2.75486074705791,-2.09209628556843,-1.08746306532867,-0.486457644975913
"study 1","control","study1_s0246","study 1_control_25","covid",5,0,1,2,5,-2.75486074705791,-2.09209628556843,0,1.94583057990365
"study 1","mocking","study1_s0248","study 1_mocking_7","covid",1,0,2,3,6,-1.62662423375105,-1.35932265951347,-0.434985226131467,2.18905940239161
"study 1","mocking","study1_s0248","study 1_mocking_10","covid",2,0,3,2,2,-1.62662423375105,-1.35932265951347,-1.52244829146014,-2.67551704736752
"study 1","mocking","study1_s0248","study 1_mocking_12","covid",3,0,3,3,3,-1.62662423375105,-1.35932265951347,-0.434985226131467,-1.45937293492774
"study 1","mocking","study1_s0248","study 1_mocking_17","covid",4,0,5,6,7,-1.62662423375105,-1.35932265951347,2.82740396985454,3.40520351483139
"study 1","mocking","study1_s0248","study 1_mocking_24","covid",5,0,2,3,3,-1.62662423375105,-1.35932265951347,-0.434985226131467,-1.45937293492774
"study 1","control","study1_s0249","study 1_control_8","covid",1,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0249","study 1_control_10","covid",2,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0249","study 1_control_18","covid",3,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0249","study 1_control_23","covid",4,0,5,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0249","study 1_control_31","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0250","study 1_norm_7","covid",1,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0250","study 1_norm_9","covid",2,0,6,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0250","study 1_norm_20","covid",3,0,6,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0250","study 1_norm_24","covid",4,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0250","study 1_norm_32","covid",5,0,7,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","control","study1_s0252","study 1_control_12","covid",1,0,2,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0252","study 1_control_15","covid",2,0,3,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0252","study 1_control_17","covid",3,0,2,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0252","study 1_control_18","covid",4,0,2,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0252","study 1_control_23","covid",5,0,2,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","mocking","study1_s0253","study 1_mocking_6","covid",1,0,4,6,7,0.468672148104527,1.02219162516518,0,0.243228822487957
"study 1","mocking","study1_s0253","study 1_mocking_17","covid",2,0,4,6,6,0.468672148104527,1.02219162516518,0,-0.972915289951826
"study 1","mocking","study1_s0253","study 1_mocking_20","covid",3,0,4,6,7,0.468672148104527,1.02219162516518,0,0.243228822487957
"study 1","mocking","study1_s0253","study 1_mocking_23","covid",4,0,4,6,7,0.468672148104527,1.02219162516518,0,0.243228822487957
"study 1","mocking","study1_s0253","study 1_mocking_24","covid",5,0,4,6,7,0.468672148104527,1.02219162516518,0,0.243228822487957
"study 1","mocking","study1_s0255","study 1_mocking_7","covid",1,0,2,5,5,0.468672148104527,0.289417999110209,-1.08746306532867,-1.21614411243978
"study 1","mocking","study1_s0255","study 1_mocking_8","covid",2,0,6,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","mocking","study1_s0255","study 1_mocking_15","covid",3,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","mocking","study1_s0255","study 1_mocking_18","covid",4,0,2,7,7,0.468672148104527,0.289417999110209,1.08746306532867,1.21614411243978
"study 1","mocking","study1_s0255","study 1_mocking_24","covid",5,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","control","study1_s0256","study 1_control_9","covid",1,0,6,5,5,-0.337211075686081,-0.260162220431016,0,-0.486457644975914
"study 1","control","study1_s0256","study 1_control_15","covid",2,0,6,5,6,-0.337211075686081,-0.260162220431016,0,0.72968646746387
"study 1","control","study1_s0256","study 1_control_23","covid",3,0,6,5,5,-0.337211075686081,-0.260162220431016,0,-0.486457644975914
"study 1","control","study1_s0256","study 1_control_25","covid",4,0,6,5,6,-0.337211075686081,-0.260162220431016,0,0.72968646746387
"study 1","control","study1_s0256","study 1_control_32","covid",5,0,5,5,5,-0.337211075686081,-0.260162220431016,0,-0.486457644975914
"study 1","mocking","study1_s0257","study 1_mocking_6","covid",1,0,5,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","mocking","study1_s0257","study 1_mocking_7","covid",2,0,4,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","mocking","study1_s0257","study 1_mocking_10","covid",3,0,5,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","mocking","study1_s0257","study 1_mocking_12","covid",4,0,2,5,5,0.307495503346405,0.106224592596467,-0.869970452262935,-0.972915289951826
"study 1","mocking","study1_s0257","study 1_mocking_32","covid",5,0,4,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","control","study1_s0259","study 1_control_8","covid",1,0,4,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0259","study 1_control_10","covid",2,0,3,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0259","study 1_control_12","covid",3,0,4,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0259","study 1_control_23","covid",4,0,4,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0259","study 1_control_32","covid",5,0,4,5,5,-0.337211075686081,-0.6265490334585,0,0
"study 1","control","study1_s0261","study 1_control_10","covid",1,0,1,5,5,0.629848792862649,0.472611405623951,-1.3049556783944,-1.45937293492774
"study 1","control","study1_s0261","study 1_control_15","covid",2,0,7,7,7,0.629848792862649,0.472611405623951,0.869970452262935,0.972915289951826
"study 1","control","study1_s0261","study 1_control_20","covid",3,0,5,6,6,0.629848792862649,0.472611405623951,-0.217492613065734,-0.243228822487957
"study 1","control","study1_s0261","study 1_control_23","covid",4,0,3,6,6,0.629848792862649,0.472611405623951,-0.217492613065734,-0.243228822487957
"study 1","control","study1_s0261","study 1_control_31","covid",5,0,7,7,7,0.629848792862649,0.472611405623951,0.869970452262935,0.972915289951826
"study 1","autonomous","study1_s0262","study 1_autonomous_12","covid",1,0,6,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0262","study 1_autonomous_15","covid",2,0,6,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0262","study 1_autonomous_17","covid",3,0,6,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0262","study 1_autonomous_23","covid",4,0,3,5,6,0.307495503346405,0.289417999110209,-0.869970452262935,0
"study 1","autonomous","study1_s0262","study 1_autonomous_31","covid",5,0,6,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","control","study1_s0263","study 1_control_6","covid",1,0,2,5,5,0.307495503346405,0.106224592596467,-0.869970452262935,-0.972915289951826
"study 1","control","study1_s0263","study 1_control_9","covid",2,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","control","study1_s0263","study 1_control_12","covid",3,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","control","study1_s0263","study 1_control_17","covid",4,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","control","study1_s0263","study 1_control_20","covid",5,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","autonomous","study1_s0267","study 1_autonomous_6","covid",1,0,1,5,5,0.307495503346405,0.106224592596467,-0.869970452262935,-0.972915289951826
"study 1","autonomous","study1_s0267","study 1_autonomous_10","covid",2,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","autonomous","study1_s0267","study 1_autonomous_15","covid",3,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","autonomous","study1_s0267","study 1_autonomous_17","covid",4,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","autonomous","study1_s0267","study 1_autonomous_25","covid",5,0,2,6,6,0.307495503346405,0.106224592596467,0.217492613065734,0.243228822487957
"study 1","mocking","study1_s0268","study 1_mocking_9","covid",1,0,2,3,2,-0.659564365202325,-1.17612925299972,-1.73994090452587,-2.91874586985548
"study 1","mocking","study1_s0268","study 1_mocking_15","covid",2,0,2,5,5,-0.659564365202325,-1.17612925299972,0.434985226131468,0.72968646746387
"study 1","mocking","study1_s0268","study 1_mocking_17","covid",3,0,6,6,6,-0.659564365202325,-1.17612925299972,1.52244829146014,1.94583057990365
"study 1","mocking","study1_s0268","study 1_mocking_25","covid",4,0,3,3,3,-0.659564365202325,-1.17612925299972,-1.73994090452587,-1.7026017574157
"study 1","mocking","study1_s0268","study 1_mocking_32","covid",5,0,3,6,6,-0.659564365202325,-1.17612925299972,1.52244829146014,1.94583057990365
"study 1","autonomous","study1_s0269","study 1_autonomous_6","covid",1,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0269","study 1_autonomous_7","covid",2,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0269","study 1_autonomous_9","covid",3,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0269","study 1_autonomous_10","covid",4,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0269","study 1_autonomous_32","covid",5,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","mocking","study1_s0270","study 1_mocking_8","covid",1,0,4,3,7,-0.0148577861698377,0.289417999110209,-2.60991135678881,1.21614411243978
"study 1","mocking","study1_s0270","study 1_mocking_17","covid",2,0,7,6,5,-0.0148577861698377,0.289417999110209,0.652477839197201,-1.21614411243978
"study 1","mocking","study1_s0270","study 1_mocking_18","covid",3,0,7,6,7,-0.0148577861698377,0.289417999110209,0.652477839197201,1.21614411243978
"study 1","mocking","study1_s0270","study 1_mocking_20","covid",4,0,6,6,7,-0.0148577861698377,0.289417999110209,0.652477839197201,1.21614411243978
"study 1","mocking","study1_s0270","study 1_mocking_24","covid",5,0,6,6,4,-0.0148577861698377,0.289417999110209,0.652477839197201,-2.43228822487957
"study 1","norm","study1_s0271","study 1_norm_6","covid",1,0,3,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","norm","study1_s0271","study 1_norm_7","covid",2,0,3,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","norm","study1_s0271","study 1_norm_10","covid",3,0,2,5,5,0.146318858588283,-0.0769688139172751,-0.652477839197201,-0.72968646746387
"study 1","norm","study1_s0271","study 1_norm_17","covid",4,0,2,5,5,0.146318858588283,-0.0769688139172751,-0.652477839197201,-0.72968646746387
"study 1","norm","study1_s0271","study 1_norm_31","covid",5,0,5,6,6,0.146318858588283,-0.0769688139172751,0.434985226131468,0.486457644975914
"study 1","autonomous","study1_s0272","study 1_autonomous_9","covid",1,0,3,5,6,0.307495503346405,0.289417999110209,-0.869970452262935,0
"study 1","autonomous","study1_s0272","study 1_autonomous_12","covid",2,0,3,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0272","study 1_autonomous_15","covid",3,0,4,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0272","study 1_autonomous_20","covid",4,0,4,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0272","study 1_autonomous_32","covid",5,0,4,6,6,0.307495503346405,0.289417999110209,0.217492613065734,0
"study 1","autonomous","study1_s0273","study 1_autonomous_8","covid",1,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0273","study 1_autonomous_10","covid",2,0,2,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0273","study 1_autonomous_12","covid",3,0,6,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0273","study 1_autonomous_24","covid",4,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","autonomous","study1_s0273","study 1_autonomous_31","covid",5,0,5,6,6,0.468672148104527,0.289417999110209,0,0
"study 1","norm","study1_s0275","study 1_norm_8","covid",1,0,5,7,6,1.27455537189514,0.472611405623951,0,-0.243228822487957
"study 1","norm","study1_s0275","study 1_norm_10","covid",2,0,4,7,6,1.27455537189514,0.472611405623951,0,-0.243228822487957
"study 1","norm","study1_s0275","study 1_norm_15","covid",3,0,4,7,6,1.27455537189514,0.472611405623951,0,-0.243228822487957
"study 1","norm","study1_s0275","study 1_norm_18","covid",4,0,5,7,7,1.27455537189514,0.472611405623951,0,0.972915289951826
"study 1","norm","study1_s0275","study 1_norm_23","covid",5,0,5,7,6,1.27455537189514,0.472611405623951,0,-0.243228822487957
"study 1","norm","study1_s0279","study 1_norm_7","covid",1,0,2,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0279","study 1_norm_10","covid",2,0,5,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0279","study 1_norm_15","covid",3,0,6,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0279","study 1_norm_23","covid",4,0,4,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0279","study 1_norm_32","covid",5,0,2,7,7,1.27455537189514,1.20538503167892,0,0
"study 1","norm","study1_s0280","study 1_norm_8","covid",1,0,1,1,1,-1.30427094423481,-1.35932265951347,-3.04489658292027,-3.89166115980731
"study 1","norm","study1_s0280","study 1_norm_12","covid",2,0,1,5,5,-1.30427094423481,-1.35932265951347,1.3049556783944,0.972915289951826
"study 1","norm","study1_s0280","study 1_norm_18","covid",3,0,4,3,5,-1.30427094423481,-1.35932265951347,-0.869970452262935,0.972915289951826
