"study","group","SID","item","article_cond","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 6","social","study 6_s274","health_2","control","health",9,1,72,84,72,0.967676522958866,0.36295496053615,0.258562254168537,0.0834613844662132
"study 6","social","study 6_s275","health_54","control","health",1,1,21,25,63,-0.906842760989644,-0.424170307243169,-0.537645322159974,0.408033435168154
"study 6","social","study 6_s275","climate_57","social","climate",10,1,11,21,32,-0.906842760989644,-0.424170307243169,-0.701811832743172,-1.0293570750833
"study 6","social","study 6_s275","health_58","social","health",2,1,9,12,16,-0.906842760989644,-0.424170307243169,-1.07118648155537,-1.77123604811631
"study 6","social","study 6_s275","health_56","control","health",3,1,7,21,26,-0.906842760989644,-0.424170307243169,-0.701811832743172,-1.30756168997068
"study 6","social","study 6_s275","health_50","control","health",4,1,22,55,56,-0.906842760989644,-0.424170307243169,0.693603507214012,0.0834613844662132
"study 6","social","study 6_s275","climate_51","control","climate",5,1,10,66,66,-0.906842760989644,-0.424170307243169,1.14506141131781,0.547135742611843
"study 6","social","study 6_s275","climate_59","social","climate",6,1,13,28,67,-0.906842760989644,-0.424170307243169,-0.414520439222576,0.593503178426406
"study 6","social","study 6_s275","health_52","social","health",7,1,30,65,79,-0.906842760989644,-0.424170307243169,1.10401978367201,1.14991240820116
"study 6","social","study 6_s275","climate_55","control","climate",8,1,25,64,65,-0.906842760989644,-0.424170307243169,1.06297815602621,0.50076830679728
"study 6","social","study 6_s275","climate_53","social","climate",9,1,39,24,72,-0.906842760989644,-0.424170307243169,-0.578686949805774,0.825340357499221
"study 6","social","study 6_s279","health_32","social","health",1,1,62,53,80,0.499046701971738,0.790954324891155,-0.607416089157833,0.051004179396019
"study 6","social","study 6_s279","climate_31","social","climate",10,1,78,67,87,0.499046701971738,0.790954324891155,-0.0328333021166395,0.37557623009796
"study 6","social","study 6_s279","health_30","control","health",2,1,82,76,59,0.499046701971738,0.790954324891155,0.336541346695556,-0.922711972709804
"study 6","social","study 6_s279","climate_35","control","climate",3,1,74,55,64,0.499046701971738,0.790954324891155,-0.525332833866234,-0.690874793636989
"study 6","social","study 6_s279","health_38","control","health",4,1,90,76,67,0.499046701971738,0.790954324891155,0.336541346695556,-0.5517724861933
"study 6","social","study 6_s279","climate_37","social","climate",5,1,86,58,75,0.499046701971738,0.790954324891155,-0.402207950928836,-0.180832999676796
"study 6","social","study 6_s279","health_34","social","health",6,1,79,68,90,0.499046701971738,0.790954324891155,0.00820832552916003,0.514678537541649
"study 6","social","study 6_s279","climate_33","social","climate",7,1,83,71,84,0.499046701971738,0.790954324891155,0.131333208466559,0.236473922654271
"study 6","social","study 6_s279","health_36","control","health",8,1,82,66,88,0.499046701971738,0.790954324891155,-0.0738749297624391,0.421943665912523
"study 6","social","study 6_s279","climate_39","control","climate",9,1,100,88,95,0.499046701971738,0.790954324891155,0.829040878445151,0.746515716614464
"study 6","social","study 6_s283","health_28","social","health",1,1,44,24,59,-0.996781817542729,-0.921043132528864,-0.500707857278755,0.690874793636988
"study 6","social","study 6_s283","climate_25","social","climate",10,1,31,45,34,-0.996781817542729,-0.921043132528864,0.361166323283036,-0.468311101727086
"study 6","social","study 6_s283","health_20","control","health",2,1,51,25,73,-0.996781817542729,-0.921043132528864,-0.459666229632955,1.34001889504087
"study 6","social","study 6_s283","climate_27","social","climate",3,1,37,64,47,-0.996781817542729,-0.921043132528864,1.14095724855323,0.134465563862233
"study 6","social","study 6_s283","health_24","control","health",4,1,77,59,45,-0.996781817542729,-0.921043132528864,0.93574911032423,0.0417306922331066
"study 6","social","study 6_s283","climate_23","social","climate",5,1,44,23,48,-0.996781817542729,-0.921043132528864,-0.541749484924554,0.180832999676796
"study 6","social","study 6_s283","climate_29","control","climate",6,1,22,39,33,-0.996781817542729,-0.921043132528864,0.114916557408239,-0.514678537541649
"study 6","social","study 6_s283","health_26","social","health",7,1,57,25,29,-0.996781817542729,-0.921043132528864,-0.459666229632955,-0.700148280799901
"study 6","social","study 6_s283","health_22","control","health",8,1,45,25,48,-0.996781817542729,-0.921043132528864,-0.459666229632955,0.180832999676796
"study 6","social","study 6_s283","climate_21","control","climate",9,1,29,33,25,-0.996781817542729,-0.921043132528864,-0.131333208466559,-0.885618024058153
"study 6","social","study 6_s292","health_70","control","health",1,1,10,0,0,0.617387565857377,0.318679164223563,-2.88522642349971,-3.21326330194921
"study 6","social","study 6_s292","health_76","control","health",10,1,100,100,100,0.617387565857377,0.318679164223563,1.21893634108025,1.42348027950708
"study 6","social","study 6_s292","climate_79","control","climate",2,1,58,64,64,0.617387565857377,0.318679164223563,-0.258562254168537,-0.245747409817184
"study 6","social","study 6_s292","climate_75","social","climate",3,1,62,85,85,0.617387565857377,0.318679164223563,0.603311926393254,0.727968742288639
"study 6","social","study 6_s292","climate_77","control","climate",4,1,70,61,62,0.617387565857377,0.318679164223563,-0.381687137105936,-0.33848228144631
"study 6","social","study 6_s292","climate_73","social","climate",5,1,66,55,65,0.617387565857377,0.318679164223563,-0.627936902980733,-0.199379974002621
"study 6","social","study 6_s292","health_78","social","health",6,1,60,89,60,0.617387565857377,0.318679164223563,0.767478436976452,-0.431217153075436
"study 6","social","study 6_s292","health_72","social","health",7,1,100,100,100,0.617387565857377,0.318679164223563,1.21893634108025,1.42348027950708
"study 6","social","study 6_s292","climate_71","social","climate",8,1,33,57,71,0.617387565857377,0.318679164223563,-0.545853647689134,0.0788246408847572
"study 6","social","study 6_s292","health_74","control","health",9,1,85,92,86,0.617387565857377,0.318679164223563,0.89060331991385,0.774336178103202
"study 6","social","study 6_s294","health_78","control","health",1,1,99,71,89,1.43630634394599,1.25830995263513,-0.681291018920272,0.0278204614887375
"study 6","social","study 6_s294","climate_79","social","climate",10,1,100,88,89,1.43630634394599,1.25830995263513,0.0164166510583201,0.0278204614887375
"study 6","social","study 6_s294","health_76","control","health",2,1,100,100,94,1.43630634394599,1.25830995263513,0.508916182807915,0.259657640561552
"study 6","social","study 6_s294","climate_71","control","climate",3,1,90,95,95,1.43630634394599,1.25830995263513,0.303708044578917,0.306025076376115
"study 6","social","study 6_s294","climate_77","social","climate",4,1,98,100,98,1.43630634394599,1.25830995263513,0.508916182807915,0.445127383819804
"study 6","social","study 6_s294","health_70","social","health",5,1,52,49,58,1.43630634394599,1.25830995263513,-1.58420682712786,-1.40957004876271
"study 6","social","study 6_s294","climate_73","social","climate",6,1,100,95,89,1.43630634394599,1.25830995263513,0.303708044578917,0.0278204614887375
"study 6","social","study 6_s294","climate_75","social","climate",7,1,98,97,98,1.43630634394599,1.25830995263513,0.385791299870516,0.445127383819804
"study 6","social","study 6_s294","health_72","control","health",8,1,95,96,95,1.43630634394599,1.25830995263513,0.344749672224717,0.306025076376115
"study 6","social","study 6_s294","health_74","control","health",9,1,85,85,79,1.43630634394599,1.25830995263513,-0.106708231879079,-0.435853896656892
"study 6","social","study 6_s295","health_104","control","health",1,1,17,28,25,-0.632291956774963,-1.4031573590437,-0.652561879568213,-0.431217153075436
"study 6","social","study 6_s295","climate_101","control","climate",10,1,60,68,63,-0.632291956774963,-1.4031573590437,0.989103226263769,1.33074540787796
"study 6","social","study 6_s295","climate_103","social","climate",2,1,55,35,28,-0.632291956774963,-1.4031573590437,-0.365270486047616,-0.292114845631747
"study 6","social","study 6_s295","health_102","control","health",3,1,15,16,22,-0.632291956774963,-1.4031573590437,-1.14506141131781,-0.570319460519125
"study 6","social","study 6_s295","health_108","social","health",4,1,23,33,28,-0.632291956774963,-1.4031573590437,-0.447353741339215,-0.292114845631747
"study 6","social","study 6_s295","climate_105","social","climate",5,1,4,64,9,-0.632291956774963,-1.4031573590437,0.824936715680571,-1.17309612610844
"study 6","social","study 6_s295","climate_107","social","climate",6,1,32,25,62,-0.632291956774963,-1.4031573590437,-0.775686762505612,1.28437797206339
"study 6","social","study 6_s295","health_100","control","health",7,1,28,69,21,-0.632291956774963,-1.4031573590437,1.03014485390957,-0.616686896333687
"study 6","social","study 6_s295","climate_109","social","climate",8,1,68,70,61,-0.632291956774963,-1.4031573590437,1.07118648155537,1.23801053624883
"study 6","social","study 6_s295","health_106","control","health",9,1,22,31,24,-0.632291956774963,-1.4031573590437,-0.529436996630814,-0.477584588889999
"study 6","social","study 6_s299","climate_25","control","climate",1,1,0,0,0,0.944008350181738,0.845069187050983,-3.16841365425573,-3.70939486516504
"study 6","social","study 6_s299","climate_29","control","climate",10,1,100,100,100,0.944008350181738,0.845069187050983,0.93574911032423,0.92734871629126
"study 6","social","study 6_s299","climate_21","social","climate",2,1,100,67,100,0.944008350181738,0.845069187050983,-0.418624601987156,0.92734871629126
"study 6","social","study 6_s299","health_28","control","health",3,1,100,100,100,0.944008350181738,0.845069187050983,0.93574911032423,0.92734871629126
"study 6","social","study 6_s299","health_20","social","health",4,1,100,100,100,0.944008350181738,0.845069187050983,0.93574911032423,0.92734871629126
"study 6","social","study 6_s299","health_22","social","health",5,1,100,100,100,0.944008350181738,0.845069187050983,0.93574911032423,0.92734871629126
"study 6","social","study 6_s299","climate_27","social","climate",6,1,0,53,0,0.944008350181738,0.845069187050983,-0.993207389028349,-3.70939486516504
"study 6","social","study 6_s299","health_26","control","health",7,1,100,100,100,0.944008350181738,0.845069187050983,0.93574911032423,0.92734871629126
"study 6","social","study 6_s299","health_24","social","health",8,1,100,100,100,0.944008350181738,0.845069187050983,0.93574911032423,0.92734871629126
"study 6","social","study 6_s299","climate_23","control","climate",9,1,70,52,100,0.944008350181738,0.845069187050983,-1.03424901667415,0.92734871629126
"study 6","social","study 6_s300","health_52","social","health",1,1,100,48,100,1.72505805182695,1.73550464622634,-1.87560238341304,0.0880981280476699
"study 6","social","study 6_s300","climate_51","control","climate",10,1,98,99,97,1.72505805182695,1.73550464622634,0.217520626522738,-0.051004179396019
"study 6","social","study 6_s300","climate_59","social","climate",2,1,42,96,90,1.72505805182695,1.73550464622634,0.0943957435853389,-0.37557623009796
"study 6","social","study 6_s300","climate_57","control","climate",3,1,100,100,100,1.72505805182695,1.73550464622634,0.258562254168537,0.0880981280476699
"study 6","social","study 6_s300","health_58","control","health",4,1,100,99,98,1.72505805182695,1.73550464622634,0.217520626522738,-0.00463674358145603
"study 6","social","study 6_s300","climate_53","social","climate",5,1,100,100,100,1.72505805182695,1.73550464622634,0.258562254168537,0.0880981280476699
"study 6","social","study 6_s300","climate_55","social","climate",6,1,98,99,100,1.72505805182695,1.73550464622634,0.217520626522738,0.0880981280476699
"study 6","social","study 6_s300","health_50","control","health",7,1,99,100,99,1.72505805182695,1.73550464622634,0.258562254168537,0.0417306922331069
"study 6","social","study 6_s300","health_56","social","health",8,1,99,97,99,1.72505805182695,1.73550464622634,0.135437371231138,0.0417306922331069
"study 6","social","study 6_s300","health_54","control","health",9,1,99,99,98,1.72505805182695,1.73550464622634,0.217520626522738,-0.00463674358145603
"study 6","social","study 6_s303","climate_97","social","climate",1,1,67,85,81,0.906139273738334,0.667966001800636,0.352957997753876,0.213290204746989
"study 6","social","study 6_s303","health_92","social","health",10,1,72,67,82,0.906139273738334,0.667966001800636,-0.385791299870516,0.259657640561552
"study 6","social","study 6_s303","health_94","social","health",2,1,77,72,87,0.906139273738334,0.667966001800636,-0.180583161641518,0.491494819634367
"study 6","social","study 6_s303","health_90","social","health",3,1,86,80,82,0.906139273738334,0.667966001800636,0.147749859524878,0.259657640561552
"study 6","social","study 6_s303","climate_93","control","climate",4,1,76,85,80,0.906139273738334,0.667966001800636,0.352957997753876,0.166922768932426
"study 6","social","study 6_s303","climate_99","control","climate",5,1,77,66,64,0.906139273738334,0.667966001800636,-0.426832927516316,-0.574956204100581
"study 6","social","study 6_s303","health_98","control","health",6,1,75,84,72,0.906139273738334,0.667966001800636,0.311916370108076,-0.204016717584077
"study 6","social","study 6_s303","health_96","control","health",7,1,82,74,74,0.906139273738334,0.667966001800636,-0.0984999063499192,-0.111281845954951
"study 6","social","study 6_s303","climate_91","social","climate",8,1,70,83,73,0.906139273738334,0.667966001800636,0.270874742462277,-0.157649281769514
"study 6","social","study 6_s303","climate_95","control","climate",9,1,79,68,69,0.906139273738334,0.667966001800636,-0.344749672224717,-0.343119025027766
"study 6","social","study 6_s307","health_4","social","health",1,1,46,55,64,0.735728429743015,0.535138612862876,-0.730540972095232,-0.449764127401261
"study 6","social","study 6_s307","health_8","control","health",10,1,71,71,75,0.735728429743015,0.535138612862876,-0.0738749297624391,0.0602776665589317
"study 6","social","study 6_s307","climate_9","social","climate",2,1,56,77,75,0.735728429743015,0.535138612862876,0.172374836112358,0.0602776665589317
"study 6","social","study 6_s307","climate_7","control","climate",3,1,86,83,66,0.735728429743015,0.535138612862876,0.418624601987156,-0.357029255772135
"study 6","social","study 6_s307","climate_3","social","climate",4,1,68,71,79,0.735728429743015,0.535138612862876,-0.0738749297624391,0.245747409817184
"study 6","social","study 6_s307","climate_5","control","climate",5,1,67,81,61,0.735728429743015,0.535138612862876,0.336541346695556,-0.58886643484495
"study 6","social","study 6_s307","health_0","control","health",6,1,67,62,75,0.735728429743015,0.535138612862876,-0.443249578574635,0.0602776665589317
"study 6","social","study 6_s307","health_2","social","health",7,1,86,85,85,0.735728429743015,0.535138612862876,0.500707857278755,0.523952024704562
"study 6","social","study 6_s307","climate_1","social","climate",8,1,57,63,68,0.735728429743015,0.535138612862876,-0.402207950928836,-0.264294384143009
"study 6","social","study 6_s307","health_6","control","health",9,1,78,80,89,0.735728429743015,0.535138612862876,0.295499719049757,0.709421767962813
"study 6","social","study 6_s316","health_70","control","health",1,1,35,24,24,-0.315138441561453,-0.355296846312479,-1.09170729537827,-1.46521097174019
"study 6","social","study 6_s316","climate_73","control","climate",10,1,28,19,63,-0.315138441561453,-0.355296846312479,-1.29691543360727,0.343119025027766
"study 6","social","study 6_s316","climate_77","social","climate",2,1,63,66,45,-0.315138441561453,-0.355296846312479,0.632041065745313,-0.491494819634368
"study 6","social","study 6_s316","climate_75","social","climate",3,1,32,83,42,-0.315138441561453,-0.355296846312479,1.32974873572391,-0.630597127078057
"study 6","social","study 6_s316","health_72","control","health",4,1,79,8,80,-0.315138441561453,-0.355296846312479,-1.74837333771106,1.13136543387534
"study 6","social","study 6_s316","health_76","social","health",5,1,70,100,100,-0.315138441561453,-0.355296846312479,2.0274564057025,2.0587141501666
"study 6","social","study 6_s316","climate_79","social","climate",6,1,0,4,5,-0.315138441561453,-0.355296846312479,-1.91253984829426,-2.34619225221689
"study 6","social","study 6_s316","health_78","control","health",7,1,65,100,92,-0.315138441561453,-0.355296846312479,2.0274564057025,1.68777466365009
"study 6","social","study 6_s316","climate_71","control","climate",8,1,4,2,5,-0.315138441561453,-0.355296846312479,-1.99462310358586,-2.34619225221689
"study 6","social","study 6_s316","health_74","social","health",9,1,86,100,100,-0.315138441561453,-0.355296846312479,2.0274564057025,2.0587141501666
"study 6","social","study 6_s322","health_56","control","health",1,1,0,78,77,-0.187330308564964,1.15499976123909,1.01372820285125,-0.431217153075436
"study 6","social","study 6_s322","health_58","social","health",10,1,63,82,89,-0.187330308564964,1.15499976123909,1.17789471343445,0.12519207669932
"study 6","social","study 6_s322","climate_59","social","climate",2,1,31,66,87,-0.187330308564964,1.15499976123909,0.521228671101654,0.0324572050701942
"study 6","social","study 6_s322","climate_55","social","climate",3,1,9,63,83,-0.187330308564964,1.15499976123909,0.398103788164256,-0.153012538188058
"study 6","social","study 6_s322","health_50","control","health",4,1,14,10,91,-0.187330308564964,1.15499976123909,-1.77710247706312,0.217926948328446
"study 6","social","study 6_s322","climate_53","social","climate",5,1,30,8,85,-0.187330308564964,1.15499976123909,-1.85918573235472,-0.0602776665589317
"study 6","social","study 6_s322","health_52","social","health",6,1,44,0,92,-0.187330308564964,1.15499976123909,-2.18751875352112,0.264294384143009
"study 6","social","study 6_s322","climate_51","control","climate",7,1,31,71,83,-0.187330308564964,1.15499976123909,0.726436809330652,-0.153012538188058
"study 6","social","study 6_s322","climate_57","control","climate",8,1,31,88,91,-0.187330308564964,1.15499976123909,1.42414447930924,0.217926948328446
"study 6","social","study 6_s322","health_54","control","health",9,1,37,67,85,-0.187330308564964,1.15499976123909,0.562270298747454,-0.0602776665589317
"study 6","social","study 6_s326","health_10","social","health",1,1,100,76,100,0.764130237075568,1.38621780864926,0.106708231879079,0.417306922331067
"study 6","social","study 6_s326","climate_19","control","climate",10,1,88,89,100,0.764130237075568,1.38621780864926,0.640249391274473,0.417306922331067
"study 6","social","study 6_s326","health_16","control","health",2,1,82,73,100,0.764130237075568,1.38621780864926,-0.0164166510583201,0.417306922331067
"study 6","social","study 6_s326","climate_15","social","climate",3,1,83,77,100,0.764130237075568,1.38621780864926,0.147749859524878,0.417306922331067
"study 6","social","study 6_s326","health_14","social","health",4,1,81,88,97,0.764130237075568,1.38621780864926,0.599207763628673,0.278204614887378
"study 6","social","study 6_s326","health_18","control","health",5,1,87,91,100,0.764130237075568,1.38621780864926,0.722332646566072,0.417306922331067
"study 6","social","study 6_s326","health_12","control","health",6,1,88,73,99,0.764130237075568,1.38621780864926,-0.0164166510583201,0.370939486516504
"study 6","social","study 6_s326","climate_17","social","climate",7,1,85,74,100,0.764130237075568,1.38621780864926,0.0246249765874795,0.417306922331067
"study 6","social","study 6_s326","climate_13","control","climate",8,1,81,83,100,0.764130237075568,1.38621780864926,0.393999625399675,0.417306922331067
"study 6","social","study 6_s326","climate_11","social","climate",9,1,21,10,14,0.764130237075568,1.38621780864926,-2.60203919274369,-3.57029255772135
"study 6","social","study 6_s327","health_40","social","health",1,1,82,87,90,0.02094961187376,0.210449439903907,1.20251969002193,1.06181428015349
"study 6","social","study 6_s327","climate_49","control","climate",10,1,63,62,80,0.02094961187376,0.210449439903907,0.176478998876938,0.598139922007863
"study 6","social","study 6_s327","health_42","social","health",2,1,72,85,81,0.02094961187376,0.210449439903907,1.12043643473033,0.644507357822426
"study 6","social","study 6_s327","climate_45","social","climate",3,1,45,19,37,0.02094961187376,0.210449439903907,-1.58831098989244,-1.39565981801835
"study 6","social","study 6_s327","health_44","control","health",4,1,76,69,86,0.02094961187376,0.210449439903907,0.463770392397535,0.876344536895241
"study 6","social","study 6_s327","health_48","control","health",5,1,40,7,46,0.02094961187376,0.210449439903907,-2.08081052164204,-0.978352895687279
"study 6","social","study 6_s327","health_46","control","health",6,1,78,77,85,0.02094961187376,0.210449439903907,0.792103413563931,0.829977101080678
"study 6","social","study 6_s327","climate_47","control","climate",7,1,63,71,57,0.02094961187376,0.210449439903907,0.545853647689134,-0.468311101727086
"study 6","social","study 6_s327","climate_43","social","climate",8,1,61,45,58,0.02094961187376,0.210449439903907,-0.521228671101654,-0.421943665912523
"study 6","social","study 6_s327","climate_41","social","climate",9,1,52,55,51,0.02094961187376,0.210449439903907,-0.110812394643659,-0.746515716614464
"study 6","social","study 6_s328","climate_59","social","climate",1,1,72,65,87,0.0872204956497174,0.618770672564429,0.242145603110217,0.53786225544893
"study 6","social","study 6_s328","health_52","control","health",10,1,65,27,85,0.0872204956497174,0.618770672564429,-1.31743624743017,0.445127383819804
"study 6","social","study 6_s328","health_50","social","health",2,1,51,59,56,0.0872204956497174,0.618770672564429,-0.00410416276458001,-0.899528254802522
"study 6","social","study 6_s328","health_58","social","health",3,1,69,49,80,0.0872204956497174,0.618770672564429,-0.414520439222576,0.213290204746989
"study 6","social","study 6_s328","climate_51","control","climate",4,1,74,85,67,0.0872204956497174,0.618770672564429,1.06297815602621,-0.389486460842329
"study 6","social","study 6_s328","climate_53","control","climate",5,1,48,41,77,0.0872204956497174,0.618770672564429,-0.742853460388972,0.0741878973033005
"study 6","social","study 6_s328","climate_55","social","climate",6,1,60,90,89,0.0872204956497174,0.618770672564429,1.26818629425521,0.630597127078056
"study 6","social","study 6_s328","health_54","social","health",7,1,51,34,74,0.0872204956497174,0.618770672564429,-1.03014485390957,-0.0649144101403884
"study 6","social","study 6_s328","health_56","control","health",8,1,61,81,73,0.0872204956497174,0.618770672564429,0.89881164544301,-0.111281845954951
"study 6","social","study 6_s328","climate_57","control","climate",9,1,53,60,66,0.0872204956497174,0.618770672564429,0.0369374648812195,-0.435853896656892
"study 6","social","study 6_s329","climate_7","social","climate",1,1,100,100,100,0.361771299864398,0.102219715584251,1.44056113036756,1.62749699709116
"study 6","social","study 6_s329","climate_5","control","climate",10,1,0,0,0,0.361771299864398,0.102219715584251,-2.66360163421239,-3.00924658436514
"study 6","social","study 6_s329","health_4","control","health",2,1,0,99,97,0.361771299864398,0.102219715584251,1.39951950272176,1.48839468964747
"study 6","social","study 6_s329","climate_9","social","climate",3,1,54,100,100,0.361771299864398,0.102219715584251,1.44056113036756,1.62749699709116
"study 6","social","study 6_s329","health_6","social","health",4,1,100,100,100,0.361771299864398,0.102219715584251,1.44056113036756,1.62749699709116
"study 6","social","study 6_s329","health_8","control","health",5,1,0,0,0,0.361771299864398,0.102219715584251,-2.66360163421239,-3.00924658436514
"study 6","social","study 6_s329","climate_1","control","climate",6,1,0,100,100,0.361771299864398,0.102219715584251,1.44056113036756,1.62749699709116
"study 6","social","study 6_s329","health_2","social","health",7,1,100,100,100,0.361771299864398,0.102219715584251,1.44056113036756,1.62749699709116
"study 6","social","study 6_s329","climate_3","control","climate",8,1,0,50,52,0.361771299864398,0.102219715584251,-0.611520251922414,-0.598139922007863
"study 6","social","study 6_s329","health_0","social","health",9,1,0,0,0,0.361771299864398,0.102219715584251,-2.66360163421239,-3.00924658436514
"study 6","social","study 6_s335","health_70","social","health",1,1,32,53,69,0.0966877647605682,-0.109320200131441,-0.258562254168537,0.389486460842329
"study 6","social","study 6_s335","climate_79","control","climate",10,1,68,82,70,0.0966877647605682,-0.109320200131441,0.93164494755965,0.435853896656892
"study 6","social","study 6_s335","health_78","social","health",2,1,62,38,51,0.0966877647605682,-0.109320200131441,-0.87418666885553,-0.445127383819805
"study 6","social","study 6_s335","health_72","social","health",3,1,78,65,42,0.0966877647605682,-0.109320200131441,0.233937277581058,-0.862434306150871
"study 6","social","study 6_s335","health_76","social","health",4,1,49,59,70,0.0966877647605682,-0.109320200131441,-0.0123124882937397,0.435853896656892
"study 6","social","study 6_s335","climate_71","control","climate",5,1,45,62,74,0.0966877647605682,-0.109320200131441,0.110812394643659,0.621323639915144
"study 6","social","study 6_s335","climate_73","control","climate",6,1,43,57,68,0.0966877647605682,-0.109320200131441,-0.0943957435853389,0.343119025027766
"study 6","social","study 6_s335","health_74","social","health",7,1,77,54,43,0.0966877647605682,-0.109320200131441,-0.217520626522738,-0.816066870336309
"study 6","social","study 6_s335","climate_77","control","climate",8,1,83,68,49,0.0966877647605682,-0.109320200131441,0.357062160518456,-0.537862255448931
"study 6","social","study 6_s335","climate_75","control","climate",9,1,71,55,70,0.0966877647605682,-0.109320200131441,-0.176478998876938,0.435853896656892
"study 6","social","study 6_s338","health_108","control","health",1,1,66,0,14,-0.897375491878793,0.259644769140114,-1.57189433883412,-2.50847827756786
"study 6","social","study 6_s338","climate_105","control","climate",10,1,69,84,84,-0.897375491878793,0.259644769140114,1.87560238341304,0.737242229451552
"study 6","social","study 6_s338","climate_103","social","climate",2,1,70,0,86,-0.897375491878793,0.259644769140114,-1.57189433883412,0.829977101080678
"study 6","social","study 6_s338","climate_107","social","climate",3,1,77,29,80,-0.897375491878793,0.259644769140114,-0.381687137105936,0.5517724861933
"study 6","social","study 6_s338","health_100","social","health",4,1,82,83,84,-0.897375491878793,0.259644769140114,1.83456075576724,0.737242229451552
"study 6","social","study 6_s338","health_102","social","health",5,1,50,50,72,-0.897375491878793,0.259644769140114,0.480187043455855,0.180832999676796
"study 6","social","study 6_s338","health_104","social","health",6,1,65,6,71,-0.897375491878793,0.259644769140114,-1.32564457295933,0.134465563862233
"study 6","social","study 6_s338","health_106","control","health",7,1,12,0,19,-0.897375491878793,0.259644769140114,-1.57189433883412,-2.27664109849504
"study 6","social","study 6_s338","climate_109","control","climate",8,1,85,87,88,-0.897375491878793,0.259644769140114,1.99872726635044,0.922711972709804
"study 6","social","study 6_s338","climate_101","control","climate",9,1,82,44,83,-0.897375491878793,0.259644769140114,0.233937277581058,0.690874793636989
"study 6","social","study 6_s344","health_60","social","health",1,1,65,48,63,-0.0595221755684742,-0.173274128138511,-0.328333021166396,0.171559512513883
"study 6","social","study 6_s344","climate_67","social","climate",10,1,60,64,59,-0.0595221755684742,-0.173274128138511,0.328333021166396,-0.0139102307443688
"study 6","social","study 6_s344","climate_65","control","climate",2,1,57,60,71,-0.0595221755684742,-0.173274128138511,0.164166510583198,0.542498999030387
"study 6","social","study 6_s344","climate_69","social","climate",3,1,61,63,74,-0.0595221755684742,-0.173274128138511,0.287291393520597,0.681601306474076
"study 6","social","study 6_s344","health_64","control","health",4,1,57,59,56,-0.0595221755684742,-0.173274128138511,0.123124882937399,-0.153012538188058
"study 6","social","study 6_s344","health_66","control","health",5,1,60,57,62,-0.0595221755684742,-0.173274128138511,0.0410416276457996,0.12519207669932
"study 6","social","study 6_s344","health_62","social","health",6,1,38,69,59,-0.0595221755684742,-0.173274128138511,0.533541159395394,-0.0139102307443688
"study 6","social","study 6_s344","health_68","control","health",7,1,73,66,66,-0.0595221755684742,-0.173274128138511,0.410416276457996,0.310661819957572
"study 6","social","study 6_s344","climate_63","social","climate",8,1,67,41,57,-0.0595221755684742,-0.173274128138511,-0.615624414686993,-0.106645102373495
"study 6","social","study 6_s344","climate_61","control","climate",9,1,52,33,26,-0.0595221755684742,-0.173274128138511,-0.94395743585339,-1.54403561262495
"study 6","social","study 6_s348","health_98","control","health",1,1,78,21,82,0.461177625528334,0.5646558104046,-1.88791487170678,0.357029255772135
"study 6","social","study 6_s348","climate_93","social","climate",10,1,81,83,91,0.461177625528334,0.5646558104046,0.656666042332793,0.774336178103202
"study 6","social","study 6_s348","climate_99","control","climate",2,1,66,79,81,0.461177625528334,0.5646558104046,0.492499531749595,0.310661819957572
"study 6","social","study 6_s348","climate_97","social","climate",3,1,87,93,92,0.461177625528334,0.5646558104046,1.06708231879079,0.820703613917765
"study 6","social","study 6_s348","climate_91","control","climate",4,1,75,75,80,0.461177625528334,0.5646558104046,0.328333021166396,0.264294384143009
"study 6","social","study 6_s348","health_94","social","health",5,1,70,90,84,0.461177625528334,0.5646558104046,0.94395743585339,0.449764127401261
"study 6","social","study 6_s348","health_92","control","health",6,1,47,44,50,0.461177625528334,0.5646558104046,-0.94395743585339,-1.12672869029388
"study 6","social","study 6_s348","health_96","control","health",7,1,77,75,83,0.461177625528334,0.5646558104046,0.328333021166396,0.403396691586698
"study 6","social","study 6_s348","climate_95","social","climate",8,1,69,74,70,0.461177625528334,0.5646558104046,0.287291393520597,-0.199379974002621
"study 6","social","study 6_s348","health_90","social","health",9,1,46,36,30,0.461177625528334,0.5646558104046,-1.27229045701979,-2.05407740658514
"study 6","social","study 6_s349","climate_55","control","climate",1,1,74,86,87,-0.68909557144007,0.736839462731326,1.77710247706312,0.42658040949398
"study 6","social","study 6_s349","health_50","social","health",10,1,88,81,91,-0.68909557144007,0.736839462731326,1.57189433883412,0.612050152752232
"study 6","social","study 6_s349","climate_59","control","climate",2,1,36,67,51,-0.68909557144007,0.736839462731326,0.997311551792929,-1.24264727983029
"study 6","social","study 6_s349","health_56","social","health",3,1,83,24,96,-0.68909557144007,0.736839462731326,-0.767478436976452,0.843887331825046
"study 6","social","study 6_s349","climate_53","social","climate",4,1,92,17,96,-0.68909557144007,0.736839462731326,-1.05476983049705,0.843887331825046
"study 6","social","study 6_s349","health_54","control","health",5,1,64,30,80,-0.68909557144007,0.736839462731326,-0.521228671101654,0.102008358792039
"study 6","social","study 6_s349","climate_51","control","climate",6,1,19,21,22,-0.68909557144007,0.736839462731326,-0.89060331991385,-2.58730291845261
