"study","group","SID","item","content","trial","sharing_type","msg_share","msg_rel_self","msg_rel_social","msg_rel_self_between","msg_rel_social_between","msg_rel_self_within","msg_rel_social_within"
"study 3","control","study 3_s159","study 3_control_1","voting",1,0,0,50,80,-0.515100857500853,0.0691196228101164,-0.499932640687166,0.149085176536262
"study 3","control","study 3_s159","study 3_control_2","voting",2,0,0,50,83,-0.515100857500853,0.0691196228101164,-0.499932640687166,0.352383144540256
"study 3","control","study 3_s159","study 3_control_3","voting",3,0,0,50,100,-0.515100857500853,0.0691196228101164,-0.499932640687166,1.50440496322955
"study 3","control","study 3_s159","study 3_control_4","voting",4,0,0,92,50,-0.515100857500853,0.0691196228101164,1.99973056274867,-1.88389450350367
"study 3","control","study 3_s159","study 3_control_5","voting",5,0,0,50,76,-0.515100857500853,0.0691196228101164,-0.499932640687166,-0.121978780802396
"study 3","control","study 3_s161","study 3_control_1","voting",1,0,95,92,100,0.987229317113909,0.9224383044132,0.0952252648927933,0.582787508278114
"study 3","control","study 3_s161","study 3_control_2","voting",2,0,85,80,90,0.987229317113909,0.9224383044132,-0.618964221803159,-0.0948723850685307
"study 3","control","study 3_s161","study 3_control_3","voting",3,0,96,91,92,0.987229317113909,0.9224383044132,0.0357094743347973,0.0406595936007983
"study 3","control","study 3_s161","study 3_control_4","voting",4,0,98,100,87,0.987229317113909,0.9224383044132,0.571351589356761,-0.298170353072524
"study 3","control","study 3_s161","study 3_control_5","voting",5,0,91,89,88,0.987229317113909,0.9224383044132,-0.0833221067811947,-0.23040436373786
"study 3","control","study 3_s162","study 3_control_1","voting",1,0,71,100,100,0.902723244791828,0.822047871283425,0.678480012361155,0.691213091213578
"study 3","control","study 3_s162","study 3_control_2","voting",2,0,60,80,83,0.902723244791828,0.822047871283425,-0.511835798798765,-0.460808727475718
"study 3","control","study 3_s162","study 3_control_3","voting",3,0,76,100,100,0.902723244791828,0.822047871283425,0.678480012361155,0.691213091213578
"study 3","control","study 3_s162","study 3_control_4","voting",4,0,56,72,73,0.902723244791828,0.822047871283425,-0.987962123262733,-1.13846862082236
"study 3","control","study 3_s162","study 3_control_5","voting",5,0,38,91,93,0.902723244791828,0.822047871283425,0.142837897339191,0.216851165870927
"study 3","control","study 3_s165","study 3_control_1","voting",1,0,43,68,62,-1.01274772784199,-1.33634644100673,1.20221896927152,0.447255529608786
"study 3","control","study 3_s165","study 3_control_2","voting",2,0,52,36,50,-1.01274772784199,-1.33634644100673,-0.702286328584353,-0.365936342407188
"study 3","control","study 3_s165","study 3_control_3","voting",3,0,42,44,58,-1.01274772784199,-1.33634644100673,-0.226160004120385,0.176191572270128
"study 3","control","study 3_s165","study 3_control_4","voting",4,0,60,34,49,-1.01274772784199,-1.33634644100673,-0.821317909700345,-0.433702331741853
"study 3","control","study 3_s165","study 3_control_5","voting",5,0,36,57,58,-1.01274772784199,-1.33634644100673,0.547545273133563,0.176191572270128
"study 3","control","study 3_s166","study 3_control_1","voting",1,0,44,83,85,0.724321536556325,0.445583747046771,-0.107128423004393,0.0813191872015976
"study 3","control","study 3_s166","study 3_control_2","voting",2,0,65,83,82,0.724321536556325,0.445583747046771,-0.107128423004393,-0.121978780802396
"study 3","control","study 3_s166","study 3_control_3","voting",3,0,94,92,96,0.724321536556325,0.445583747046771,0.428513692017571,0.826745069882907
"study 3","control","study 3_s166","study 3_control_4","voting",4,0,10,85,84,0.724321536556325,0.445583747046771,0.0119031581115994,0.0135531978669331
"study 3","control","study 3_s166","study 3_control_5","voting",5,0,46,81,72,0.724321536556325,0.445583747046771,-0.226160004120385,-0.799638674149041
"study 3","control","study 3_s168","study 3_control_1","voting",1,0,71,71,100,0.517751137546796,0.608718200882654,-0.559448431245163,0.921617454951437
"study 3","control","study 3_s168","study 3_control_2","voting",2,0,19,81,82,0.517751137546796,0.608718200882654,0.0357094743347973,-0.298170353072524
"study 3","control","study 3_s168","study 3_control_3","voting",3,0,100,100,100,0.517751137546796,0.608718200882654,1.16650949493672,0.921617454951437
"study 3","control","study 3_s168","study 3_control_4","voting",4,0,100,50,50,0.517751137546796,0.608718200882654,-1.80928003296308,-2.46668201178179
"study 3","control","study 3_s168","study 3_control_5","voting",5,0,60,100,100,0.517751137546796,0.608718200882654,1.16650949493672,0.921617454951437
"study 3","control","study 3_s171","study 3_control_1","voting",1,0,92,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s171","study 3_control_2","voting",2,0,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s171","study 3_control_3","voting",3,0,68,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s171","study 3_control_4","voting",4,0,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s171","study 3_control_5","voting",5,0,60,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s172","study 3_control_1","voting",1,0,32,71,82,0.0201042672056559,-0.18185646001432,0.0714189486695954,0.555681112544249
"study 3","control","study 3_s172","study 3_control_2","voting",2,0,68,71,72,0.0201042672056559,-0.18185646001432,0.0714189486695954,-0.121978780802396
"study 3","control","study 3_s172","study 3_control_3","voting",3,0,67,71,78,0.0201042672056559,-0.18185646001432,0.0714189486695954,0.284617155205591
"study 3","control","study 3_s172","study 3_control_4","voting",4,0,66,65,66,0.0201042672056559,-0.18185646001432,-0.285675794678381,-0.528574716810383
"study 3","control","study 3_s172","study 3_control_5","voting",5,0,66,71,71,0.0201042672056559,-0.18185646001432,0.0714189486695954,-0.18974477013706
"study 3","control","study 3_s175","study 3_control_1","voting",1,0,71,53,76,-0.749839947284409,0.64636461330632,-0.0238063162231983,-0.74542588268131
"study 3","control","study 3_s175","study 3_control_2","voting",2,0,55,23,81,-0.749839947284409,0.64636461330632,-1.80928003296308,-0.406595936007987
"study 3","control","study 3_s175","study 3_control_3","voting",3,0,1,42,100,-0.749839947284409,0.64636461330632,-0.678480012361154,0.880957861350639
"study 3","control","study 3_s175","study 3_control_4","voting",4,0,7,74,90,-0.749839947284409,0.64636461330632,1.22602528549472,0.203297968003994
"study 3","control","study 3_s175","study 3_control_5","voting",5,0,9,75,88,-0.749839947284409,0.64636461330632,1.28554107605271,0.0677659893346645
"study 3","control","study 3_s176","study 3_control_1","voting",1,0,100,40,91,0.0482729579796831,0.759303850577316,-1.80928003296308,0.149085176536262
"study 3","control","study 3_s176","study 3_control_2","voting",2,0,100,41,81,0.0482729579796831,0.759303850577316,-1.74976424240508,-0.528574716810383
"study 3","control","study 3_s176","study 3_control_3","voting",3,0,100,95,96,0.0482729579796831,0.759303850577316,1.4640884477267,0.487915123209585
"study 3","control","study 3_s176","study 3_control_4","voting",4,0,100,81,81,0.0482729579796831,0.759303850577316,0.630867379914757,-0.528574716810383
"study 3","control","study 3_s176","study 3_control_5","voting",5,0,100,95,95,0.0482729579796831,0.759303850577316,1.4640884477267,0.42014913387492
"study 3","control","study 3_s178","study 3_control_1","voting",1,0,72,78,70,0.649205027825588,-0.721455038086857,-0.309482110901579,0.325276748806389
"study 3","control","study 3_s178","study 3_control_2","voting",2,0,89,73,66,0.649205027825588,-0.721455038086857,-0.607061063691559,0.0542127914677314
"study 3","control","study 3_s178","study 3_control_3","voting",3,0,99,96,57,0.649205027825588,-0.721455038086857,0.761802119142349,-0.555681112544249
"study 3","control","study 3_s178","study 3_control_4","voting",4,0,98,99,62,0.649205027825588,-0.721455038086857,0.940349490816337,-0.216851165870927
"study 3","control","study 3_s178","study 3_control_5","voting",5,0,37,70,71,0.649205027825588,-0.721455038086857,-0.785608435365547,0.393042738141054
"study 3","control","study 3_s180","study 3_control_1","voting",1,0,7,40,30,-1.60429023409655,-3.51983836157932,0.285675794678381,0.637000299745846
"study 3","control","study 3_s180","study 3_control_2","voting",2,0,2,9,9,-1.60429023409655,-3.51983836157932,-1.5593137126195,-0.786085476282108
"study 3","control","study 3_s180","study 3_control_3","voting",3,0,6,36,13,-1.60429023409655,-3.51983836157932,0.0476126324463966,-0.51502151894345
"study 3","control","study 3_s180","study 3_control_4","voting",4,0,6,61,29,-1.60429023409655,-3.51983836157932,1.5355073963963,0.569234310411182
"study 3","control","study 3_s180","study 3_control_5","voting",5,0,5,30,22,-1.60429023409655,-3.51983836157932,-0.309482110901579,0.0948723850685302
"study 3","control","study 3_s182","study 3_control_1","voting",1,0,94,96,96,1.3628118607676,1.37419525349718,-0.142837897339191,-0.176191572270127
"study 3","control","study 3_s182","study 3_control_2","voting",2,0,76,100,100,1.3628118607676,1.37419525349718,0.0952252648927933,0.0948723850685307
"study 3","control","study 3_s182","study 3_control_3","voting",3,0,100,100,100,1.3628118607676,1.37419525349718,0.0952252648927933,0.0948723850685307
"study 3","control","study 3_s182","study 3_control_4","voting",4,0,100,100,100,1.3628118607676,1.37419525349718,0.0952252648927933,0.0948723850685307
"study 3","control","study 3_s182","study 3_control_5","voting",5,0,95,96,97,1.3628118607676,1.37419525349718,-0.142837897339191,-0.108425582935463
"study 3","control","study 3_s185","study 3_control_1","voting",1,0,87,84,83,0.677373718599614,0.420486138764327,0.0119031581115994,-0.0271063957338662
"study 3","control","study 3_s185","study 3_control_2","voting",2,0,77,85,86,0.677373718599614,0.420486138764327,0.0714189486695954,0.176191572270127
"study 3","control","study 3_s185","study 3_control_3","voting",3,0,74,82,81,0.677373718599614,0.420486138764327,-0.107128423004393,-0.162638374403195
"study 3","control","study 3_s185","study 3_control_4","voting",4,0,71,80,80,0.677373718599614,0.420486138764327,-0.226160004120385,-0.23040436373786
"study 3","control","study 3_s185","study 3_control_5","voting",5,0,88,88,87,0.677373718599614,0.420486138764327,0.249966320343583,0.243957561604792
"study 3","control","study 3_s188","study 3_control_1","voting",1,0,33,55,86,0.16094772107579,1.08557275824908,-1.05938107193233,-0.542127914677316
"study 3","control","study 3_s188","study 3_control_2","voting",2,0,34,82,92,0.16094772107579,1.08557275824908,0.547545273133563,-0.135531978669329
"study 3","control","study 3_s188","study 3_control_3","voting",3,0,34,78,98,0.16094772107579,1.08557275824908,0.309482110901579,0.271063957338658
"study 3","control","study 3_s188","study 3_control_4","voting",4,0,35,81,94,0.16094772107579,1.08557275824908,0.488029482575567,0
"study 3","control","study 3_s188","study 3_control_5","voting",5,0,27,68,100,0.16094772107579,1.08557275824908,-0.285675794678381,0.406595936007987
"study 3","control","study 3_s190","study 3_control_1","voting",1,0,21,3,84,-0.796787765241121,0.809499067142203,-2.940080053565,-0.379489540274121
"study 3","control","study 3_s190","study 3_control_2","voting",2,0,100,100,100,-0.796787765241121,0.809499067142203,2.83295163056061,0.704766289080511
"study 3","control","study 3_s190","study 3_control_3","voting",3,0,68,100,97,-0.796787765241121,0.809499067142203,2.83295163056061,0.501468321076518
"study 3","control","study 3_s190","study 3_control_4","voting",4,0,33,42,80,-0.796787765241121,0.809499067142203,-0.618964221803158,-0.650553497612779
"study 3","control","study 3_s190","study 3_control_5","voting",5,0,23,17,87,-0.796787765241121,0.809499067142203,-2.10685898575306,-0.176191572270127
"study 3","control","study 3_s191","study 3_control_1","voting",1,0,29,100,100,0.527140701138138,0.433034942905549,1.15460633682512,1.1113622250885
"study 3","control","study 3_s191","study 3_control_2","voting",2,0,45,22,36,0.527140701138138,0.433034942905549,-3.48762532669857,-3.22566109233003
"study 3","control","study 3_s191","study 3_control_3","voting",3,0,28,100,100,0.527140701138138,0.433034942905549,1.15460633682512,1.1113622250885
"study 3","control","study 3_s191","study 3_control_4","voting",4,0,41,81,82,0.527140701138138,0.433034942905549,0.0238063162231987,-0.108425582935463
"study 3","control","study 3_s191","study 3_control_5","voting",5,0,33,100,100,0.527140701138138,0.433034942905549,1.15460633682512,1.1113622250885
"study 3","control","study 3_s194","study 3_control_1","voting",1,0,100,100,100,1.43792836949834,1.44948807834451,0,0.0135531978669331
"study 3","control","study 3_s194","study 3_control_2","voting",2,0,100,100,100,1.43792836949834,1.44948807834451,0,0.0135531978669331
"study 3","control","study 3_s194","study 3_control_3","voting",3,0,100,100,99,1.43792836949834,1.44948807834451,0,-0.0542127914677314
"study 3","control","study 3_s194","study 3_control_4","voting",4,0,100,100,100,1.43792836949834,1.44948807834451,0,0.0135531978669331
"study 3","control","study 3_s194","study 3_control_5","voting",5,0,100,100,100,1.43792836949834,1.44948807834451,0,0.0135531978669331
"study 3","control","study 3_s195","study 3_control_1","voting",1,0,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s195","study 3_control_2","voting",2,0,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s195","study 3_control_3","voting",3,0,86,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s195","study 3_control_4","voting",4,0,100,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s195","study 3_control_5","voting",5,0,91,100,100,1.43792836949834,1.46203688248574,0,0
"study 3","control","study 3_s197","study 3_control_1","voting",1,0,10,20,51,0.508361573955454,0.608718200882654,-3.58285059159136,-2.39891602244712
"study 3","control","study 3_s197","study 3_control_2","voting",2,0,22,100,100,0.508361573955454,0.608718200882654,1.17841265304832,0.921617454951437
"study 3","control","study 3_s197","study 3_control_3","voting",3,0,31,100,100,0.508361573955454,0.608718200882654,1.17841265304832,0.921617454951437
"study 3","control","study 3_s197","study 3_control_4","voting",4,0,19,81,81,0.508361573955454,0.608718200882654,0.0476126324463966,-0.365936342407189
"study 3","control","study 3_s197","study 3_control_5","voting",5,0,20,100,100,0.508361573955454,0.608718200882654,1.17841265304832,0.921617454951437
"study 3","control","study 3_s198","study 3_control_1","voting",1,0,7,67,100,-0.120739186664478,1.46203688248574,0.0119031581115994,0
"study 3","control","study 3_s198","study 3_control_2","voting",2,0,1,68,100,-0.120739186664478,1.46203688248574,0.0714189486695954,0
"study 3","control","study 3_s198","study 3_control_3","voting",3,0,17,64,100,-0.120739186664478,1.46203688248574,-0.166644213562389,0
"study 3","control","study 3_s198","study 3_control_4","voting",4,0,3,64,100,-0.120739186664478,1.46203688248574,-0.166644213562389,0
"study 3","control","study 3_s198","study 3_control_5","voting",5,0,3,71,100,-0.120739186664478,1.46203688248574,0.249966320343583,0
"study 3","control","study 3_s200","study 3_control_1","voting",1,0,22,79,79,-0.374257403630719,-0.18185646001432,1.04747791382073,0.352383144540256
"study 3","control","study 3_s200","study 3_control_2","voting",2,0,14,48,32,-0.374257403630719,-0.18185646001432,-0.797511593477146,-2.83261835418898
"study 3","control","study 3_s200","study 3_control_3","voting",3,0,32,50,100,-0.374257403630719,-0.18185646001432,-0.678480012361154,1.77546892056821
"study 3","control","study 3_s200","study 3_control_4","voting",4,0,54,66,94,-0.374257403630719,-0.18185646001432,0.273772636566782,1.36887298456022
"study 3","control","study 3_s200","study 3_control_5","voting",5,0,1,64,64,-0.374257403630719,-0.18185646001432,0.15474105545079,-0.664106695479712
"study 3","control","study 3_s203","study 3_control_1","voting",1,0,39,61,80,-0.120739186664478,-0.119112439308211,-0.345191585236377,0.352383144540256
"study 3","control","study 3_s203","study 3_control_2","voting",2,0,5,71,71,-0.120739186664478,-0.119112439308211,0.249966320343583,-0.257510759471725
"study 3","control","study 3_s203","study 3_control_3","voting",3,0,30,61,80,-0.120739186664478,-0.119112439308211,-0.345191585236377,0.352383144540256
"study 3","control","study 3_s203","study 3_control_4","voting",4,0,27,59,60,-0.120739186664478,-0.119112439308211,-0.464223166352369,-1.00293664215303
"study 3","control","study 3_s203","study 3_control_5","voting",5,0,29,82,83,-0.120739186664478,-0.119112439308211,0.904640016481539,0.555681112544249
"study 3","control","study 3_s204","study 3_control_1","voting",1,0,70,61,60,0.320570302128608,-0.0563684186021016,-0.904640016481539,-1.0707026314877
"study 3","control","study 3_s204","study 3_control_2","voting",2,0,22,82,65,0.320570302128608,-0.0563684186021016,0.345191585236377,-0.731872684814377
"study 3","control","study 3_s204","study 3_control_3","voting",3,0,26,70,76,0.320570302128608,-0.0563684186021016,-0.368997901459575,0.0135531978669331
"study 3","control","study 3_s204","study 3_control_4","voting",4,0,82,68,78,0.320570302128608,-0.0563684186021016,-0.488029482575567,0.149085176536262
"study 3","control","study 3_s204","study 3_control_5","voting",5,0,99,100,100,0.320570302128608,-0.0563684186021016,1.4164758152803,1.63993694189888
"study 3","control","study 3_s206","study 3_control_1","voting",1,0,17,11,68,-1.29443463558226,0.244802880787221,-1.83308634918628,-0.853851465616772
"study 3","control","study 3_s206","study 3_control_2","voting",2,0,4,70,100,-1.29443463558226,0.244802880787221,1.67834529373549,1.31466019309249
"study 3","control","study 3_s206","study 3_control_3","voting",3,0,18,50,77,-1.29443463558226,0.244802880787221,0.488029482575567,-0.243957561604792
"study 3","control","study 3_s206","study 3_control_4","voting",4,0,22,18,88,-1.29443463558226,0.244802880787221,-1.4164758152803,0.501468321076518
"study 3","control","study 3_s206","study 3_control_5","voting",5,0,16,60,70,-1.29443463558226,0.244802880787221,1.08318738815553,-0.718319486947443
"study 3","control","study 3_s208","study 3_control_1","voting",1,0,27,9,63,-1.82025019669743,-1.3237976368655,-1.28554107605271,0.501468321076517
"study 3","control","study 3_s208","study 3_control_2","voting",2,0,67,14,45,-1.82025019669743,-1.3237976368655,-0.987962123262734,-0.718319486947444
"study 3","control","study 3_s208","study 3_control_3","voting",3,0,100,80,100,-1.82025019669743,-1.3237976368655,2.940080053565,3.0088099264591
"study 3","control","study 3_s208","study 3_control_4","voting",4,0,87,19,19,-1.82025019669743,-1.3237976368655,-0.690383170472754,-2.48023520964872
"study 3","control","study 3_s208","study 3_control_5","voting",5,0,22,31,51,-1.82025019669743,-1.3237976368655,0.0238063162231983,-0.311723550939457
"study 3","control","study 3_s210","study 3_control_1","voting",1,0,0,9,9,-0.909462528337228,-1.1481143788884,-2.44014741287784,-3.34763987313243
"study 3","control","study 3_s210","study 3_control_2","voting",2,0,0,74,75,-0.909462528337228,-1.1481143788884,1.4283789733919,1.12491542295543
"study 3","control","study 3_s210","study 3_control_3","voting",3,0,7,71,100,-0.909462528337228,-1.1481143788884,1.24983160171792,2.81906515632204
"study 3","control","study 3_s210","study 3_control_4","voting",4,0,0,24,35,-0.909462528337228,-1.1481143788884,-1.5474105545079,-1.58572415043115
"study 3","control","study 3_s210","study 3_control_5","voting",5,0,0,72,73,-0.909462528337228,-1.1481143788884,1.30934739227591,0.989383444286102
"study 3","control","study 3_s213","study 3_control_1","voting",1,0,4,38,81,-1.17237030889481,-0.483027759403643,-0.380901059571174,0.813191872015974
"study 3","control","study 3_s213","study 3_control_2","voting",2,0,22,28,13,-1.17237030889481,-0.483027759403643,-0.976058965151134,-3.79489540274121
"study 3","control","study 3_s213","study 3_control_3","voting",3,0,7,60,78,-1.17237030889481,-0.483027759403643,0.928446332704738,0.609893904011981
"study 3","control","study 3_s213","study 3_control_4","voting",4,0,8,36,84,-1.17237030889481,-0.483027759403643,-0.499932640687166,1.01648984001997
"study 3","control","study 3_s213","study 3_control_5","voting",5,0,3,60,89,-1.17237030889481,-0.483027759403643,0.928446332704738,1.35531978669329
"study 3","control","study 3_s215","study 3_control_1","voting",1,0,61,62,68,0.151558157484447,0.696559829871207,-0.630867379914757,-1.34176658882636
"study 3","control","study 3_s215","study 3_control_2","voting",2,0,100,100,100,0.151558157484447,0.696559829871207,1.63073266128909,0.826745069882907
"study 3","control","study 3_s215","study 3_control_3","voting",3,0,67,50,100,0.151558157484447,0.696559829871207,-1.34505686661071,0.826745069882907
"study 3","control","study 3_s215","study 3_control_4","voting",4,0,20,51,71,0.151558157484447,0.696559829871207,-1.28554107605271,-1.13846862082236
"study 3","control","study 3_s215","study 3_control_5","voting",5,0,0,100,100,0.151558157484447,0.696559829871207,1.63073266128909,0.826745069882907
"study 3","control","study 3_s217","study 3_control_1","voting",1,0,0,14,14,-2.22400143112514,-2.72926370068235,-0.476126324463968,-1.30110699522556
"study 3","control","study 3_s217","study 3_control_2","voting",2,0,0,4,41,-2.22400143112514,-2.72926370068235,-1.07128423004393,0.528574716810383
"study 3","control","study 3_s217","study 3_control_3","voting",3,0,0,25,32,-2.22400143112514,-2.72926370068235,0.178547371673988,-0.0813191872015976
"study 3","control","study 3_s217","study 3_control_4","voting",4,0,0,23,22,-2.22400143112514,-2.72926370068235,0.059515790557996,-0.758979080548243
"study 3","control","study 3_s217","study 3_control_5","voting",5,0,0,44,57,-2.22400143112514,-2.72926370068235,1.30934739227591,1.61283054616502
"study 3","control","study 3_s218","study 3_control_1","voting",1,0,83,91,91,0.574088519094849,0.633815809165098,0.559448431245163,0.284617155205591
"study 3","control","study 3_s218","study 3_control_2","voting",2,0,82,81,81,0.574088519094849,0.633815809165098,-0.0357094743347973,-0.393042738141054
"study 3","control","study 3_s218","study 3_control_3","voting",3,0,52,91,100,0.574088519094849,0.633815809165098,0.559448431245163,0.894511059217572
"study 3","control","study 3_s218","study 3_control_4","voting",4,0,2,50,66,0.574088519094849,0.633815809165098,-1.88069898163267,-1.40953257816102
"study 3","control","study 3_s218","study 3_control_5","voting",5,0,97,95,96,0.574088519094849,0.633815809165098,0.797511593477147,0.623447101878914
"study 3","control","study 3_s220","study 3_control_1","voting",1,0,27,75,76,0.273622484171897,0.144412447657447,-0.0119031581115994,-0.203297968003994
"study 3","control","study 3_s220","study 3_control_2","voting",2,0,20,74,83,0.273622484171897,0.144412447657447,-0.0714189486695954,0.271063957338658
"study 3","control","study 3_s220","study 3_control_3","voting",3,0,27,87,93,0.273622484171897,0.144412447657447,0.702286328584353,0.948723850685303
"study 3","control","study 3_s220","study 3_control_4","voting",4,0,7,58,61,0.273622484171897,0.144412447657447,-1.02367159759753,-1.21978780802396
"study 3","control","study 3_s220","study 3_control_5","voting",5,0,16,82,82,0.273622484171897,0.144412447657447,0.404707375794373,0.203297968003994
"study 3","control","study 3_s222","study 3_control_1","voting",1,0,22,50,76,-0.590217366231591,0.207156468363556,-0.404707375794373,-0.271063957338658
"study 3","control","study 3_s222","study 3_control_2","voting",2,0,37,62,84,-0.590217366231591,0.207156468363556,0.309482110901579,0.271063957338658
"study 3","control","study 3_s222","study 3_control_3","voting",3,0,40,54,78,-0.590217366231591,0.207156468363556,-0.166644213562389,-0.135531978669329
"study 3","control","study 3_s222","study 3_control_4","voting",4,0,39,62,81,-0.590217366231591,0.207156468363556,0.309482110901579,0.0677659893346645
"study 3","control","study 3_s222","study 3_control_5","voting",5,0,24,56,81,-0.590217366231591,0.207156468363556,-0.0476126324463966,0.0677659893346645
"study 3","control","study 3_s224","study 3_control_1","voting",1,0,10,72,82,0.480192883181426,-0.131661243449433,-0.452320008240769,0.501468321076518
"study 3","control","study 3_s224","study 3_control_2","voting",2,0,12,71,72,0.480192883181426,-0.131661243449433,-0.511835798798765,-0.176191572270127
"study 3","control","study 3_s224","study 3_control_3","voting",3,0,76,100,88,0.480192883181426,-0.131661243449433,1.21412212738312,0.908064257084505
"study 3","control","study 3_s224","study 3_control_4","voting",4,0,11,73,57,0.480192883181426,-0.131661243449433,-0.392804217682773,-1.1926814122901
"study 3","control","study 3_s224","study 3_control_5","voting",5,0,31,82,74,0.480192883181426,-0.131661243449433,0.142837897339191,-0.0406595936007983
"study 3","control","study 3_s226","study 3_control_1","voting",1,0,5,14,64,-1.68879630641864,-1.42418806999528,-1.15460633682512,0.677659893346645
"study 3","control","study 3_s226","study 3_control_2","voting",2,0,7,63,93,-1.68879630641864,-1.42418806999528,1.76166740051668,2.64287358405192
"study 3","control","study 3_s226","study 3_control_3","voting",3,0,1,49,63,-1.68879630641864,-1.42418806999528,0.928446332704738,0.609893904011981
"study 3","control","study 3_s226","study 3_control_4","voting",4,0,1,33,34,-1.68879630641864,-1.42418806999528,-0.0238063162231983,-1.35531978669329
"study 3","control","study 3_s226","study 3_control_5","voting",5,0,1,8,16,-1.68879630641864,-1.42418806999528,-1.5117010801731,-2.57510759471725
"study 3","control","study 3_s228","study 3_control_1","voting",1,0,51,91,87,0.846385863243775,0.420486138764327,0.214256846008785,0.243957561604792
"study 3","control","study 3_s228","study 3_control_2","voting",2,0,50,81,78,0.846385863243775,0.420486138764327,-0.380901059571175,-0.365936342407189
"study 3","control","study 3_s228","study 3_control_3","voting",3,0,52,91,83,0.846385863243775,0.420486138764327,0.214256846008785,-0.0271063957338662
"study 3","control","study 3_s228","study 3_control_4","voting",4,0,48,91,86,0.846385863243775,0.420486138764327,0.214256846008785,0.176191572270127
"study 3","control","study 3_s228","study 3_control_5","voting",5,0,49,83,83,0.846385863243775,0.420486138764327,-0.261869478455183,-0.0271063957338662
"study 3","control","study 3_s229","study 3_control_1","voting",1,0,52,70,70,0.82760673606109,0.571071788458989,-1.01176843948593,-1.0707026314877
"study 3","control","study 3_s229","study 3_control_2","voting",2,0,81,78,74,0.82760673606109,0.571071788458989,-0.535642115021964,-0.799638674149041
"study 3","control","study 3_s229","study 3_control_3","voting",3,0,88,92,91,0.82760673606109,0.571071788458989,0.29757895278998,0.352383144540256
"study 3","control","study 3_s229","study 3_control_4","voting",4,0,93,95,94,0.82760673606109,0.571071788458989,0.476126324463968,0.555681112544249
"study 3","control","study 3_s229","study 3_control_5","voting",5,0,94,100,100,0.82760673606109,0.571071788458989,0.773705277253948,0.962277048552236
"study 3","control","study 3_s231","study 3_control_1","voting",1,0,31,53,52,-0.224024386169243,-0.621064604957083,-0.690383170472753,-1.00293664215303
"study 3","control","study 3_s231","study 3_control_2","voting",2,0,5,47,59,-0.224024386169243,-0.621064604957083,-1.04747791382073,-0.528574716810383
"study 3","control","study 3_s231","study 3_control_3","voting",3,0,93,95,95,-0.224024386169243,-0.621064604957083,1.80928003296308,1.91100089923754
"study 3","control","study 3_s231","study 3_control_4","voting",4,0,89,93,95,-0.224024386169243,-0.621064604957083,1.69024845184709,1.91100089923754
"study 3","control","study 3_s231","study 3_control_5","voting",5,0,25,35,33,-0.224024386169243,-0.621064604957083,-1.76166740051668,-2.29049043951166
"study 3","control","study 3_s235","study 3_control_1","voting",1,0,18,89,89,0.790048481695722,0.307546901493331,0.166644213562389,0.501468321076518
"study 3","control","study 3_s235","study 3_control_2","voting",2,0,31,91,99,0.790048481695722,0.307546901493331,0.285675794678381,1.17912821442316
"study 3","control","study 3_s235","study 3_control_3","voting",3,0,41,100,100,0.790048481695722,0.307546901493331,0.821317909700345,1.24689420375783
"study 3","control","study 3_s235","study 3_control_4","voting",4,0,4,72,56,0.790048481695722,0.307546901493331,-0.845124225923543,-1.73480932696741
"study 3","control","study 3_s235","study 3_control_5","voting",5,0,13,79,64,0.790048481695722,0.307546901493331,-0.428513692017571,-1.1926814122901
"study 3","control","study 3_s236","study 3_control_1","voting",1,0,0,0,91,-2.69347961069226,-0.0312708103196577,-0.714189486695952,1.00293664215303
"study 3","control","study 3_s236","study 3_control_2","voting",2,0,0,0,61,-2.69347961069226,-0.0312708103196577,-0.714189486695952,-1.0300430378869
"study 3","control","study 3_s236","study 3_control_3","voting",3,0,0,0,72,-2.69347961069226,-0.0312708103196577,-0.714189486695952,-0.284617155205591
"study 3","control","study 3_s236","study 3_control_4","voting",4,0,0,0,79,-2.69347961069226,-0.0312708103196577,-0.714189486695952,0.18974477013706
"study 3","control","study 3_s236","study 3_control_5","voting",5,0,0,60,78,-2.69347961069226,-0.0312708103196577,2.85675794678381,0.121978780802396
"study 3","control","study 3_s239","study 3_control_1","voting",1,0,5,40,55,-0.806177328832463,-0.909687100205184,-0.726092644807551,-0.487915123209585
"study 3","control","study 3_s239","study 3_control_2","voting",2,0,12,44,55,-0.806177328832463,-0.909687100205184,-0.488029482575567,-0.487915123209585
"study 3","control","study 3_s239","study 3_control_3","voting",3,0,23,52,62,-0.806177328832463,-0.909687100205184,-0.0119031581115994,-0.0135531978669331
"study 3","control","study 3_s239","study 3_control_4","voting",4,0,12,54,63,-0.806177328832463,-0.909687100205184,0.107128423004393,0.0542127914677314
