"group","SID","item","survey_name","value"
"experimental","s055","msg_sharing_broad_5","msg_sharing_broad","51"
"experimental","s057","msg_sharing_broad_5","msg_sharing_broad","51"
"experimental","s058","msg_sharing_broad_5","msg_sharing_broad","7"
"experimental","s061","msg_sharing_broad_5","msg_sharing_broad","60"
"experimental","s062","msg_sharing_broad_5","msg_sharing_broad","52"
"experimental","s064","msg_sharing_broad_5","msg_sharing_broad","68"
"experimental","s066","msg_sharing_broad_5","msg_sharing_broad","18"
"experimental","s068","msg_sharing_broad_5","msg_sharing_broad","51"
"experimental","s072","msg_sharing_broad_5","msg_sharing_broad","80"
"experimental","s073","msg_sharing_broad_5","msg_sharing_broad","1"
"experimental","s074","msg_sharing_broad_5","msg_sharing_broad","44"
"experimental","s076","msg_sharing_broad_5","msg_sharing_broad","6"
"experimental","s078","msg_sharing_broad_5","msg_sharing_broad","71"
"experimental","s081","msg_sharing_broad_5","msg_sharing_broad","14"
"experimental","s082","msg_sharing_broad_5","msg_sharing_broad","44"
"experimental","s085","msg_sharing_broad_5","msg_sharing_broad","100"
"experimental","s086","msg_sharing_broad_5","msg_sharing_broad","6"
"experimental","s088","msg_sharing_broad_5","msg_sharing_broad","2"
"experimental","s089","msg_sharing_broad_5","msg_sharing_broad","33"
"experimental","s092","msg_sharing_broad_5","msg_sharing_broad","100"
"experimental","s094","msg_sharing_broad_5","msg_sharing_broad","71"
"experimental","s096","msg_sharing_broad_5","msg_sharing_broad","1"
"experimental","s098","msg_sharing_broad_5","msg_sharing_broad","53"
"experimental","s101","msg_sharing_broad_5","msg_sharing_broad","72"
"experimental","s103","msg_sharing_broad_5","msg_sharing_broad","13"
"experimental","s104","msg_sharing_broad_5","msg_sharing_broad","25"
"experimental","s108","msg_sharing_broad_5","msg_sharing_broad","48"
"experimental","s109","msg_sharing_broad_5","msg_sharing_broad","39"
"experimental","s110","msg_sharing_broad_5","msg_sharing_broad","45"
"experimental","s112","msg_sharing_broad_5","msg_sharing_broad","0"
"experimental","s114","msg_sharing_broad_5","msg_sharing_broad","71"
"experimental","s116","msg_sharing_broad_5","msg_sharing_broad","31"
"experimental","s119","msg_sharing_broad_5","msg_sharing_broad","0"
"experimental","s120","msg_sharing_broad_5","msg_sharing_broad","64"
"experimental","s122","msg_sharing_broad_5","msg_sharing_broad","49"
"experimental","s125","msg_sharing_broad_5","msg_sharing_broad","59"
"experimental","s126","msg_sharing_broad_5","msg_sharing_broad","31"
"experimental","s128","msg_sharing_broad_5","msg_sharing_broad","95"
"experimental","s131","msg_sharing_broad_5","msg_sharing_broad","66"
"experimental","s132","msg_sharing_broad_5","msg_sharing_broad","82"
"experimental","s135","msg_sharing_broad_5","msg_sharing_broad","15"
"experimental","s136","msg_sharing_broad_5","msg_sharing_broad","66"
"experimental","s139","msg_sharing_broad_5","msg_sharing_broad","5"
"experimental","s142","msg_sharing_broad_5","msg_sharing_broad","56"
"experimental","s144","msg_sharing_broad_5","msg_sharing_broad","21"
"experimental","s145","msg_sharing_broad_5","msg_sharing_broad","52"
"experimental","s147","msg_sharing_broad_5","msg_sharing_broad","7"
"experimental","s149","msg_sharing_broad_5","msg_sharing_broad","55"
"experimental","s151","msg_sharing_broad_5","msg_sharing_broad","100"
"experimental","s153","msg_sharing_broad_5","msg_sharing_broad","11"
"experimental","s155","msg_sharing_broad_5","msg_sharing_broad","90"
"experimental","s156","msg_sharing_broad_5","msg_sharing_broad","30"
"experimental","s158","msg_sharing_broad_5","msg_sharing_broad","28"
"experimental","s160","msg_sharing_broad_5","msg_sharing_broad","69"
"experimental","s163","msg_sharing_broad_5","msg_sharing_broad","66"
"experimental","s164","msg_sharing_broad_5","msg_sharing_broad","34"
"experimental","s167","msg_sharing_broad_5","msg_sharing_broad","0"
"experimental","s169","msg_sharing_broad_5","msg_sharing_broad","70"
"experimental","s170","msg_sharing_broad_5","msg_sharing_broad","0"
"experimental","s173","msg_sharing_broad_5","msg_sharing_broad","30"
"experimental","s174","msg_sharing_broad_5","msg_sharing_broad","11"
"experimental","s177","msg_sharing_broad_5","msg_sharing_broad","37"
"experimental","s179","msg_sharing_broad_5","msg_sharing_broad","69"
"experimental","s181","msg_sharing_broad_5","msg_sharing_broad","11"
"experimental","s183","msg_sharing_broad_5","msg_sharing_broad","69"
"experimental","s184","msg_sharing_broad_5","msg_sharing_broad","83"
"experimental","s186","msg_sharing_broad_5","msg_sharing_broad","11"
"experimental","s187","msg_sharing_broad_5","msg_sharing_broad","75"
"experimental","s189","msg_sharing_broad_5","msg_sharing_broad","49"
"experimental","s192","msg_sharing_broad_5","msg_sharing_broad","82"
"experimental","s193","msg_sharing_broad_5","msg_sharing_broad","91"
"experimental","s196","msg_sharing_broad_5","msg_sharing_broad","22"
"experimental","s199","msg_sharing_broad_5","msg_sharing_broad","59"
"experimental","s201","msg_sharing_broad_5","msg_sharing_broad","94"
"experimental","s202","msg_sharing_broad_5","msg_sharing_broad","0"
"experimental","s205","msg_sharing_broad_5","msg_sharing_broad","60"
"experimental","s207","msg_sharing_broad_5","msg_sharing_broad","67"
"experimental","s209","msg_sharing_broad_5","msg_sharing_broad","12"
"experimental","s211","msg_sharing_broad_5","msg_sharing_broad","90"
"experimental","s212","msg_sharing_broad_5","msg_sharing_broad","3"
"experimental","s214","msg_sharing_broad_5","msg_sharing_broad","1"
"experimental","s216","msg_sharing_broad_5","msg_sharing_broad","12"
"experimental","s219","msg_sharing_broad_5","msg_sharing_broad","16"
"experimental","s221","msg_sharing_broad_5","msg_sharing_broad","70"
"experimental","s223","msg_sharing_broad_5","msg_sharing_broad","72"
"experimental","s225","msg_sharing_broad_5","msg_sharing_broad","3"
"experimental","s227","msg_sharing_broad_5","msg_sharing_broad","70"
"experimental","s230","msg_sharing_broad_5","msg_sharing_broad","35"
"experimental","s232","msg_sharing_broad_5","msg_sharing_broad","56"
"experimental","s233","msg_sharing_broad_5","msg_sharing_broad","37"
"experimental","s234","msg_sharing_broad_5","msg_sharing_broad","1"
"experimental","s237","msg_sharing_broad_5","msg_sharing_broad","4"
"experimental","s238","msg_sharing_broad_5","msg_sharing_broad","52"
"experimental","s240","msg_sharing_broad_5","msg_sharing_broad","19"
"experimental","s243","msg_sharing_broad_5","msg_sharing_broad","6"
"experimental","s245","msg_sharing_broad_5","msg_sharing_broad","52"
"experimental","s247","msg_sharing_broad_5","msg_sharing_broad","19"
"experimental","s248","msg_sharing_broad_5","msg_sharing_broad","49"
"experimental","s001","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s003","msg_sharing_narrow_5","msg_sharing_narrow","13"
"experimental","s004","msg_sharing_narrow_5","msg_sharing_narrow","60"
"experimental","s006","msg_sharing_narrow_5","msg_sharing_narrow","5"
"experimental","s009","msg_sharing_narrow_5","msg_sharing_narrow","60"
"experimental","s011","msg_sharing_narrow_5","msg_sharing_narrow","90"
"experimental","s013","msg_sharing_narrow_5","msg_sharing_narrow","53"
"experimental","s015","msg_sharing_narrow_5","msg_sharing_narrow","68"
"experimental","s016","msg_sharing_narrow_5","msg_sharing_narrow","43"
"experimental","s018","msg_sharing_narrow_5","msg_sharing_narrow","76"
"experimental","s020","msg_sharing_narrow_5","msg_sharing_narrow","57"
"experimental","s022","msg_sharing_narrow_5","msg_sharing_narrow","67"
"experimental","s025","msg_sharing_narrow_5","msg_sharing_narrow","33"
"experimental","s027","msg_sharing_narrow_5","msg_sharing_narrow","85"
"experimental","s028","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s030","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s033","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s035","msg_sharing_narrow_5","msg_sharing_narrow","80"
"experimental","s037","msg_sharing_narrow_5","msg_sharing_narrow","15"
"experimental","s039","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s041","msg_sharing_narrow_5","msg_sharing_narrow","27"
"experimental","s042","msg_sharing_narrow_5","msg_sharing_narrow","72"
"experimental","s044","msg_sharing_narrow_5","msg_sharing_narrow","21"
"experimental","s046","msg_sharing_narrow_5","msg_sharing_narrow","97"
"experimental","s049","msg_sharing_narrow_5","msg_sharing_narrow","67"
"experimental","s051","msg_sharing_narrow_5","msg_sharing_narrow","1"
"experimental","s053","msg_sharing_narrow_5","msg_sharing_narrow","89"
"experimental","s055","msg_sharing_narrow_5","msg_sharing_narrow","81"
"experimental","s057","msg_sharing_narrow_5","msg_sharing_narrow","30"
"experimental","s058","msg_sharing_narrow_5","msg_sharing_narrow","7"
"experimental","s061","msg_sharing_narrow_5","msg_sharing_narrow","63"
"experimental","s062","msg_sharing_narrow_5","msg_sharing_narrow","40"
"experimental","s064","msg_sharing_narrow_5","msg_sharing_narrow","83"
"experimental","s066","msg_sharing_narrow_5","msg_sharing_narrow","19"
"experimental","s068","msg_sharing_narrow_5","msg_sharing_narrow","40"
"experimental","s072","msg_sharing_narrow_5","msg_sharing_narrow","86"
"experimental","s073","msg_sharing_narrow_5","msg_sharing_narrow","1"
"experimental","s074","msg_sharing_narrow_5","msg_sharing_narrow","63"
"experimental","s076","msg_sharing_narrow_5","msg_sharing_narrow","4"
"experimental","s078","msg_sharing_narrow_5","msg_sharing_narrow","10"
"experimental","s081","msg_sharing_narrow_5","msg_sharing_narrow","17"
"experimental","s082","msg_sharing_narrow_5","msg_sharing_narrow","44"
"experimental","s085","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s086","msg_sharing_narrow_5","msg_sharing_narrow","5"
"experimental","s088","msg_sharing_narrow_5","msg_sharing_narrow","2"
"experimental","s089","msg_sharing_narrow_5","msg_sharing_narrow","35"
"experimental","s092","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s094","msg_sharing_narrow_5","msg_sharing_narrow","50"
"experimental","s096","msg_sharing_narrow_5","msg_sharing_narrow","15"
"experimental","s098","msg_sharing_narrow_5","msg_sharing_narrow","51"
"experimental","s101","msg_sharing_narrow_5","msg_sharing_narrow","73"
"experimental","s103","msg_sharing_narrow_5","msg_sharing_narrow","21"
"experimental","s104","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s108","msg_sharing_narrow_5","msg_sharing_narrow","60"
"experimental","s109","msg_sharing_narrow_5","msg_sharing_narrow","46"
"experimental","s110","msg_sharing_narrow_5","msg_sharing_narrow","59"
"experimental","s112","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s114","msg_sharing_narrow_5","msg_sharing_narrow","77"
"experimental","s116","msg_sharing_narrow_5","msg_sharing_narrow","40"
"experimental","s119","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s120","msg_sharing_narrow_5","msg_sharing_narrow","78"
"experimental","s122","msg_sharing_narrow_5","msg_sharing_narrow","52"
"experimental","s125","msg_sharing_narrow_5","msg_sharing_narrow","55"
"experimental","s126","msg_sharing_narrow_5","msg_sharing_narrow","32"
"experimental","s128","msg_sharing_narrow_5","msg_sharing_narrow","95"
"experimental","s131","msg_sharing_narrow_5","msg_sharing_narrow","60"
"experimental","s132","msg_sharing_narrow_5","msg_sharing_narrow","72"
"experimental","s135","msg_sharing_narrow_5","msg_sharing_narrow","62"
"experimental","s136","msg_sharing_narrow_5","msg_sharing_narrow","63"
"experimental","s139","msg_sharing_narrow_5","msg_sharing_narrow","6"
"experimental","s142","msg_sharing_narrow_5","msg_sharing_narrow","19"
"experimental","s144","msg_sharing_narrow_5","msg_sharing_narrow","22"
"experimental","s145","msg_sharing_narrow_5","msg_sharing_narrow","52"
"experimental","s147","msg_sharing_narrow_5","msg_sharing_narrow","44"
"experimental","s149","msg_sharing_narrow_5","msg_sharing_narrow","58"
"experimental","s151","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s153","msg_sharing_narrow_5","msg_sharing_narrow","13"
"experimental","s155","msg_sharing_narrow_5","msg_sharing_narrow","100"
"experimental","s156","msg_sharing_narrow_5","msg_sharing_narrow","70"
"experimental","s158","msg_sharing_narrow_5","msg_sharing_narrow","52"
"experimental","s160","msg_sharing_narrow_5","msg_sharing_narrow","65"
"experimental","s163","msg_sharing_narrow_5","msg_sharing_narrow","75"
"experimental","s164","msg_sharing_narrow_5","msg_sharing_narrow","28"
"experimental","s167","msg_sharing_narrow_5","msg_sharing_narrow","17"
"experimental","s169","msg_sharing_narrow_5","msg_sharing_narrow","8"
"experimental","s170","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s173","msg_sharing_narrow_5","msg_sharing_narrow","11"
"experimental","s174","msg_sharing_narrow_5","msg_sharing_narrow","10"
"experimental","s177","msg_sharing_narrow_5","msg_sharing_narrow","37"
"experimental","s179","msg_sharing_narrow_5","msg_sharing_narrow","39"
"experimental","s181","msg_sharing_narrow_5","msg_sharing_narrow","6"
"experimental","s183","msg_sharing_narrow_5","msg_sharing_narrow","68"
"experimental","s184","msg_sharing_narrow_5","msg_sharing_narrow","9"
"experimental","s186","msg_sharing_narrow_5","msg_sharing_narrow","80"
"experimental","s187","msg_sharing_narrow_5","msg_sharing_narrow","81"
"experimental","s189","msg_sharing_narrow_5","msg_sharing_narrow","49"
"experimental","s192","msg_sharing_narrow_5","msg_sharing_narrow","75"
"experimental","s193","msg_sharing_narrow_5","msg_sharing_narrow","91"
"experimental","s196","msg_sharing_narrow_5","msg_sharing_narrow","37"
"experimental","s199","msg_sharing_narrow_5","msg_sharing_narrow","33"
"experimental","s201","msg_sharing_narrow_5","msg_sharing_narrow","79"
"experimental","s202","msg_sharing_narrow_5","msg_sharing_narrow","0"
"experimental","s205","msg_sharing_narrow_5","msg_sharing_narrow","96"
"experimental","s207","msg_sharing_narrow_5","msg_sharing_narrow","58"
"experimental","s209","msg_sharing_narrow_5","msg_sharing_narrow","26"
"experimental","s211","msg_sharing_narrow_5","msg_sharing_narrow","88"
"experimental","s212","msg_sharing_narrow_5","msg_sharing_narrow","8"
"experimental","s214","msg_sharing_narrow_5","msg_sharing_narrow","22"
"experimental","s216","msg_sharing_narrow_5","msg_sharing_narrow","12"
"experimental","s219","msg_sharing_narrow_5","msg_sharing_narrow","43"
"experimental","s221","msg_sharing_narrow_5","msg_sharing_narrow","65"
"experimental","s223","msg_sharing_narrow_5","msg_sharing_narrow","67"
"experimental","s225","msg_sharing_narrow_5","msg_sharing_narrow","7"
"experimental","s227","msg_sharing_narrow_5","msg_sharing_narrow","62"
"experimental","s230","msg_sharing_narrow_5","msg_sharing_narrow","32"
"experimental","s232","msg_sharing_narrow_5","msg_sharing_narrow","61"
"experimental","s233","msg_sharing_narrow_5","msg_sharing_narrow","78"
"experimental","s234","msg_sharing_narrow_5","msg_sharing_narrow","1"
"experimental","s237","msg_sharing_narrow_5","msg_sharing_narrow","35"
"experimental","s238","msg_sharing_narrow_5","msg_sharing_narrow","71"
"experimental","s240","msg_sharing_narrow_5","msg_sharing_narrow","52"
"experimental","s243","msg_sharing_narrow_5","msg_sharing_narrow","6"
"experimental","s245","msg_sharing_narrow_5","msg_sharing_narrow","52"
"experimental","s247","msg_sharing_narrow_5","msg_sharing_narrow","19"
"experimental","s248","msg_sharing_narrow_5","msg_sharing_narrow","48"
"control","s002","msg_rel_self_1","msg_rel_self","81"
"control","s005","msg_rel_self_1","msg_rel_self","22"
"control","s007","msg_rel_self_1","msg_rel_self","79"
"control","s008","msg_rel_self_1","msg_rel_self","100"
"control","s010","msg_rel_self_1","msg_rel_self","100"
"control","s012","msg_rel_self_1","msg_rel_self","100"
"control","s014","msg_rel_self_1","msg_rel_self","91"
"control","s017","msg_rel_self_1","msg_rel_self","72"
"control","s019","msg_rel_self_1","msg_rel_self","100"
"control","s021","msg_rel_self_1","msg_rel_self","61"
"control","s023","msg_rel_self_1","msg_rel_self","58"
"control","s024","msg_rel_self_1","msg_rel_self","9"
"control","s026","msg_rel_self_1","msg_rel_self","58"
"control","s029","msg_rel_self_1","msg_rel_self","61"
"control","s031","msg_rel_self_1","msg_rel_self","100"
"control","s032","msg_rel_self_1","msg_rel_self","21"
"control","s034","msg_rel_self_1","msg_rel_self","75"
"control","s036","msg_rel_self_1","msg_rel_self","56"
"control","s038","msg_rel_self_1","msg_rel_self","100"
"control","s040","msg_rel_self_1","msg_rel_self","81"
"control","s043","msg_rel_self_1","msg_rel_self","71"
"control","s045","msg_rel_self_1","msg_rel_self","91"
"control","s047","msg_rel_self_1","msg_rel_self","9"
"control","s048","msg_rel_self_1","msg_rel_self","100"
"control","s050","msg_rel_self_1","msg_rel_self","1"
"control","s052","msg_rel_self_1","msg_rel_self","11"
"control","s054","msg_rel_self_1","msg_rel_self","98"
"control","s056","msg_rel_self_1","msg_rel_self","0"
"control","s059","msg_rel_self_1","msg_rel_self","100"
"control","s060","msg_rel_self_1","msg_rel_self","87"
"control","s063","msg_rel_self_1","msg_rel_self","86"
"control","s065","msg_rel_self_1","msg_rel_self","10"
"control","s067","msg_rel_self_1","msg_rel_self","100"
"control","s069","msg_rel_self_1","msg_rel_self","87"
"control","s070","msg_rel_self_1","msg_rel_self","50"
"control","s071","msg_rel_self_1","msg_rel_self","100"
"control","s075","msg_rel_self_1","msg_rel_self","21"
"control","s077","msg_rel_self_1","msg_rel_self","71"
"control","s079","msg_rel_self_1","msg_rel_self","80"
"control","s080","msg_rel_self_1","msg_rel_self","86"
"control","s083","msg_rel_self_1","msg_rel_self","85"
"control","s084","msg_rel_self_1","msg_rel_self","100"
"control","s087","msg_rel_self_1","msg_rel_self","18"
"control","s090","msg_rel_self_1","msg_rel_self","96"
"control","s091","msg_rel_self_1","msg_rel_self","81"
"control","s093","msg_rel_self_1","msg_rel_self","62"
"control","s095","msg_rel_self_1","msg_rel_self","65"
"control","s097","msg_rel_self_1","msg_rel_self","71"
"control","s099","msg_rel_self_1","msg_rel_self","70"
"control","s100","msg_rel_self_1","msg_rel_self","61"
"control","s102","msg_rel_self_1","msg_rel_self","71"
"control","s105","msg_rel_self_1","msg_rel_self","100"
"control","s106","msg_rel_self_1","msg_rel_self","82"
"control","s107","msg_rel_self_1","msg_rel_self","91"
"control","s111","msg_rel_self_1","msg_rel_self","80"
"control","s113","msg_rel_self_1","msg_rel_self","25"
"control","s115","msg_rel_self_1","msg_rel_self","60"
"control","s117","msg_rel_self_1","msg_rel_self","61"
"control","s118","msg_rel_self_1","msg_rel_self","85"
"control","s121","msg_rel_self_1","msg_rel_self","100"
"control","s123","msg_rel_self_1","msg_rel_self","100"
"control","s124","msg_rel_self_1","msg_rel_self","55"
"control","s127","msg_rel_self_1","msg_rel_self","70"
"control","s129","msg_rel_self_1","msg_rel_self","23"
"control","s130","msg_rel_self_1","msg_rel_self","34"
"control","s133","msg_rel_self_1","msg_rel_self","77"
"control","s134","msg_rel_self_1","msg_rel_self","61"
"control","s137","msg_rel_self_1","msg_rel_self","73"
"control","s138","msg_rel_self_1","msg_rel_self","71"
"control","s140","msg_rel_self_1","msg_rel_self","72"
"control","s141","msg_rel_self_1","msg_rel_self","79"
"control","s143","msg_rel_self_1","msg_rel_self","61"
"control","s146","msg_rel_self_1","msg_rel_self","85"
"control","s148","msg_rel_self_1","msg_rel_self","51"
"control","s150","msg_rel_self_1","msg_rel_self","11"
"control","s152","msg_rel_self_1","msg_rel_self","99"
"control","s154","msg_rel_self_1","msg_rel_self","0"
"control","s157","msg_rel_self_1","msg_rel_self","78"
"control","s159","msg_rel_self_1","msg_rel_self","50"
"control","s161","msg_rel_self_1","msg_rel_self","92"
"control","s162","msg_rel_self_1","msg_rel_self","100"
"control","s165","msg_rel_self_1","msg_rel_self","68"
"control","s166","msg_rel_self_1","msg_rel_self","83"
"control","s168","msg_rel_self_1","msg_rel_self","71"
"control","s171","msg_rel_self_1","msg_rel_self","100"
"control","s172","msg_rel_self_1","msg_rel_self","71"
"control","s175","msg_rel_self_1","msg_rel_self","53"
"control","s176","msg_rel_self_1","msg_rel_self","40"
"control","s178","msg_rel_self_1","msg_rel_self","78"
"control","s180","msg_rel_self_1","msg_rel_self","40"
"control","s182","msg_rel_self_1","msg_rel_self","96"
"control","s185","msg_rel_self_1","msg_rel_self","84"
"control","s188","msg_rel_self_1","msg_rel_self","55"
"control","s190","msg_rel_self_1","msg_rel_self","3"
"control","s191","msg_rel_self_1","msg_rel_self","100"
"control","s194","msg_rel_self_1","msg_rel_self","100"
"control","s195","msg_rel_self_1","msg_rel_self","100"
"control","s197","msg_rel_self_1","msg_rel_self","20"
"control","s198","msg_rel_self_1","msg_rel_self","67"
"control","s200","msg_rel_self_1","msg_rel_self","79"
"control","s203","msg_rel_self_1","msg_rel_self","61"
"control","s204","msg_rel_self_1","msg_rel_self","61"
"control","s206","msg_rel_self_1","msg_rel_self","11"
"control","s208","msg_rel_self_1","msg_rel_self","9"
"control","s210","msg_rel_self_1","msg_rel_self","9"
"control","s213","msg_rel_self_1","msg_rel_self","38"
"control","s215","msg_rel_self_1","msg_rel_self","62"
"control","s217","msg_rel_self_1","msg_rel_self","14"
"control","s218","msg_rel_self_1","msg_rel_self","91"
"control","s220","msg_rel_self_1","msg_rel_self","75"
"control","s222","msg_rel_self_1","msg_rel_self","50"
"control","s224","msg_rel_self_1","msg_rel_self","72"
"control","s226","msg_rel_self_1","msg_rel_self","14"
"control","s228","msg_rel_self_1","msg_rel_self","91"
"control","s229","msg_rel_self_1","msg_rel_self","70"
"control","s231","msg_rel_self_1","msg_rel_self","53"
"control","s235","msg_rel_self_1","msg_rel_self","89"
"control","s236","msg_rel_self_1","msg_rel_self","0"
"control","s239","msg_rel_self_1","msg_rel_self","40"
"control","s241","msg_rel_self_1","msg_rel_self","80"
"control","s242","msg_rel_self_1","msg_rel_self","93"
"control","s244","msg_rel_self_1","msg_rel_self","100"
"control","s246","msg_rel_self_1","msg_rel_self","100"
"control","s002","msg_rel_social_1","msg_rel_social","82"
"control","s005","msg_rel_social_1","msg_rel_social","20"
"control","s007","msg_rel_social_1","msg_rel_social","100"
"control","s008","msg_rel_social_1","msg_rel_social","90"
"control","s010","msg_rel_social_1","msg_rel_social","100"
"control","s012","msg_rel_social_1","msg_rel_social","100"
"control","s014","msg_rel_social_1","msg_rel_social","93"
"control","s017","msg_rel_social_1","msg_rel_social","73"
"control","s019","msg_rel_social_1","msg_rel_social","100"
"control","s021","msg_rel_social_1","msg_rel_social","61"
"control","s023","msg_rel_social_1","msg_rel_social","59"
"control","s024","msg_rel_social_1","msg_rel_social","50"
"control","s026","msg_rel_social_1","msg_rel_social","58"
"control","s029","msg_rel_social_1","msg_rel_social","71"
"control","s031","msg_rel_social_1","msg_rel_social","100"
"control","s032","msg_rel_social_1","msg_rel_social","21"
"control","s034","msg_rel_social_1","msg_rel_social","75"
"control","s036","msg_rel_social_1","msg_rel_social","59"
"control","s038","msg_rel_social_1","msg_rel_social","100"
"control","s040","msg_rel_social_1","msg_rel_social","81"
"control","s043","msg_rel_social_1","msg_rel_social","50"
"control","s045","msg_rel_social_1","msg_rel_social","61"
"control","s047","msg_rel_social_1","msg_rel_social","99"
"control","s048","msg_rel_social_1","msg_rel_social","100"
"control","s050","msg_rel_social_1","msg_rel_social","88"
"control","s052","msg_rel_social_1","msg_rel_social","86"
"control","s054","msg_rel_social_1","msg_rel_social","98"
"control","s056","msg_rel_social_1","msg_rel_social","50"
"control","s059","msg_rel_social_1","msg_rel_social","100"
"control","s060","msg_rel_social_1","msg_rel_social","85"
"control","s063","msg_rel_social_1","msg_rel_social","86"
"control","s065","msg_rel_social_1","msg_rel_social","39"
"control","s067","msg_rel_social_1","msg_rel_social","100"
"control","s069","msg_rel_social_1","msg_rel_social","88"
"control","s070","msg_rel_social_1","msg_rel_social","79"
"control","s071","msg_rel_social_1","msg_rel_social","100"
"control","s075","msg_rel_social_1","msg_rel_social","82"
"control","s077","msg_rel_social_1","msg_rel_social","71"
"control","s079","msg_rel_social_1","msg_rel_social","79"
"control","s080","msg_rel_social_1","msg_rel_social","86"
"control","s083","msg_rel_social_1","msg_rel_social","85"
"control","s084","msg_rel_social_1","msg_rel_social","100"
"control","s087","msg_rel_social_1","msg_rel_social","92"
"control","s090","msg_rel_social_1","msg_rel_social","97"
"control","s091","msg_rel_social_1","msg_rel_social","100"
"control","s093","msg_rel_social_1","msg_rel_social","78"
"control","s095","msg_rel_social_1","msg_rel_social","66"
"control","s097","msg_rel_social_1","msg_rel_social","69"
"control","s099","msg_rel_social_1","msg_rel_social","10"
"control","s100","msg_rel_social_1","msg_rel_social","81"
"control","s102","msg_rel_social_1","msg_rel_social","90"
"control","s105","msg_rel_social_1","msg_rel_social","100"
"control","s106","msg_rel_social_1","msg_rel_social","82"
"control","s107","msg_rel_social_1","msg_rel_social","91"
"control","s111","msg_rel_social_1","msg_rel_social","82"
"control","s113","msg_rel_social_1","msg_rel_social","44"
"control","s115","msg_rel_social_1","msg_rel_social","60"
"control","s117","msg_rel_social_1","msg_rel_social","70"
"control","s118","msg_rel_social_1","msg_rel_social","78"
"control","s121","msg_rel_social_1","msg_rel_social","100"
"control","s123","msg_rel_social_1","msg_rel_social","100"
"control","s124","msg_rel_social_1","msg_rel_social","58"
"control","s127","msg_rel_social_1","msg_rel_social","72"
"control","s129","msg_rel_social_1","msg_rel_social","95"
"control","s130","msg_rel_social_1","msg_rel_social","72"
"control","s133","msg_rel_social_1","msg_rel_social","78"
"control","s134","msg_rel_social_1","msg_rel_social","55"
"control","s137","msg_rel_social_1","msg_rel_social","85"
"control","s138","msg_rel_social_1","msg_rel_social","75"
"control","s140","msg_rel_social_1","msg_rel_social","93"
"control","s141","msg_rel_social_1","msg_rel_social","80"
"control","s143","msg_rel_social_1","msg_rel_social","71"
"control","s146","msg_rel_social_1","msg_rel_social","86"
"control","s148","msg_rel_social_1","msg_rel_social","76"
"control","s150","msg_rel_social_1","msg_rel_social","69"
"control","s152","msg_rel_social_1","msg_rel_social","98"
"control","s154","msg_rel_social_1","msg_rel_social","100"
"control","s157","msg_rel_social_1","msg_rel_social","72"
"control","s159","msg_rel_social_1","msg_rel_social","80"
"control","s161","msg_rel_social_1","msg_rel_social","100"
"control","s162","msg_rel_social_1","msg_rel_social","100"
"control","s165","msg_rel_social_1","msg_rel_social","62"
"control","s166","msg_rel_social_1","msg_rel_social","85"
"control","s168","msg_rel_social_1","msg_rel_social","100"
"control","s171","msg_rel_social_1","msg_rel_social","100"
"control","s172","msg_rel_social_1","msg_rel_social","82"
"control","s175","msg_rel_social_1","msg_rel_social","76"
"control","s176","msg_rel_social_1","msg_rel_social","91"
"control","s178","msg_rel_social_1","msg_rel_social","70"
"control","s180","msg_rel_social_1","msg_rel_social","30"
"control","s182","msg_rel_social_1","msg_rel_social","96"
"control","s185","msg_rel_social_1","msg_rel_social","83"
"control","s188","msg_rel_social_1","msg_rel_social","86"
"control","s190","msg_rel_social_1","msg_rel_social","84"
"control","s191","msg_rel_social_1","msg_rel_social","100"
"control","s194","msg_rel_social_1","msg_rel_social","100"
"control","s195","msg_rel_social_1","msg_rel_social","100"
"control","s197","msg_rel_social_1","msg_rel_social","51"
"control","s198","msg_rel_social_1","msg_rel_social","100"
"control","s200","msg_rel_social_1","msg_rel_social","79"
"control","s203","msg_rel_social_1","msg_rel_social","80"
"control","s204","msg_rel_social_1","msg_rel_social","60"
"control","s206","msg_rel_social_1","msg_rel_social","68"
"control","s208","msg_rel_social_1","msg_rel_social","63"
"control","s210","msg_rel_social_1","msg_rel_social","9"
"control","s213","msg_rel_social_1","msg_rel_social","81"
"control","s215","msg_rel_social_1","msg_rel_social","68"
"control","s217","msg_rel_social_1","msg_rel_social","14"
"control","s218","msg_rel_social_1","msg_rel_social","91"
"control","s220","msg_rel_social_1","msg_rel_social","76"
"control","s222","msg_rel_social_1","msg_rel_social","76"
"control","s224","msg_rel_social_1","msg_rel_social","82"
"control","s226","msg_rel_social_1","msg_rel_social","64"
