"survey_name","group","SID","scale_name","item","value"
"GOTV 100 million message testing SHORT","dynamic","s293","msg_share","5","0"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_self","1","40"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_social","1","39"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_share","1","20"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_self","2","68"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_social","2","59"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_share","2","48"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_self","3","52"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_social","3","53"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_share","3","53"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_self","4","82"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_social","4","70"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_share","4","67"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_self","5","90"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_rel_social","5","75"
"GOTV 100 million message testing SHORT","dynamic","s294","msg_share","5","80"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_self","1","59"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_social","1","71"
"GOTV 100 million message testing SHORT","static","s295","msg_share","1","0"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_self","2","0"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_social","2","0"
"GOTV 100 million message testing SHORT","static","s295","msg_share","2","0"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_self","3","52"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_social","3","64"
"GOTV 100 million message testing SHORT","static","s295","msg_share","3","0"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_self","4","86"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_social","4","83"
"GOTV 100 million message testing SHORT","static","s295","msg_share","4","0"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_self","5","80"
"GOTV 100 million message testing SHORT","static","s295","msg_rel_social","5","81"
"GOTV 100 million message testing SHORT","static","s295","msg_share","5","0"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","static","s296","msg_share","1","100"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_self","2","20"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_social","2","59"
"GOTV 100 million message testing SHORT","static","s296","msg_share","2","75"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","static","s296","msg_share","3","100"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_self","4","71"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","static","s296","msg_share","4","100"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_self","5","0"
"GOTV 100 million message testing SHORT","static","s296","msg_rel_social","5","62"
"GOTV 100 million message testing SHORT","static","s296","msg_share","5","10"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","static","s297","msg_share","1","0"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","static","s297","msg_share","2","0"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_social","3","0"
"GOTV 100 million message testing SHORT","static","s297","msg_share","3","0"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_self","4","76"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_social","4","0"
"GOTV 100 million message testing SHORT","static","s297","msg_share","4","1"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","static","s297","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","static","s297","msg_share","5","0"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_self","1","54"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_social","1","55"
"GOTV 100 million message testing SHORT","control","s298","msg_share","1","54"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_self","2","75"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_social","2","73"
"GOTV 100 million message testing SHORT","control","s298","msg_share","2","75"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_self","3","57"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_social","3","54"
"GOTV 100 million message testing SHORT","control","s298","msg_share","3","59"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_self","4","63"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_social","4","61"
"GOTV 100 million message testing SHORT","control","s298","msg_share","4","41"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_self","5","82"
"GOTV 100 million message testing SHORT","control","s298","msg_rel_social","5","78"
"GOTV 100 million message testing SHORT","control","s298","msg_share","5","82"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_self","1","90"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_social","1","94"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_share","1","83"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_self","2","34"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_social","2","42"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_share","2","55"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_self","3","73"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_social","3","79"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_share","3","81"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_self","4","67"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_social","4","72"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_share","4","69"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","dynamic","s299","msg_share","5","66"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_self","1","94"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_social","1","58"
"GOTV 100 million message testing SHORT","control","s300","msg_share","1","78"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_self","2","91"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_social","2","65"
"GOTV 100 million message testing SHORT","control","s300","msg_share","2","87"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_self","3","92"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_social","3","73"
"GOTV 100 million message testing SHORT","control","s300","msg_share","3","80"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_self","4","96"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_social","4","76"
"GOTV 100 million message testing SHORT","control","s300","msg_share","4","79"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_self","5","94"
"GOTV 100 million message testing SHORT","control","s300","msg_rel_social","5","65"
"GOTV 100 million message testing SHORT","control","s300","msg_share","5","96"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_self","1","12"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_social","1","12"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_share","1","1"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_self","2","8"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_social","2","10"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_share","2","1"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_self","3","59"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_social","3","51"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_share","3","1"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_self","4","9"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_social","4","5"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_share","4","1"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_self","5","90"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_rel_social","5","88"
"GOTV 100 million message testing SHORT","dynamic","s301","msg_share","5","1"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_self","1","29"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_social","1","89"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_share","1","78"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_self","2","13"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_social","2","43"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_share","2","6"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_self","3","28"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_social","3","52"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_share","3","8"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_self","4","21"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_social","4","42"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_share","4","12"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_self","5","51"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_rel_social","5","52"
"GOTV 100 million message testing SHORT","dynamic","s302","msg_share","5","18"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_self","1","89"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_social","1","80"
"GOTV 100 million message testing SHORT","static","s303","msg_share","1","89"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_self","2","96"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_social","2","94"
"GOTV 100 million message testing SHORT","static","s303","msg_share","2","86"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_self","3","43"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_social","3","99"
"GOTV 100 million message testing SHORT","static","s303","msg_share","3","59"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_self","4","74"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_social","4","93"
"GOTV 100 million message testing SHORT","static","s303","msg_share","4","70"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","static","s303","msg_rel_social","5","67"
"GOTV 100 million message testing SHORT","static","s303","msg_share","5","91"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_self","1","86"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_social","1","89"
"GOTV 100 million message testing SHORT","control","s304","msg_share","1","79"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_self","2","85"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_social","2","88"
"GOTV 100 million message testing SHORT","control","s304","msg_share","2","82"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_self","3","76"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_social","3","82"
"GOTV 100 million message testing SHORT","control","s304","msg_share","3","86"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_self","4","70"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_social","4","76"
"GOTV 100 million message testing SHORT","control","s304","msg_share","4","73"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_self","5","89"
"GOTV 100 million message testing SHORT","control","s304","msg_rel_social","5","88"
"GOTV 100 million message testing SHORT","control","s304","msg_share","5","90"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_self","1","57"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_social","1","50"
"GOTV 100 million message testing SHORT","control","s305","msg_share","1","31"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_self","2","76"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_social","2","55"
"GOTV 100 million message testing SHORT","control","s305","msg_share","2","18"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_self","3","49"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_social","3","36"
"GOTV 100 million message testing SHORT","control","s305","msg_share","3","62"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_self","4","70"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_social","4","32"
"GOTV 100 million message testing SHORT","control","s305","msg_share","4","54"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_self","5","52"
"GOTV 100 million message testing SHORT","control","s305","msg_rel_social","5","33"
"GOTV 100 million message testing SHORT","control","s305","msg_share","5","29"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_self","1","91"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_social","1","89"
"GOTV 100 million message testing SHORT","control","s306","msg_share","1","2"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_self","2","92"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_social","2","93"
"GOTV 100 million message testing SHORT","control","s306","msg_share","2","4"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_self","3","99"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_social","3","98"
"GOTV 100 million message testing SHORT","control","s306","msg_share","3","5"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_self","4","86"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_social","4","87"
"GOTV 100 million message testing SHORT","control","s306","msg_share","4","3"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_self","5","88"
"GOTV 100 million message testing SHORT","control","s306","msg_rel_social","5","89"
"GOTV 100 million message testing SHORT","control","s306","msg_share","5","3"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_self","1","9"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_social","1","77"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_share","1","9"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_self","2","79"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_social","2","91"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_share","2","8"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_self","3","12"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_social","3","80"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_share","3","9"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_self","4","5"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_social","4","32"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_share","4","4"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_self","5","10"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_rel_social","5","51"
"GOTV 100 million message testing SHORT","dynamic","s308","msg_share","5","6"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_self","1","2"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","static","s309","msg_share","1","1"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_self","2","1"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","static","s309","msg_share","2","1"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","static","s309","msg_share","3","1"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","static","s309","msg_share","4","1"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_self","5","1"
"GOTV 100 million message testing SHORT","static","s309","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","static","s309","msg_share","5","1"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_self","1","87"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_social","1","87"
"GOTV 100 million message testing SHORT","control","s310","msg_share","1","84"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_self","2","88"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_social","2","88"
"GOTV 100 million message testing SHORT","control","s310","msg_share","2","77"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_self","3","89"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_social","3","87"
"GOTV 100 million message testing SHORT","control","s310","msg_share","3","85"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_self","4","89"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_social","4","89"
"GOTV 100 million message testing SHORT","control","s310","msg_share","4","74"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_self","5","87"
"GOTV 100 million message testing SHORT","control","s310","msg_rel_social","5","88"
"GOTV 100 million message testing SHORT","control","s310","msg_share","5","82"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_self","1","85"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_social","1","50"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_share","1","51"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_social","2","80"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_share","2","100"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_self","3","50"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_social","3","50"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_share","3","100"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_self","4","50"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_social","4","51"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_share","4","100"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_rel_social","5","61"
"GOTV 100 million message testing SHORT","dynamic","s311","msg_share","5","100"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","control","s312","msg_share","1","99"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_self","2","96"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_social","2","98"
"GOTV 100 million message testing SHORT","control","s312","msg_share","2","97"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","control","s312","msg_share","3","97"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_social","4","99"
"GOTV 100 million message testing SHORT","control","s312","msg_share","4","99"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_self","5","99"
"GOTV 100 million message testing SHORT","control","s312","msg_rel_social","5","99"
"GOTV 100 million message testing SHORT","control","s312","msg_share","5","99"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_self","1","94"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_social","1","96"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_share","1","39"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_self","2","85"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_social","2","86"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_share","2","42"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_share","3","59"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_self","4","88"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_social","4","93"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_share","4","83"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","dynamic","s313","msg_share","5","27"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_self","1","51"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_social","1","62"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_share","1","4"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_self","2","50"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_social","2","60"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_share","2","3"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_self","3","54"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_social","3","61"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_share","3","5"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_self","4","54"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_social","4","55"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_share","4","4"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_self","5","50"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_rel_social","5","77"
"GOTV 100 million message testing SHORT","dynamic","s314","msg_share","5","3"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","static","s315","msg_share","1","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_self","2","0"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_social","2","0"
"GOTV 100 million message testing SHORT","static","s315","msg_share","2","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","static","s315","msg_share","3","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","static","s315","msg_share","4","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","static","s315","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","static","s315","msg_share","5","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_share","1","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_self","2","0"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_social","2","40"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_share","2","77"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_self","3","11"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_share","3","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_self","4","3"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_social","4","58"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_share","4","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","dynamic","s316","msg_share","5","100"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_self","1","78"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_social","1","62"
"GOTV 100 million message testing SHORT","static","s317","msg_share","1","54"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_self","2","75"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_social","2","60"
"GOTV 100 million message testing SHORT","static","s317","msg_share","2","72"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_self","3","76"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_social","3","58"
"GOTV 100 million message testing SHORT","static","s317","msg_share","3","63"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_self","4","78"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_social","4","60"
"GOTV 100 million message testing SHORT","static","s317","msg_share","4","62"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_self","5","84"
"GOTV 100 million message testing SHORT","static","s317","msg_rel_social","5","68"
"GOTV 100 million message testing SHORT","static","s317","msg_share","5","70"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_self","1","17"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_social","1","18"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_share","1","8"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_self","2","4"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_social","2","20"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_share","2","5"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_self","3","43"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_social","3","55"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_share","3","4"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_self","4","4"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_social","4","3"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_share","4","4"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_self","5","6"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_rel_social","5","9"
"GOTV 100 million message testing SHORT","dynamic","s318","msg_share","5","4"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_self","1","50"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_social","1","50"
"GOTV 100 million message testing SHORT","static","s319","msg_share","1","38"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_self","2","4"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_social","2","1"
"GOTV 100 million message testing SHORT","static","s319","msg_share","2","31"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_self","3","51"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_social","3","51"
"GOTV 100 million message testing SHORT","static","s319","msg_share","3","27"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_self","4","72"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_social","4","72"
"GOTV 100 million message testing SHORT","static","s319","msg_share","4","86"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_self","5","22"
"GOTV 100 million message testing SHORT","static","s319","msg_rel_social","5","29"
"GOTV 100 million message testing SHORT","static","s319","msg_share","5","30"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_self","1","100"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_social","1","100"
"GOTV 100 million message testing SHORT","control","s320","msg_share","1","0"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_self","2","100"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_social","2","100"
"GOTV 100 million message testing SHORT","control","s320","msg_share","2","1"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_self","3","100"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_social","3","100"
"GOTV 100 million message testing SHORT","control","s320","msg_share","3","2"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_self","4","100"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_social","4","100"
"GOTV 100 million message testing SHORT","control","s320","msg_share","4","0"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_self","5","100"
"GOTV 100 million message testing SHORT","control","s320","msg_rel_social","5","100"
"GOTV 100 million message testing SHORT","control","s320","msg_share","5","2"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_self","1","69"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_social","1","69"
"GOTV 100 million message testing SHORT","control","s321","msg_share","1","54"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_self","2","66"
"GOTV 100 million message testing SHORT","control","s321","msg_rel_social","2","67"
"GOTV 100 million message testing SHORT","control","s321","msg_share","2","45"
